solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.060122
TREX-DA+BT: TOMP,TPR,3.000000,0.756667
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.414303
TREX-DA+BT: TOMP,Avg_L,3.000000,2.290000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.660000
TREX-DA+BT: TOMP,FDR,5.000000,0.018333
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.064690
TREX-DA+BT: TOMP,TPR,5.000000,0.965000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.094974
TREX-DA+BT: TOMP,Avg_L,5.000000,1.825000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.800000
TREX-DA+BT: TOMP,FDR,10.000000,0.075972
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.094238
TREX-DA+BT: TOMP,TPR,10.000000,0.899500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.122165
TREX-DA+BT: TOMP,Avg_L,10.000000,1.390000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.930000
TREX-DA+BT: TOMP,FDR,15.000000,0.113629
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.126850
TREX-DA+BT: TOMP,TPR,15.000000,0.493000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.245372
TREX-DA+BT: TOMP,Avg_L,15.000000,2.260000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.305000
TREX-DA+BT: TOMP,FDR,20.000000,0.160812
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.223118
TREX-DA+BT: TOMP,TPR,20.000000,0.177500
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.137068
TREX-DA+BT: TOMP,Avg_L,20.000000,2.775000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.340000
TREX-DA+BT: TOMP,FDR,30.000000,0.110500
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.246707
TREX-DA+BT: TOMP,TPR,30.000000,0.032333
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.048875
TREX-DA+BT: TOMP,Avg_L,30.000000,2.760000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.580000
