solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.063624
TREX-DA+BT: TOMP,TPR,3.000000,0.843333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.358217
TREX-DA+BT: TOMP,Avg_L,3.000000,2.370000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.470000
TREX-DA+BT: TOMP,FDR,5.000000,0.029000
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.077388
TREX-DA+BT: TOMP,TPR,5.000000,0.983000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.059402
TREX-DA+BT: TOMP,Avg_L,5.000000,1.830000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.720000
TREX-DA+BT: TOMP,FDR,10.000000,0.093980
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.093346
TREX-DA+BT: TOMP,TPR,10.000000,0.917000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.116959
TREX-DA+BT: TOMP,Avg_L,10.000000,1.415000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.185000
TREX-DA+BT: TOMP,FDR,15.000000,0.120522
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.129771
TREX-DA+BT: TOMP,TPR,15.000000,0.520333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.254645
TREX-DA+BT: TOMP,Avg_L,15.000000,2.135000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.285000
TREX-DA+BT: TOMP,FDR,20.000000,0.145636
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.208179
TREX-DA+BT: TOMP,TPR,20.000000,0.187000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.145212
TREX-DA+BT: TOMP,Avg_L,20.000000,2.785000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.145000
TREX-DA+BT: TOMP,FDR,30.000000,0.117131
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.245094
TREX-DA+BT: TOMP,TPR,30.000000,0.034833
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.047529
TREX-DA+BT: TOMP,Avg_L,30.000000,2.750000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.520000
