solver,metric,snr,value
TLASSO,FDR,1.500000,0.048471
TLASSO,TPR,1.500000,0.928500
TLASSO,AvgL,1.500000,2.790000
TLASSO,AvgT,1.500000,5.810000
TLASSO,FDR,1.600000,0.050240
TLASSO,TPR,1.600000,0.943000
TLASSO,AvgL,1.600000,2.420000
TLASSO,AvgT,1.600000,5.380000
TLASSO,FDR,1.700000,0.041827
TLASSO,TPR,1.700000,0.960000
TLASSO,AvgL,1.700000,2.170000
TLASSO,AvgT,1.700000,5.075000
TLASSO,FDR,1.800000,0.048993
TLASSO,TPR,1.800000,0.969000
TLASSO,AvgL,1.800000,2.380000
TLASSO,AvgT,1.800000,5.630000
TLASSO,FDR,1.900000,0.036103
TLASSO,TPR,1.900000,0.979500
TLASSO,AvgL,1.900000,2.080000
TLASSO,AvgT,1.900000,5.280000
TLASSO,FDR,2.000000,0.039608
TLASSO,TPR,2.000000,0.984500
TLASSO,AvgL,2.000000,1.990000
TLASSO,AvgT,2.000000,5.185000
TLASSO,FDR,5.000000,0.029855
TLASSO,TPR,5.000000,1.000000
TLASSO,AvgL,5.000000,1.215000
TLASSO,AvgT,5.000000,4.465000
TENET,FDR,0.100000,0.010000
TENET,TPR,0.100000,0.004000
TENET,AvgL,0.100000,3.015000
TENET,AvgT,0.100000,3.630000
TENET,FDR,0.200000,0.045750
TENET,TPR,0.200000,0.025000
TENET,AvgL,0.200000,5.040000
TENET,AvgT,0.200000,3.470000
TENET,FDR,0.300000,0.029583
TENET,TPR,0.300000,0.053500
TENET,AvgL,0.300000,6.575000
TENET,AvgT,0.300000,3.665000
TENET,FDR,0.400000,0.029786
TENET,TPR,0.400000,0.143000
TENET,AvgL,0.400000,6.995000
TENET,AvgT,0.400000,4.505000
TENET,FDR,0.500000,0.038679
TENET,TPR,0.500000,0.253500
TENET,AvgL,0.500000,7.260000
TENET,AvgT,0.500000,5.450000
TENET,FDR,0.600000,0.035806
TENET,TPR,0.600000,0.383500
TENET,AvgL,0.600000,6.885000
