solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.159244
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.144884
TREX-DA+BT: TAFS,TPR,0.300000,0.824000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.206974
TREX-DA+BT: TAFS,Avg_L,0.300000,1.055000
TREX-DA+BT: TAFS,Avg_T,0.300000,7.135000
TREX-DA+BT: TAFS,FDR,0.350000,0.190452
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.144592
TREX-DA+BT: TAFS,TPR,0.350000,0.890000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.179054
TREX-DA+BT: TAFS,Avg_L,0.350000,1.030000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.290000
TREX-DA+BT: TAFS,FDR,0.400000,0.205585
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.125668
TREX-DA+BT: TAFS,TPR,0.400000,0.964000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.109379
TREX-DA+BT: TAFS,Avg_L,0.400000,1.025000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.535000
TREX-DA+BT: TAFS,FDR,0.450000,0.227244
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.115317
TREX-DA+BT: TAFS,TPR,0.450000,0.975000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.089527
TREX-DA+BT: TAFS,Avg_L,0.450000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.450000,7.630000
TREX-DA+BT: TAFS,FDR,0.500000,0.263335
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.109187
TREX-DA+BT: TAFS,TPR,0.500000,0.974000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.102844
TREX-DA+BT: TAFS,Avg_L,0.500000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.555000
TREX-DA+BT: TOMP,FDR,0.050000,0.036833
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.096151
TREX-DA+BT: TOMP,TPR,0.050000,0.835000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.318563
TREX-DA+BT: TOMP,Avg_L,0.050000,5.165000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.830000
TREX-DA+BT: TOMP,FDR,0.100000,0.032417
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.084855
TREX-DA+BT: TOMP,TPR,0.100000,0.862000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.286648
TREX-DA+BT: TOMP,Avg_L,0.100000,2.845000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.865000
TREX-DA+BT: TOMP,FDR,0.150000,0.046012
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.100102
TREX-DA+BT: TOMP,TPR,0.150000,0.885000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.260990
TREX-DA+BT: TOMP,Avg_L,0.150000,2.015000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.835000
TREX-DA+BT: TOMP,FDR,0.200000,0.046929
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.098227
TREX-DA+BT: TOMP,TPR,0.200000,0.954000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.103623
TREX-DA+BT: TOMP,Avg_L,0.200000,1.910000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.880000
TREX-DA+BT: TOMP,FDR,0.250000,0.038083
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.084413
TREX-DA+BT: TOMP,TPR,0.250000,0.963000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.094209
TREX-DA+BT: TOMP,Avg_L,0.250000,1.380000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.725000
TREX-DA+BT: TOMP,FDR,0.300000,0.089732
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.115232
TREX-DA+BT: TOMP,TPR,0.300000,0.942000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.129304
TREX-DA+BT: TOMP,Avg_L,0.300000,1.045000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.680000
TREX-DA+BT: TOMP,FDR,0.350000,0.117190
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.127712
TREX-DA+BT: TOMP,TPR,0.350000,0.948000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.115598
TREX-DA+BT: TOMP,Avg_L,0.350000,1.030000
