solver,metric,Q,value
TREX-DA+BT: TAFS,sd_FDR,30.000000,0.110306
TREX-DA+BT: TAFS,TPR,30.000000,0.826000
TREX-DA+BT: TAFS,sd_TPR,30.000000,0.259346
TREX-DA+BT: TAFS,Avg_L,30.000000,1.910000
TREX-DA+BT: TAFS,Avg_T,30.000000,7.605000
TREX-DA+BT: TAFS,FDR,35.000000,0.095863
TREX-DA+BT: TAFS,sd_FDR,35.000000,0.136165
TREX-DA+BT: TAFS,TPR,35.000000,0.779000
TREX-DA+BT: TAFS,sd_TPR,35.000000,0.296985
TREX-DA+BT: TAFS,Avg_L,35.000000,1.955000
TREX-DA+BT: TAFS,Avg_T,35.000000,7.555000
TREX-DA+BT: TAFS,FDR,40.000000,0.091125
TREX-DA+BT: TAFS,sd_FDR,40.000000,0.135274
TREX-DA+BT: TAFS,TPR,40.000000,0.765000
TREX-DA+BT: TAFS,sd_TPR,40.000000,0.308302
TREX-DA+BT: TAFS,Avg_L,40.000000,1.870000
TREX-DA+BT: TAFS,Avg_T,40.000000,7.235000
TREX-DA+BT: TAFS,FDR,45.000000,0.078577
TREX-DA+BT: TAFS,sd_FDR,45.000000,0.125740
TREX-DA+BT: TAFS,TPR,45.000000,0.759000
TREX-DA+BT: TAFS,sd_TPR,45.000000,0.333881
TREX-DA+BT: TAFS,Avg_L,45.000000,1.870000
TREX-DA+BT: TAFS,Avg_T,45.000000,7.445000
TREX-DA+BT: TAFS,FDR,50.000000,0.086935
TREX-DA+BT: TAFS,sd_FDR,50.000000,0.141772
TREX-DA+BT: TAFS,TPR,50.000000,0.747000
TREX-DA+BT: TAFS,sd_TPR,50.000000,0.317957
TREX-DA+BT: TAFS,Avg_L,50.000000,1.860000
TREX-DA+BT: TAFS,Avg_T,50.000000,7.520000
TREX-DA+BT: TOMP,FDR,5.000000,0.036060
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.085947
TREX-DA+BT: TOMP,TPR,5.000000,0.921000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.171189
TREX-DA+BT: TOMP,Avg_L,5.000000,1.910000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.820000
TREX-DA+BT: TOMP,FDR,10.000000,0.042250
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.086431
TREX-DA+BT: TOMP,TPR,10.000000,0.893000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.235432
TREX-DA+BT: TOMP,Avg_L,10.000000,1.905000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.780000
TREX-DA+BT: TOMP,FDR,15.000000,0.048131
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.093168
TREX-DA+BT: TOMP,TPR,15.000000,0.882000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.234844
TREX-DA+BT: TOMP,Avg_L,15.000000,1.945000
TREX-DA+BT: TOMP,Avg_T,15.000000,7.715000
TREX-DA+BT: TOMP,FDR,20.000000,0.036083
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.083572
TREX-DA+BT: TOMP,TPR,20.000000,0.893000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.238822
TREX-DA+BT: TOMP,Avg_L,20.000000,1.930000
TREX-DA+BT: TOMP,Avg_T,20.000000,7.775000
TREX-DA+BT: TOMP,FDR,25.000000,0.040357
TREX-DA+BT: TOMP,sd_FDR,25.000000,0.086377
TREX-DA+BT: TOMP,TPR,25.000000,0.866000
TREX-DA+BT: TOMP,sd_TPR,25.000000,0.268336
TREX-DA+BT: TOMP,Avg_L,25.000000,1.830000
TREX-DA+BT: TOMP,Avg_T,25.000000,7.830000
TREX-DA+BT: TOMP,FDR,30.000000,0.038167
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.092684
TREX-DA+BT: TOMP,TPR,30.000000,0.917000
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.202772
TREX-DA+BT: TOMP,Avg_L,30.000000,1.955000
TREX-DA+BT: TOMP,Avg_T,30.000000,7.890000
TREX-DA+BT: TOMP,FDR,35.000000,0.053929
TREX-DA+BT: TOMP,sd_FDR,35.000000,0.113734
TREX-DA+BT: TOMP,TPR,35.000000,0.888000
TREX-DA+BT: TOMP,sd_TPR,35.000000,0.214678
TREX-DA+BT: TOMP,Avg_L,35.000000,1.970000
TREX-DA+BT: TOMP,Avg_T,35.000000,7.905000
TREX-DA+BT: TOMP,FDR,40.000000,0.056101
TREX-DA+BT: TOMP,sd_FDR,40.000000,0.108628
TREX-DA+BT: TOMP,TPR,40.000000,0.893000
TREX-DA+BT: TOMP,sd_TPR,40.000000,0.229378
TREX-DA+BT: TOMP,Avg_L,40.000000,1.945000
TREX-DA+BT: TOMP,Avg_T,40.000000,7.815000
TREX-DA+BT: TOMP,FDR,45.000000,0.039887
TREX-DA+BT: TOMP,sd_FDR,45.000000,0.084915
TREX-DA+BT: TOMP,TPR,45.000000,0.879000
TREX-DA+BT: TOMP,sd_TPR,45.000000,0.255903
TREX-DA+BT: TOMP,Avg_L,45.000000,1.885000
TREX-DA+BT: TOMP,Avg_T,45.000000,7.785000
TREX-DA+BT: TOMP,FDR,50.000000,0.054804
TREX-DA+BT: TOMP,sd_FDR,50.000000,0.110413
TREX-DA+BT: TOMP,TPR,50.000000,0.871000
TREX-DA+BT: TOMP,sd_TPR,50.000000,0.241351
TREX-DA+BT: TOMP,Avg_L,50.000000,1.920000
TREX-DA+BT: TOMP,Avg_T,50.000000,7.825000
