solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.121125
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.136815
TREX-DA+BT: TAFS,TPR,0.300000,0.800000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.205453
TREX-DA+BT: TAFS,Avg_L,0.300000,1.060000
TREX-DA+BT: TAFS,Avg_T,0.300000,7.355000
TREX-DA+BT: TAFS,FDR,0.350000,0.152161
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.148471
TREX-DA+BT: TAFS,TPR,0.350000,0.874000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.191592
TREX-DA+BT: TAFS,Avg_L,0.350000,1.035000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.500000
TREX-DA+BT: TAFS,FDR,0.400000,0.173423
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.130471
TREX-DA+BT: TAFS,TPR,0.400000,0.949000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.138908
TREX-DA+BT: TAFS,Avg_L,0.400000,1.015000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.715000
TREX-DA+BT: TAFS,FDR,0.450000,0.191806
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.113292
TREX-DA+BT: TAFS,TPR,0.450000,0.962000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.114110
TREX-DA+BT: TAFS,Avg_L,0.450000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.450000,7.505000
TREX-DA+BT: TAFS,FDR,0.500000,0.237694
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.099174
TREX-DA+BT: TAFS,TPR,0.500000,0.977000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.098588
TREX-DA+BT: TAFS,Avg_L,0.500000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.610000
TREX-DA+BT: TOMP,FDR,0.050000,0.038250
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.115480
TREX-DA+BT: TOMP,TPR,0.050000,0.837000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.310019
TREX-DA+BT: TOMP,Avg_L,0.050000,5.265000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.770000
TREX-DA+BT: TOMP,FDR,0.100000,0.031417
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.081618
TREX-DA+BT: TOMP,TPR,0.100000,0.848000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.308173
TREX-DA+BT: TOMP,Avg_L,0.100000,2.845000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.885000
TREX-DA+BT: TOMP,FDR,0.150000,0.039083
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.088722
TREX-DA+BT: TOMP,TPR,0.150000,0.875000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.277416
TREX-DA+BT: TOMP,Avg_L,0.150000,1.985000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.825000
TREX-DA+BT: TOMP,FDR,0.200000,0.038833
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.090506
TREX-DA+BT: TOMP,TPR,0.200000,0.941000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.144302
TREX-DA+BT: TOMP,Avg_L,0.200000,1.885000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.830000
TREX-DA+BT: TOMP,FDR,0.250000,0.029667
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.075801
TREX-DA+BT: TOMP,TPR,0.250000,0.963000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.092051
TREX-DA+BT: TOMP,Avg_L,0.250000,1.470000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.640000
TREX-DA+BT: TOMP,FDR,0.300000,0.073405
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.124226
TREX-DA+BT: TOMP,TPR,0.300000,0.942000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.136856
TREX-DA+BT: TOMP,Avg_L,0.300000,1.060000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.850000
TREX-DA+BT: TOMP,FDR,0.350000,0.070167
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.116212
TREX-DA+BT: TOMP,TPR,0.350000,0.949000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.118614
TREX-DA+BT: TOMP,Avg_L,0.350000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.350000,7.810000
TREX-DA+BT: TOMP,FDR,0.400000,0.077714
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.107527
TREX-DA+BT: TOMP,TPR,0.400000,0.968000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.076191
TREX-DA+BT: TOMP,Avg_L,0.400000,1.020000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.875000
TREX-DA+BT: TOMP,FDR,0.450000,0.082452
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.110696
TREX-DA+BT: TOMP,TPR,0.450000,0.973000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.081881
TREX-DA+BT: TOMP,Avg_L,0.450000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.450000,7.855000
TREX-DA+BT: TOMP,FDR,0.500000,0.111024
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.112822
TREX-DA+BT: TOMP,TPR,0.500000,0.967000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.103754
TREX-DA+BT: TOMP,Avg_L,0.500000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.845000
