solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.112274
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.138923
TREX-DA+BT: TAFS,TPR,0.300000,0.835000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.186410
TREX-DA+BT: TAFS,Avg_L,0.300000,1.065000
TREX-DA+BT: TAFS,Avg_T,0.300000,7.495000
TREX-DA+BT: TAFS,FDR,0.350000,0.123798
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.128029
TREX-DA+BT: TAFS,TPR,0.350000,0.896000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.179289
TREX-DA+BT: TAFS,Avg_L,0.350000,1.020000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.320000
TREX-DA+BT: TAFS,FDR,0.400000,0.173202
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.127129
TREX-DA+BT: TAFS,TPR,0.400000,0.937000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.148124
TREX-DA+BT: TAFS,Avg_L,0.400000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.590000
TREX-DA+BT: TAFS,FDR,0.450000,0.193679
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.112045
TREX-DA+BT: TAFS,TPR,0.450000,0.977000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.069968
TREX-DA+BT: TAFS,Avg_L,0.450000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.450000,7.635000
TREX-DA+BT: TAFS,FDR,0.500000,0.230770
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.109867
TREX-DA+BT: TAFS,TPR,0.500000,0.977000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.072784
TREX-DA+BT: TAFS,Avg_L,0.500000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.650000
TREX-DA+BT: TOMP,FDR,0.050000,0.042417
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.098066
TREX-DA+BT: TOMP,TPR,0.050000,0.844000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.294786
TREX-DA+BT: TOMP,Avg_L,0.050000,5.175000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.935000
TREX-DA+BT: TOMP,FDR,0.100000,0.036333
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.089912
TREX-DA+BT: TOMP,TPR,0.100000,0.865000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.289819
TREX-DA+BT: TOMP,Avg_L,0.100000,2.880000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.965000
TREX-DA+BT: TOMP,FDR,0.150000,0.050167
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.109105
TREX-DA+BT: TOMP,TPR,0.150000,0.848000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.298229
TREX-DA+BT: TOMP,Avg_L,0.150000,1.935000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.950000
TREX-DA+BT: TOMP,FDR,0.200000,0.048667
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.097116
TREX-DA+BT: TOMP,TPR,0.200000,0.944000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.106398
TREX-DA+BT: TOMP,Avg_L,0.200000,1.885000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.765000
TREX-DA+BT: TOMP,FDR,0.250000,0.045333
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.100961
TREX-DA+BT: TOMP,TPR,0.250000,0.955000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.105025
TREX-DA+BT: TOMP,Avg_L,0.250000,1.470000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.720000
TREX-DA+BT: TOMP,FDR,0.300000,0.055512
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.112284
TREX-DA+BT: TOMP,TPR,0.300000,0.953000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.107932
TREX-DA+BT: TOMP,Avg_L,0.300000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.640000
TREX-DA+BT: TOMP,FDR,0.350000,0.072000
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.114764
TREX-DA+BT: TOMP,TPR,0.350000,0.947000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.119425
TREX-DA+BT: TOMP,Avg_L,0.350000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.350000,7.715000
TREX-DA+BT: TOMP,FDR,0.400000,0.087929
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.117122
TREX-DA+BT: TOMP,TPR,0.400000,0.956000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.108271
TREX-DA+BT: TOMP,Avg_L,0.400000,1.025000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.755000
TREX-DA+BT: TOMP,FDR,0.450000,0.083762
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.102851
TREX-DA+BT: TOMP,TPR,0.450000,0.972000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.072403
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,7.815000
TREX-DA+BT: TOMP,FDR,0.500000,0.129232
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.129705
TREX-DA+BT: TOMP,TPR,0.500000,0.958000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.099425
TREX-DA+BT: TOMP,Avg_L,0.500000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.835000
