solver,metric,Rho,value
TREX-DA+BT: TAFS,FDR,0.500000,0.048220
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.115633
TREX-DA+BT: TAFS,TPR,0.500000,0.849000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.201998
TREX-DA+BT: TAFS,Avg_L,0.500000,1.785000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.295000
TREX-DA+BT: TAFS,FDR,0.600000,0.055024
TREX-DA+BT: TAFS,sd_FDR,0.600000,0.103901
TREX-DA+BT: TAFS,TPR,0.600000,0.844000
TREX-DA+BT: TAFS,sd_TPR,0.600000,0.193523
TREX-DA+BT: TAFS,Avg_L,0.600000,1.805000
TREX-DA+BT: TAFS,Avg_T,0.600000,7.590000
TREX-DA+BT: TAFS,FDR,0.700000,0.058083
TREX-DA+BT: TAFS,sd_FDR,0.700000,0.105316
TREX-DA+BT: TAFS,TPR,0.700000,0.818000
TREX-DA+BT: TAFS,sd_TPR,0.700000,0.182875
TREX-DA+BT: TAFS,Avg_L,0.700000,1.770000
TREX-DA+BT: TAFS,Avg_T,0.700000,7.455000
TREX-DA+BT: TAFS,FDR,0.800000,0.094095
TREX-DA+BT: TAFS,sd_FDR,0.800000,0.141998
TREX-DA+BT: TAFS,TPR,0.800000,0.781000
TREX-DA+BT: TAFS,sd_TPR,0.800000,0.207979
TREX-DA+BT: TAFS,Avg_L,0.800000,1.770000
TREX-DA+BT: TAFS,Avg_T,0.800000,7.675000
TREX-DA+BT: TAFS,FDR,0.900000,0.150595
TREX-DA+BT: TAFS,sd_FDR,0.900000,0.180807
TREX-DA+BT: TAFS,TPR,0.900000,0.651000
TREX-DA+BT: TAFS,sd_TPR,0.900000,0.241434
TREX-DA+BT: TAFS,Avg_L,0.900000,1.705000
TREX-DA+BT: TAFS,Avg_T,0.900000,7.680000
TREX-DA+BT: TOMP,FDR,0.000000,0.022345
TREX-DA+BT: TOMP,sd_FDR,0.000000,0.065690
TREX-DA+BT: TOMP,TPR,0.000000,0.844000
TREX-DA+BT: TOMP,sd_TPR,0.000000,0.234818
TREX-DA+BT: TOMP,Avg_L,0.000000,1.945000
TREX-DA+BT: TOMP,Avg_T,0.000000,7.580000
TREX-DA+BT: TOMP,FDR,0.100000,0.026012
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.071395
TREX-DA+BT: TOMP,TPR,0.100000,0.865000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.197408
TREX-DA+BT: TOMP,Avg_L,0.100000,1.945000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.680000
TREX-DA+BT: TOMP,FDR,0.200000,0.025595
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.071185
TREX-DA+BT: TOMP,TPR,0.200000,0.893000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.180315
TREX-DA+BT: TOMP,Avg_L,0.200000,1.935000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.755000
TREX-DA+BT: TOMP,FDR,0.300000,0.019595
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.058401
TREX-DA+BT: TOMP,TPR,0.300000,0.900000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.206429
TREX-DA+BT: TOMP,Avg_L,0.300000,1.925000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.825000
TREX-DA+BT: TOMP,FDR,0.400000,0.023452
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.066893
TREX-DA+BT: TOMP,TPR,0.400000,0.918000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.173860
TREX-DA+BT: TOMP,Avg_L,0.400000,1.895000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.580000
TREX-DA+BT: TOMP,FDR,0.500000,0.037667
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.081859
TREX-DA+BT: TOMP,TPR,0.500000,0.935000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.159064
TREX-DA+BT: TOMP,Avg_L,0.500000,1.835000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.560000
TREX-DA+BT: TOMP,FDR,0.600000,0.029262
TREX-DA+BT: TOMP,sd_FDR,0.600000,0.072209
TREX-DA+BT: TOMP,TPR,0.600000,0.956000
TREX-DA+BT: TOMP,sd_TPR,0.600000,0.146188
TREX-DA+BT: TOMP,Avg_L,0.600000,1.960000
TREX-DA+BT: TOMP,Avg_T,0.600000,7.770000
TREX-DA+BT: TOMP,FDR,0.700000,0.020333
TREX-DA+BT: TOMP,sd_FDR,0.700000,0.060938
TREX-DA+BT: TOMP,TPR,0.700000,0.968000
TREX-DA+BT: TOMP,sd_TPR,0.700000,0.103098
TREX-DA+BT: TOMP,Avg_L,0.700000,1.895000
TREX-DA+BT: TOMP,Avg_T,0.700000,7.785000
TREX-DA+BT: TOMP,FDR,0.800000,0.020167
TREX-DA+BT: TOMP,sd_FDR,0.800000,0.067779
TREX-DA+BT: TOMP,TPR,0.800000,0.936000
TREX-DA+BT: TOMP,sd_TPR,0.800000,0.157569
TREX-DA+BT: TOMP,Avg_L,0.800000,1.930000
TREX-DA+BT: TOMP,Avg_T,0.800000,7.935000
TREX-DA+BT: TOMP,FDR,0.900000,0.065667
TREX-DA+BT: TOMP,sd_FDR,0.900000,0.120134
TREX-DA+BT: TOMP,TPR,0.900000,0.741000
TREX-DA+BT: TOMP,sd_TPR,0.900000,0.314984
TREX-DA+BT: TOMP,Avg_L,0.900000,1.905000
TREX-DA+BT: TOMP,Avg_T,0.900000,7.945000
