solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.109434
TREX-DA+BT: TOMP,TPR,3.000000,0.776667
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.401157
TREX-DA+BT: TOMP,Avg_L,3.000000,2.310000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.865000
TREX-DA+BT: TOMP,FDR,5.000000,0.029750
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.077849
TREX-DA+BT: TOMP,TPR,5.000000,0.918000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.167979
TREX-DA+BT: TOMP,Avg_L,5.000000,1.935000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.875000
TREX-DA+BT: TOMP,FDR,10.000000,0.088878
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.103496
TREX-DA+BT: TOMP,TPR,10.000000,0.758500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.217172
TREX-DA+BT: TOMP,Avg_L,10.000000,1.510000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.140000
TREX-DA+BT: TOMP,FDR,15.000000,0.138247
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.136259
TREX-DA+BT: TOMP,TPR,15.000000,0.475000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.240039
TREX-DA+BT: TOMP,Avg_L,15.000000,2.000000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.740000
TREX-DA+BT: TOMP,FDR,20.000000,0.176752
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.208897
TREX-DA+BT: TOMP,TPR,20.000000,0.181000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.152249
TREX-DA+BT: TOMP,Avg_L,20.000000,2.580000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.510000
TREX-DA+BT: TOMP,FDR,30.000000,0.163741
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.285436
TREX-DA+BT: TOMP,TPR,30.000000,0.040500
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.051540
TREX-DA+BT: TOMP,Avg_L,30.000000,3.025000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.655000
