solver,metric,SNR,value
TREX-DA+BT: TOMP,FDR,0.200000,0.096167
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.243616
TREX-DA+BT: TOMP,TPR,0.200000,0.118000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.182875
TREX-DA+BT: TOMP,Avg_L,0.200000,2.485000
TREX-DA+BT: TOMP,Avg_T,0.200000,6.685000
TREX-DA+BT: TOMP,FDR,0.500000,0.097250
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.173598
TREX-DA+BT: TOMP,TPR,0.500000,0.499000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.344955
TREX-DA+BT: TOMP,Avg_L,0.500000,2.530000
TREX-DA+BT: TOMP,Avg_T,0.500000,6.975000
TREX-DA+BT: TOMP,FDR,0.600000,0.090583
TREX-DA+BT: TOMP,sd_FDR,0.600000,0.166286
TREX-DA+BT: TOMP,TPR,0.600000,0.616000
TREX-DA+BT: TOMP,sd_TPR,0.600000,0.344583
TREX-DA+BT: TOMP,Avg_L,0.600000,2.320000
TREX-DA+BT: TOMP,Avg_T,0.600000,7.310000
TREX-DA+BT: TOMP,FDR,1.000000,0.043167
TREX-DA+BT: TOMP,sd_FDR,1.000000,0.101965
TREX-DA+BT: TOMP,TPR,1.000000,0.795000
TREX-DA+BT: TOMP,sd_TPR,1.000000,0.290165
TREX-DA+BT: TOMP,Avg_L,1.000000,2.110000
TREX-DA+BT: TOMP,Avg_T,1.000000,7.755000
TREX-DA+BT: TOMP,FDR,2.000000,0.041167
TREX-DA+BT: TOMP,sd_FDR,2.000000,0.084834
TREX-DA+BT: TOMP,TPR,2.000000,0.872000
TREX-DA+BT: TOMP,sd_TPR,2.000000,0.242301
TREX-DA+BT: TOMP,Avg_L,2.000000,1.870000
TREX-DA+BT: TOMP,Avg_T,2.000000,7.700000
TREX-DA+BT: TOMP,FDR,5.000000,0.016833
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.056784
TREX-DA+BT: TOMP,TPR,5.000000,0.960000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.144584
TREX-DA+BT: TOMP,Avg_L,5.000000,1.895000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.835000
