solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.029392
TREX-DA+BT: TOMP,TPR,3.000000,0.793333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.400391
TREX-DA+BT: TOMP,Avg_L,3.000000,2.325000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.885000
TREX-DA+BT: TOMP,FDR,5.000000,0.028750
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.076658
TREX-DA+BT: TOMP,TPR,5.000000,0.902000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.188077
TREX-DA+BT: TOMP,Avg_L,5.000000,1.905000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.915000
TREX-DA+BT: TOMP,FDR,10.000000,0.108112
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.117315
TREX-DA+BT: TOMP,TPR,10.000000,0.742000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.190572
TREX-DA+BT: TOMP,Avg_L,10.000000,1.600000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.850000
TREX-DA+BT: TOMP,FDR,15.000000,0.149951
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.153052
TREX-DA+BT: TOMP,TPR,15.000000,0.413000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.194589
TREX-DA+BT: TOMP,Avg_L,15.000000,2.215000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.230000
TREX-DA+BT: TOMP,FDR,20.000000,0.180065
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.240819
TREX-DA+BT: TOMP,TPR,20.000000,0.132000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.115728
TREX-DA+BT: TOMP,Avg_L,20.000000,2.510000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.185000
TREX-DA+BT: TOMP,FDR,30.000000,0.148111
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.269313
TREX-DA+BT: TOMP,TPR,30.000000,0.038667
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.051709
TREX-DA+BT: TOMP,Avg_L,30.000000,2.870000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.665000
