0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.68143598864354793e-02,1.12811322251025067e-01,3.90239124739536314e-01,4.48311751660756319e-01,4.63482215127391572e-01,5.49443915134411043e-01,6.45193025874942871e-01,6.47763163917307483e-01,6.56515241071742195e-01,6.74311138759240869e-01,7.12878751466086924e-01,7.43889540092376289e-01,7.90516832191607177e-01,8.03072710502215625e-01,8.60039114366973778e-01,8.62288723003496127e-01,1.00895458096887203e+00,1.01631203225727162e+00,1.01847972086878835e+00,1.06596238225602824e+00,1.09092752064497955e+00,1.13298467255214641e+00,1.14357592018380250e+00,1.22403050108516886e+00,1.24452447259026000e+00,1.24470224350592806e+00,1.24756820385855227e+00,1.25095062280787395e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.82802294175580027e+00,7.13639311336181681e+00,8.61262873283667219e+00,1.38694264340870532e+01,1.81424566702748358e+01,1.91366118831229564e+01,1.91547719187531058e+01,2.10649013510855845e+01,2.13630020086059353e+01,2.15819787180283065e+01,2.17860379777385660e+01,2.22007094005330750e+01,2.22734333237933555e+01,2.23012547469183779e+01,2.23094292711563362e+01,2.23339402320734237e+01,2.23322710562465687e+01,2.23264659206529785e+01,2.23162537423495948e+01,2.23135910945442468e+01,2.22384162128094403e+01,2.22311067800418805e+01,2.21956103892236420e+01,2.21360432453341183e+01,2.20748880308904525e+01,2.20321469875273372e+01,2.18934022946907412e+01,2.18487379373971038e+01,2.18180894810028683e+01,2.18162172521178306e+01,2.17844520490040381e+01,2.17678111361459372e+01,2.17444774189485805e+01,2.17417757341398783e+01,2.16781784594011775e+01,2.16682418061588642e+01,2.16594164663996445e+01,2.16521009611506159e+01,2.16404772380491117e+01,2.15708927995664475e+01,2.15406173107484804e+01,2.14741447152021614e+01,2.14680719620489313e+01,2.14397791429089715e+01,2.13968854796668317e+01,2.13546823065931441e+01,2.13394282210523478e+01,2.13272254269952342e+01,2.13106690045594753e+01,2.12783234535386399e+01,2.12773960163971765e+01,2.12751707389262350e+01,2.12720084278613975e+01,2.12719819848715090e+01,2.13043412143273336e+01,2.13093089491642438e+01,2.13110245601863255e+01,2.13111502707021714e+01,2.13084410552782586e+01,2.13085491778708160e+01,2.13082456243601115e+01,2.13072182106957442e+01,2.12979633645019604e+01,2.12886094661021659e+01,2.12739148417206749e+01,2.12701269354141793e+01,2.12503130255743606e+01,2.12492979508295718e+01,2.11833436557346069e+01,2.11799908112456698e+01,2.11787885903555662e+01,2.11482544585071714e+01,2.11344346735218025e+01,2.11107786111063298e+01,2.11047395504923934e+01,2.10580160848115554e+01,2.10472876809235672e+01,2.10472201814664004e+01,2.10461462282776637e+01,2.10448201964075636e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.55718244090990637e-01,2.58545546308284080e-01,3.36588494040304442e-01,5.84914635742257216e-01,6.61835792993002103e-01,7.10767724343574492e-01,7.14288967877022785e-01,7.72163144827459735e-01,8.10003584137061527e-01,8.71727196510930447e-01,8.77991219318370653e-01,9.95631966811737490e-01,1.01475402699081507e+00,1.03215841091866278e+00,1.04794338762911732e+00,1.07051216983897524e+00,1.23699167233938523e+00,1.28780907094308117e+00,1.39005183085085515e+00,1.40241324364032782e+00,1.44551271404888437e+00,1.49518509350244155e+00,1.55748847675465507e+00,1.57904101823515242e+00,1.60042062162331900e+00,1.63367085642692467e+00,1.71108874411968492e+00,1.71338963320318682e+00,1.72174866899375312e+00,1.76376685102115371e+00,1.78727245440545768e+00,1.96700803142024605e+00,2.00609992690323091e+00,2.01677751849568088e+00,2.07700024738890310e+00,2.14670797785620238e+00,2.14902900437184163e+00,2.15707352338229663e+00,2.17352388424971732e+00,2.21009342831621991e+00,2.23569920521224086e+00,2.27386373643203399e+00,2.28159001894732505e+00,2.32001753898905871e+00,2.32122885263967005e+00,2.41613746233223869e+00,2.42195459315610195e+00,2.42389113734520967e+00,2.46954614475961698e+00,2.49105543971794985e+00,2.54389403027092342e+00,2.55533277311510432e+00,2.64248281649425598e+00,2.66602683794648643e+00,2.66622041122484799e+00,2.66908813027552538e+00,2.67233733550833907e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.97166083893210320e-02,-1.37439939939541844e-01,-2.94143191717313846e-01,-3.92108840492896349e-01,-4.77162467097964116e-01,-5.41985584417177146e-01,-5.52039938291502552e-01,-7.45041810542539262e-01,-7.56902641311032021e-01,-8.21723547479591088e-01,-9.59846490584266854e-01,-1.07420193302115075e+00,-1.16388638283524082e+00,-1.44923149297393716e+00,-1.54788519934715318e+00,-1.60574118215007355e+00,-1.60996166811685892e+00,-1.67577622658393266e+00,-1.73237689244856607e+00,-1.82185146284502419e+00,-1.83323496790830198e+00,-2.05111367491560825e+00,-2.08418263637674173e+00,-2.11703453227634375e+00,-2.14313476087764521e+00,-2.18398214803414703e+00,-2.50736316807948478e+00,-2.63704708565791357e+00,-2.87078324509129468e+00,-2.90059554857016710e+00,-3.00988640769323412e+00,-3.16284901875322033e+00,-3.35323254687414130e+00,-3.42120406657359810e+00,-3.48047889595321847e+00,-3.56976949089679074e+00,-3.72937675088689691e+00,-3.73336545701628708e+00,-3.74749386212514546e+00,-3.80022730965930000e+00,-3.82816429890488097e+00,-4.04192542554198742e+00,-4.09202722423440424e+00,-4.10545782780640423e+00,-4.17226130548590213e+00,-4.25582060388435490e+00,-4.25802521512872989e+00,-4.26553959403370708e+00,-4.28103259244749790e+00,-4.31086147144494714e+00,-4.33255286501954906e+00,-4.36365772918283845e+00,-4.37278523106411310e+00,-4.41909181014978358e+00,-4.42111721313962036e+00,-4.54560364236468484e+00,-4.55242182892200109e+00,-4.55453749657288487e+00,-4.60709617619343881e+00,-4.63296473584110391e+00,-4.67456379875491645e+00,-4.68418903201715775e+00,-4.75788890239433560e+00,-4.77708844305259017e+00,-4.77723531501059373e+00,-4.77898670843662732e+00,-4.78169342369419859e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.51264224342033660e-02,-9.25095698304443936e-02,-2.24067346539778806e-01,-2.57026622700133711e-01,-2.57329381777766042e-01,-2.62020864417023769e-01,-2.68661180175876702e-01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.50462719392662003e+00,8.13654101518313588e+00,1.26765234025890372e+01,1.39356757398531101e+01,1.39564177149805868e+01,1.57281542555244123e+01,1.60061730371403073e+01,1.61604556573799769e+01,1.63219064012070803e+01,1.70223109296570350e+01,1.71515771928333152e+01,1.71729161466498219e+01,1.71803760781963284e+01,1.72231340931253278e+01,1.72662961906872425e+01,1.73046859217805888e+01,1.73384706127028636e+01,1.73435109492289321e+01,1.74709541729725686e+01,1.74782416974442469e+01,1.75045359210551936e+01,1.75484022437434888e+01,1.75772577159139338e+01,1.75865661710284051e+01,1.76179393009389429e+01,1.76322081573642002e+01,1.76384750487855833e+01,1.76394216728300357e+01,1.76532908424441786e+01,1.76602497094502411e+01,1.76617497315882872e+01,1.76613325173421210e+01,1.76521566888851247e+01,1.76496730751725934e+01,1.76468497386499230e+01,1.76423695584580145e+01,1.76375093621537218e+01,1.75601523240947159e+01,1.75294762892218294e+01,1.74908345841031085e+01,1.74866922579916242e+01,1.74615695882714874e+01,1.74307358353607711e+01,1.73972031967903042e+01,1.73966729198638994e+01,1.73947783236181834e+01,1.73879249050286724e+01,1.73644270812396115e+01,1.73638161875936774e+01,1.73599743624221787e+01,1.73390609831098352e+01,1.73272873637813305e+01,1.72415783108939564e+01,1.72238560309161244e+01,1.72156572725935391e+01,1.71684998044937807e+01,1.71075394531771785e+01,1.71058121841138906e+01,1.71004204086114733e+01,1.70898110395913392e+01,1.70718904406138421e+01,1.70619794707647436e+01,1.70389609179453316e+01,1.70330091693295316e+01,1.70074594916143660e+01,1.70063174943803119e+01,1.69428419512767867e+01,1.69389290055168260e+01,1.69376850240379220e+01,1.69039306720337059e+01,1.68822801176327459e+01,1.68401733294968601e+01,1.68306268314197034e+01,1.67586461939283602e+01,1.67411759749889022e+01,1.67410055006551524e+01,1.67381966336040193e+01,1.67349749341678340e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.31030632936498570e+00,1.19517325939451400e+01,1.36709726051998448e+01,1.36960832824819292e+01,1.62169163605819051e+01,1.66377728704317285e+01,1.69531497323344773e+01,1.72835241843063123e+01,1.84358150528591551e+01,1.86644626709946557e+01,1.87319606629777091e+01,1.87664156103748461e+01,1.89115326670874246e+01,1.89608842649893781e+01,1.90044251022582387e+01,1.90444372809724420e+01,1.90518411945647657e+01,1.92195309120669151e+01,1.92301651425777820e+01,1.92691514775727022e+01,1.93453222984194220e+01,1.94161539167652819e+01,1.94620365233056454e+01,1.95957591302599567e+01,1.96430671702465069e+01,1.96738178166648225e+01,1.96756884002255887e+01,1.97025885811360908e+01,1.97186940704764169e+01,1.97377108395031051e+01,1.97394336394998930e+01,1.97823328182140479e+01,1.97885109246833188e+01,1.97931105995953551e+01,1.97930533745645363e+01,1.97931650792086238e+01,1.97260913709114156e+01,1.97010192451379140e+01,1.96607936566232908e+01,1.96534793245123396e+01,1.96179675588886120e+01,1.95679975689183330e+01,1.94866887161246929e+01,1.94629813546665957e+01,1.94486213662459093e+01,1.94336255314724546e+01,1.93911420849637182e+01,1.93897028572161574e+01,1.93827108829745960e+01,1.93485189133726649e+01,1.93328822318446321e+01,1.92001859982250487e+01,1.91692245673780732e+01,1.91620244061412883e+01,1.91247657685663057e+01,1.90761079091799637e+01,1.90745625769446008e+01,1.90691581950636042e+01,1.90581136720760789e+01,1.90278463863442084e+01,1.90062242554499221e+01,1.89807852694953922e+01,1.89741940815130761e+01,1.89439217005832106e+01,1.89427898056041890e+01,1.88784403454363705e+01,1.88758364141299140e+01,1.88747386995912443e+01,1.88569725361042160e+01,1.88496115501696409e+01,1.88307735154374640e+01,1.88271914762644315e+01,1.88000689950348665e+01,1.87946478430956425e+01,1.87945954317759352e+01,1.87934391387922410e+01,1.87915796480682573e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.38579083305625517e-01,6.15525802343941497e-01,7.75227363696310068e-01,8.66329866513078972e-01,8.72264147897669484e-01,9.68377100382012856e-01,1.03335359589508413e+00,1.12364711773886450e+00,1.13500075503065312e+00,1.34821431387160806e+00,1.37932596130325602e+00,1.40993113196313558e+00,1.43500542225732586e+00,1.46930675820212664e+00,1.68121772786107515e+00,1.76732509973181351e+00,1.90725948745127849e+00,1.92706477445462765e+00,2.00860761061835547e+00,2.12581321135125023e+00,2.26453953284537501e+00,2.31660943975174716e+00,2.35531200929211071e+00,2.40132589228898796e+00,2.50231715530548815e+00,2.50504432276807121e+00,2.51520225891224181e+00,2.56735443909454730e+00,2.59159462794703765e+00,2.82336729227547778e+00,2.87190101325541036e+00,2.88502636287731828e+00,2.95639374858700288e+00,3.02502499837099315e+00,3.02723967305617814e+00,3.03509149615505525e+00,3.05128483906378412e+00,3.08325640785060040e+00,3.10743071668193638e+00,3.14365373741976439e+00,3.15154749525295497e+00,3.18876010883147520e+00,3.19043162593035623e+00,3.29292660053295938e+00,3.29848463817431758e+00,3.30018392024005092e+00,3.33834433279996556e+00,3.35530538298861369e+00,3.38654451264323075e+00,3.39331736603596212e+00,3.44570485513279312e+00,3.45961559021993992e+00,3.45970481256992279e+00,3.46105304671482372e+00,3.46262388782822539e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.36983497763184658e+00,3.84638124137678927e+00,4.18262727945767310e+00,4.52217728554166865e+00,5.68250733000577579e+00,5.86867934049188467e+00,5.93295376506022176e+00,5.96517363038229931e+00,6.11973908068197847e+00,6.19691432805165121e+00,6.25845329707014386e+00,6.30479004061031656e+00,6.31505527467972350e+00,6.53933189207246812e+00,6.55442190269502500e+00,6.62079800620267012e+00,6.72730351442984809e+00,6.80822681456034751e+00,6.87930901155688979e+00,7.13405012231271396e+00,7.22120660207533138e+00,7.26613078232999143e+00,7.26921854041928661e+00,7.31537331426174475e+00,7.34696329719403529e+00,7.38890681189142562e+00,7.39335074688119676e+00,7.50801115265903896e+00,7.52417117008567615e+00,7.53987105487473031e+00,7.55248473512198792e+00,7.56806776138429083e+00,7.71967327864689423e+00,7.76880714790922333e+00,7.85972907800723952e+00,7.87149394504075417e+00,7.93040268248874458e+00,8.01455844390782524e+00,8.10485112107283001e+00,8.13439018621474119e+00,8.15386541552581079e+00,8.17364427659161485e+00,8.19419370430836302e+00,8.19447800900814016e+00,8.19408426432157277e+00,8.19304397508590831e+00,8.18906022729000149e+00,8.16343684223762622e+00,8.15307543001271284e+00,8.14978698549960789e+00,8.13290975688579820e+00,8.09759154623522370e+00,8.09601630283534845e+00,8.09122887312443595e+00,8.08136104132808519e+00,8.06649110864312568e+00,8.05258154796048231e+00,8.03095248215841551e+00,8.02628473027526290e+00,8.00705824726728643e+00,8.00627195610624476e+00,7.95572557459067475e+00,7.95319891527776157e+00,7.95244081447702111e+00,7.94544398703234389e+00,7.94507320066264633e+00,7.94402699551016145e+00,7.94287342573582311e+00,7.93351284606139640e+00,7.93262485944015960e+00,7.93263401520745592e+00,7.93237771563767158e+00,7.93154177257893611e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.51683464163540750e-03,-5.76176302165487611e-02,-9.64117640495616435e-02,-1.45082338727931498e-01,-1.50307052333771174e-01,-2.63951879198932482e-01,-2.82111318623052609e-01,-3.02160433602614520e-01,-3.19823810942750808e-01,-3.44028843979504562e-01,-4.79860638470326895e-01,-5.27046843651559960e-01,-6.05742989129159692e-01,-6.16955062498095730e-01,-6.73688985893524106e-01,-7.63069650934434907e-01,-8.77380683622545732e-01,-9.01787234266975490e-01,-9.18563811234233696e-01,-9.50516584896174299e-01,-1.04715666458071954e+00,-1.04969742763356333e+00,-1.05699559571466284e+00,-1.08964292041226285e+00,-1.10411296295623718e+00,-1.16329076238346363e+00,-1.17395890457665431e+00,-1.17692641087668393e+00,-1.19165600197268517e+00,-1.21160217661912739e+00,-1.21208901298158112e+00,-1.21365371578933701e+00,-1.21655544551168626e+00,-1.22061324152231321e+00,-1.22729680706684219e+00,-1.22440649309470473e+00,-1.22309519786994714e+00,-1.21958593165686247e+00,-1.21958188093540953e+00,-1.21342385601886660e+00,-1.21393515785424855e+00,-1.21396165787322508e+00,-1.21878793728964951e+00,-1.22048315275581531e+00,-1.22957016751520265e+00,-1.23152874697601544e+00,-1.24559054562874194e+00,-1.24824181739930040e+00,-1.24829290302735729e+00,-1.24878785089877886e+00,-1.24948276883653020e+00
