0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.38646242968048061e-01,6.53992160497819830e-01,6.54149394411748020e-01,6.61331469941968675e-01,6.61331469963013174e-01,6.61331469965408592e-01,6.61331469982357922e-01,6.61331469984553166e-01,6.61331469998904131e-01,6.61331469999268839e-01,6.61331469999778765e-01,-8.38773294887813705e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.47609765555412231e+00,7.97388210814861065e+00,1.02300712591593346e+01,1.21366777550840901e+01,1.64283675932288737e+01,1.66043932331804065e+01,1.67055281021422850e+01,1.69224740104039171e+01,1.78889580057003421e+01,1.79072396829910687e+01,1.78354816751892074e+01,1.78158282302462325e+01,1.78141019336876774e+01,1.78164736251129305e+01,1.78159662785760418e+01,1.77892450779243170e+01,1.77814584952081631e+01,1.77765929391885606e+01,1.76813506359027990e+01,1.76799462350905827e+01,1.75816928678882398e+01,1.75526841558166637e+01,1.75383725401347554e+01,1.75221342201854178e+01,1.75042462322122248e+01,1.74990471376506598e+01,1.73585176327366391e+01,1.73420411148987874e+01,1.72198541707174222e+01,1.71844746527467471e+01,1.69870736342386088e+01,1.69833187058315005e+01,1.69743257150828519e+01,1.69735568223700213e+01,1.69046149950639055e+01,1.68458455892319030e+01,1.68244343973955779e+01,1.68371388548659269e+01,1.68406513603560022e+01,1.68675411399849366e+01,1.68942803330322064e+01,1.69136780272565552e+01,1.69163206869962153e+01,1.69411100539530892e+01,1.69462907775641192e+01,1.69729680423600833e+01,1.69739323297650735e+01,1.69890100415078891e+01,1.69896036648892661e+01,1.70465893452487656e+01,1.70839787962223788e+01,1.70999830555355210e+01,1.71562464173491875e+01,1.80494865744381130e+01,1.80707544905080439e+01,1.80708549254978266e+01,1.80807830341642450e+01,1.80807830341933347e+01,1.80807830341966458e+01,1.80807830342200759e+01,1.80807830342231100e+01,1.80807830342429483e+01,1.80807830342434528e+01,1.80807830342441562e+01,-1.03050456156692746e+02
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.80495672988642240e-02,2.71090012737052966e-01,2.73758589825840781e-01,4.37577338494724577e-01,4.86648879164287895e-01,5.15482159873569490e-01,5.42808329833539993e-01,5.74741830783902508e-01,5.87083951453908459e-01,7.11109130958945346e-01,7.16694669532312201e-01,7.70649648163690304e-01,7.94553416609388830e-01,9.21256978076735455e-01,9.24712907248939620e-01,9.32729559353752569e-01,9.33904533988601959e-01,9.97601962299295320e-01,1.05160970366427642e+00,1.06992414641494982e+00,1.22802286834447494e+00,1.30202863943879965e+00,1.37467821586783634e+00,1.44984237178544517e+00,1.46716683546652704e+00,1.47623565957786473e+00,1.49623450623112397e+00,1.50024149597120648e+00,1.52446554179670857e+00,1.52563569443391844e+00,1.52763431780719028e+00,1.52760615039457082e+00,1.51049496776816761e+00,1.51239489286442486e+00,1.47894933971690201e+00,1.47863671065636582e+00,1.52926142415505661e+00,1.53089667548309749e+00,1.53133068546078799e+00,1.53036514261544965e+00,1.53036514261262035e+00,1.53036514261229839e+00,1.53036514261001977e+00,1.53036514260972467e+00,1.53036514260779533e+00,1.53036514260774625e+00,1.53036514260767764e+00,4.50265873410730251e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.60079015676101255e-01,-2.97203635898175000e-01,-2.99196604120053777e-01,-3.39352295920075653e-01,-3.52132182456545872e-01,-3.67055267441010691e-01,-5.42276244723162715e-01,-5.43808025966470709e-01,-6.44417670313804702e-01,-6.75477594930768754e-01,-6.94438626102565904e-01,-7.12617680027686107e-01,-7.33590722028955700e-01,-7.39803363202410025e-01,-8.66970317524596079e-01,-8.77271773516907993e-01,-9.63187683294506880e-01,-9.96697644400158067e-01,-1.19839685065071522e+00,-1.20430391273358683e+00,-1.22163792325943921e+00,-1.22415082531322428e+00,-1.34923424845110684e+00,-1.45189288894896062e+00,-1.49607677482263979e+00,-1.81161895029712072e+00,-1.95426098532299730e+00,-2.01568543771493802e+00,-2.08527472044003082e+00,-2.10551474841608499e+00,-2.11311055177182139e+00,-2.14953629440904859e+00,-2.15325082352037311e+00,-2.18445110997343139e+00,-2.18448933917094035e+00,-2.20976297076453765e+00,-2.21016676748566088e+00,-2.25415489301840921e+00,-2.28847343072002474e+00,-2.33186690703657629e+00,-2.33424607380501747e+00,-2.29423064870696347e+00,-2.29313132676049580e+00,-2.29356643731974064e+00,-2.29464200012195096e+00,-2.29464200012510267e+00,-2.29464200012546149e+00,-2.29464200012799990e+00,-2.29464200012832853e+00,-2.29464200013047748e+00,-2.29464200013053210e+00,-2.29464200013060848e+00,-1.99816526447094631e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.64324751287389548e-02,6.71020516584539400e-02,1.69886787765221287e-01,2.38618907427526394e-01,3.15039948640162548e-01,3.36174975017602462e-01,5.46060768057748613e-01,5.51298956549707064e-01,5.50907012813220076e-01,5.54257338599838500e-01,5.54257338609655426e-01,5.54257338610772865e-01,5.54257338618679429e-01,5.54257338619703499e-01,5.54257338626398033e-01,5.54257338626568119e-01,5.54257338626806040e-01,-7.60541086995066991e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.33858188569329162e+00,5.74703867575747651e+00,1.04093666934800098e+01,1.08786567265214593e+01,1.10366180399021250e+01,1.11767053822492883e+01,1.18306269349669044e+01,1.21069030698213442e+01,1.25794537492377110e+01,1.26515093442864330e+01,1.27631736869379999e+01,1.27852466356944721e+01,1.27858383548103482e+01,1.28003067985056465e+01,1.28042308587520317e+01,1.28060406393991659e+01,1.28650901477235724e+01,1.28659245836363709e+01,1.29287667042666730e+01,1.29462703409159889e+01,1.29586896588763540e+01,1.29713994731970246e+01,1.29906850541784760e+01,1.29957007709062324e+01,1.30439917821458486e+01,1.30482875713764699e+01,1.30665323647347122e+01,1.30693597235090291e+01,1.30880870738700459e+01,1.30871982725853560e+01,1.30925185654538527e+01,1.30930725170016196e+01,1.31389554636835193e+01,1.31576293797077550e+01,1.31690443523953125e+01,1.33555245533718061e+01,1.34283285134169077e+01,1.34737534992679304e+01,1.35150998772034399e+01,1.35150152830173234e+01,1.35170975000261802e+01,1.35047004367925290e+01,1.35021461458020902e+01,1.34863841089108849e+01,1.34861727562824836e+01,1.34877689668469429e+01,1.34874894292245227e+01,1.34791392951491975e+01,1.34703423749791860e+01,1.34099131665437223e+01,1.33871552756629466e+01,1.30641727373086542e+01,1.30552963333383776e+01,1.30545320692341171e+01,1.30497848170807895e+01,1.30497848170668789e+01,1.30497848170652961e+01,1.30497848170540927e+01,1.30497848170526414e+01,1.30497848170431556e+01,1.30497848170429140e+01,1.30497848170425765e+01,2.51152324588212039e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.19794197902523614e+00,8.89587462768364290e+00,9.76196414080055597e+00,1.00027369805057909e+01,1.03829206099036533e+01,1.22142235373752950e+01,1.27240884823284741e+01,1.35783301684943023e+01,1.36982115435230902e+01,1.39902997003390368e+01,1.40337665031276035e+01,1.40368972179799520e+01,1.41146235618502018e+01,1.41393958920330327e+01,1.41580792888918854e+01,1.44022052022549776e+01,1.44055996206337547e+01,1.46021264881879098e+01,1.46599209525635832e+01,1.46908047379090956e+01,1.47171088560681902e+01,1.47503965201045748e+01,1.47632556821435408e+01,1.50159666653813595e+01,1.50365886040145593e+01,1.52110456998731820e+01,1.52644829122988543e+01,1.55365885544298230e+01,1.55446467241372659e+01,1.55514134069988188e+01,1.55512852125787742e+01,1.55622920719475690e+01,1.55744126700158461e+01,1.55746918218397568e+01,1.53978824538960275e+01,1.53324209467344730e+01,1.52618071435073173e+01,1.51919819460957690e+01,1.51905912925875128e+01,1.51927053293993168e+01,1.52069653602998063e+01,1.52081779088018862e+01,1.51922875327518643e+01,1.51925901900968832e+01,1.52052688289497837e+01,1.52050560479318033e+01,1.51622884810419727e+01,1.51201811923816845e+01,1.50647223528474417e+01,1.49804908013443274e+01,1.39801401954881150e+01,1.39544636396102142e+01,1.39541499604441359e+01,1.39464992109546824e+01,1.39464992109322647e+01,1.39464992109297139e+01,1.39464992109116590e+01,1.39464992109093213e+01,1.39464992108940340e+01,1.39464992108936450e+01,1.39464992108931014e+01,8.20953944484575686e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.67778359973228081e-03,3.05401483882053598e-02,3.34440938926378120e-02,1.65128491102644215e-01,2.47610635478722918e-01,2.84523893650145521e-01,3.76007593616692948e-01,4.04345657667257496e-01,4.52602007336757817e-01,5.03596994536126275e-01,5.14879267269946816e-01,5.10859260589646480e-01,5.01606394455770044e-01,4.98663917908126419e-01,4.82200204775661667e-01,4.80865992547450383e-01,4.64157854020724236e-01,4.64031938329536431e-01,4.48201332966354948e-01,4.17018149687796713e-01,4.79045945324973854e-01,5.11366769677174426e-01,9.41775214830083085e-01,9.54135238263649654e-01,9.54713036355181344e-01,9.58449566517212803e-01,9.58449566528161379e-01,9.58449566529407604e-01,9.58449566538225661e-01,9.58449566539367748e-01,9.58449566546833998e-01,9.58449566547023735e-01,9.58449566547289078e-01,-5.00467096167603209e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.09348329334957550e-01,2.53127280904846774e+00,3.00832569706226227e+00,3.53270748630649134e+00,3.58274756371557590e+00,3.74761342618527760e+00,3.77427111055841014e+00,3.77612842649906444e+00,3.80182737012423111e+00,3.80934990347252622e+00,3.80975927272396619e+00,3.79331723310558022e+00,3.79367443634841361e+00,3.80225667470743556e+00,3.80435681935814696e+00,3.80946695378273237e+00,3.80759904383039327e+00,3.80516736249699994e+00,3.80785501177198871e+00,3.90227226416983575e+00,3.91312888850197860e+00,3.97118087041620882e+00,4.00005070854555544e+00,4.15180198620956187e+00,4.15806346310490227e+00,4.18183534497161347e+00,4.18446406174756458e+00,4.30843285500986717e+00,4.39217296432718651e+00,4.44474239003418603e+00,4.81911130833318424e+00,4.97646510362490346e+00,5.04431639561891920e+00,5.13502806552180857e+00,5.16023611839929153e+00,5.16992379203652330e+00,5.19816560129956340e+00,5.20140438939994976e+00,5.20769742867962115e+00,5.20804564707380369e+00,5.21015610807875262e+00,5.21056964922464161e+00,5.22844030330034126e+00,5.20706141454629989e+00,5.26316511570665924e+00,5.32076211550770850e+00,5.94783980161528980e+00,5.96454669688575656e+00,5.96515637425324474e+00,5.97106271224772112e+00,5.97106271226502727e+00,5.97106271226699725e+00,5.97106271228093632e+00,5.97106271228274199e+00,5.97106271229454411e+00,5.97106271229484431e+00,5.97106271229526353e+00,-3.56841475290301418e+01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.98578800977059278e-01,-5.61805486548222710e-01,-6.59832723354000006e-01,-7.63810069622783638e-01,-7.86251299240133372e-01,-7.99220681600185889e-01,-8.28050570673850128e-01,-8.35154373676705974e-01,-8.75855702638982492e-01,-8.77769632290512081e-01,-9.02799949384819334e-01,-9.02914862568842458e-01,-9.10507694375852883e-01,-9.66781004269442801e-01,-8.84709547816429187e-01,-8.60584958178294279e-01,-1.07270004031952060e+00,-1.07616652800444412e+00,-1.07632058413836584e+00,-1.07792565636868720e+00,-1.07792565637339033e+00,-1.07792565637392568e+00,-1.07792565637771354e+00,-1.07792565637820403e+00,-1.07792565638141125e+00,-1.07792565638149274e+00,-1.07792565638160664e+00,1.00233665294747212e+01
