solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.024937
TREX-DA+BT: TOMP,TPR,3.000000,0.980000
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.123417
TREX-DA+BT: TOMP,Avg_L,3.000000,3.980000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.840000
TREX-DA+BT: TOMP,FDR,5.000000,0.002500
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.020310
TREX-DA+BT: TOMP,TPR,5.000000,0.986000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.068023
TREX-DA+BT: TOMP,Avg_L,5.000000,2.245000
TREX-DA+BT: TOMP,Avg_T,5.000000,6.955000
TREX-DA+BT: TOMP,FDR,10.000000,0.013222
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.036275
TREX-DA+BT: TOMP,TPR,10.000000,0.971000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.060641
TREX-DA+BT: TOMP,Avg_L,10.000000,1.695000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.315000
TREX-DA+BT: TOMP,FDR,15.000000,0.030137
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.046439
TREX-DA+BT: TOMP,TPR,15.000000,0.851333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.169567
TREX-DA+BT: TOMP,Avg_L,15.000000,2.105000
TREX-DA+BT: TOMP,Avg_T,15.000000,7.375000
TREX-DA+BT: TOMP,FDR,20.000000,0.051044
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.116549
TREX-DA+BT: TOMP,TPR,20.000000,0.385000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.227561
TREX-DA+BT: TOMP,Avg_L,20.000000,3.865000
TREX-DA+BT: TOMP,Avg_T,20.000000,7.705000
TREX-DA+BT: TOMP,FDR,30.000000,0.040206
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.118204
TREX-DA+BT: TOMP,TPR,30.000000,0.061167
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.062139
TREX-DA+BT: TOMP,Avg_L,30.000000,5.145000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.120000
