solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.061102
TREX-DA+BT: TOMP,TPR,3.000000,0.998333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.023570
TREX-DA+BT: TOMP,Avg_L,3.000000,3.950000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.830000
TREX-DA+BT: TOMP,FDR,5.000000,0.010000
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.039680
TREX-DA+BT: TOMP,TPR,5.000000,0.998000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.019950
TREX-DA+BT: TOMP,Avg_L,5.000000,2.035000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.545000
TREX-DA+BT: TOMP,FDR,10.000000,0.020482
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.046070
TREX-DA+BT: TOMP,TPR,10.000000,0.975500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.056263
TREX-DA+BT: TOMP,Avg_L,10.000000,1.260000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.275000
TREX-DA+BT: TOMP,FDR,15.000000,0.039784
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.050077
TREX-DA+BT: TOMP,TPR,15.000000,0.875333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.155496
TREX-DA+BT: TOMP,Avg_L,15.000000,1.875000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.910000
TREX-DA+BT: TOMP,FDR,20.000000,0.053479
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.095618
TREX-DA+BT: TOMP,TPR,20.000000,0.397000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.230830
TREX-DA+BT: TOMP,Avg_L,20.000000,3.350000
TREX-DA+BT: TOMP,Avg_T,20.000000,8.230000
TREX-DA+BT: TOMP,FDR,30.000000,0.058552
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.154724
TREX-DA+BT: TOMP,TPR,30.000000,0.060500
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.060896
TREX-DA+BT: TOMP,Avg_L,30.000000,5.225000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.285000
