solver,metric,Rho,value
TREX-DA+BT: TAFS,FDR,0.500000,0.004167
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.026086
TREX-DA+BT: TAFS,TPR,0.500000,0.935000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.115070
TREX-DA+BT: TAFS,Avg_L,0.500000,2.545000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.230000
TREX-DA+BT: TAFS,FDR,0.600000,0.007833
TREX-DA+BT: TAFS,sd_FDR,0.600000,0.036297
TREX-DA+BT: TAFS,TPR,0.600000,0.891000
TREX-DA+BT: TAFS,sd_TPR,0.600000,0.114826
TREX-DA+BT: TAFS,Avg_L,0.600000,2.640000
TREX-DA+BT: TAFS,Avg_T,0.600000,7.210000
TREX-DA+BT: TAFS,FDR,0.700000,0.003667
TREX-DA+BT: TAFS,sd_FDR,0.700000,0.025839
TREX-DA+BT: TAFS,TPR,0.700000,0.831000
TREX-DA+BT: TAFS,sd_TPR,0.700000,0.092095
TREX-DA+BT: TAFS,Avg_L,0.700000,2.690000
TREX-DA+BT: TAFS,Avg_T,0.700000,7.260000
TREX-DA+BT: TAFS,FDR,0.800000,0.007583
TREX-DA+BT: TAFS,sd_FDR,0.800000,0.037652
TREX-DA+BT: TAFS,TPR,0.800000,0.792000
TREX-DA+BT: TAFS,sd_TPR,0.800000,0.082279
TREX-DA+BT: TAFS,Avg_L,0.800000,2.545000
TREX-DA+BT: TAFS,Avg_T,0.800000,7.310000
TREX-DA+BT: TAFS,FDR,0.900000,0.024333
TREX-DA+BT: TAFS,sd_FDR,0.900000,0.083690
TREX-DA+BT: TAFS,TPR,0.900000,0.718000
TREX-DA+BT: TAFS,sd_TPR,0.900000,0.127109
TREX-DA+BT: TAFS,Avg_L,0.900000,2.580000
TREX-DA+BT: TAFS,Avg_T,0.900000,7.450000
TREX-DA+BT: TOMP,FDR,0.000000,0.006583
TREX-DA+BT: TOMP,sd_FDR,0.000000,0.037951
TREX-DA+BT: TOMP,TPR,0.000000,0.635000
TREX-DA+BT: TOMP,sd_TPR,0.000000,0.250778
TREX-DA+BT: TOMP,Avg_L,0.000000,3.160000
TREX-DA+BT: TOMP,Avg_T,0.000000,7.890000
TREX-DA+BT: TOMP,FDR,0.100000,0.009333
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.046233
TREX-DA+BT: TOMP,TPR,0.100000,0.655000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.248766
TREX-DA+BT: TOMP,Avg_L,0.100000,3.080000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.775000
TREX-DA+BT: TOMP,FDR,0.200000,0.007833
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.039075
TREX-DA+BT: TOMP,TPR,0.200000,0.815000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.171236
TREX-DA+BT: TOMP,Avg_L,0.200000,2.830000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.715000
TREX-DA+BT: TOMP,FDR,0.300000,0.000833
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.011785
TREX-DA+BT: TOMP,TPR,0.300000,0.979000
