solver,metric,Rho,value
TREX-DA+BT: TAFS,FDR,0.500000,0.017690
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.055898
TREX-DA+BT: TAFS,TPR,0.500000,0.948000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.087947
TREX-DA+BT: TAFS,Avg_L,0.500000,2.315000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.105000
TREX-DA+BT: TAFS,FDR,0.600000,0.015429
TREX-DA+BT: TAFS,sd_FDR,0.600000,0.051479
TREX-DA+BT: TAFS,TPR,0.600000,0.894000
TREX-DA+BT: TAFS,sd_TPR,0.600000,0.107806
TREX-DA+BT: TAFS,Avg_L,0.600000,2.510000
TREX-DA+BT: TAFS,Avg_T,0.600000,7.055000
TREX-DA+BT: TAFS,FDR,0.700000,0.011083
TREX-DA+BT: TAFS,sd_FDR,0.700000,0.044404
TREX-DA+BT: TAFS,TPR,0.700000,0.835000
TREX-DA+BT: TAFS,sd_TPR,0.700000,0.094974
TREX-DA+BT: TAFS,Avg_L,0.700000,2.575000
TREX-DA+BT: TAFS,Avg_T,0.700000,7.315000
TREX-DA+BT: TAFS,FDR,0.800000,0.014583
TREX-DA+BT: TAFS,sd_FDR,0.800000,0.051660
TREX-DA+BT: TAFS,TPR,0.800000,0.797000
TREX-DA+BT: TAFS,sd_TPR,0.800000,0.070824
TREX-DA+BT: TAFS,Avg_L,0.800000,2.435000
TREX-DA+BT: TAFS,Avg_T,0.800000,7.280000
TREX-DA+BT: TAFS,FDR,0.900000,0.028750
TREX-DA+BT: TAFS,sd_FDR,0.900000,0.088412
TREX-DA+BT: TAFS,TPR,0.900000,0.718000
TREX-DA+BT: TAFS,sd_TPR,0.900000,0.128681
TREX-DA+BT: TAFS,Avg_L,0.900000,2.510000
TREX-DA+BT: TAFS,Avg_T,0.900000,7.270000
TREX-DA+BT: TOMP,FDR,0.000000,0.009167
TREX-DA+BT: TOMP,sd_FDR,0.000000,0.038092
TREX-DA+BT: TOMP,TPR,0.000000,0.968000
TREX-DA+BT: TOMP,sd_TPR,0.000000,0.171824
TREX-DA+BT: TOMP,Avg_L,0.000000,2.985000
TREX-DA+BT: TOMP,Avg_T,0.000000,7.740000
TREX-DA+BT: TOMP,FDR,0.100000,0.019167
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.053304
TREX-DA+BT: TOMP,TPR,0.100000,0.974000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.136444
TREX-DA+BT: TOMP,Avg_L,0.100000,3.060000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.715000
TREX-DA+BT: TOMP,FDR,0.200000,0.013929
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.048052
TREX-DA+BT: TOMP,TPR,0.200000,0.998000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.028284
TREX-DA+BT: TOMP,Avg_L,0.200000,2.815000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.690000
TREX-DA+BT: TOMP,FDR,0.300000,0.005833
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.030707
TREX-DA+BT: TOMP,TPR,0.300000,1.000000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.000000
TREX-DA+BT: TOMP,Avg_L,0.300000,2.455000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.650000
TREX-DA+BT: TOMP,FDR,0.400000,0.015833
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.048992
TREX-DA+BT: TOMP,TPR,0.400000,0.999000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.014142
TREX-DA+BT: TOMP,Avg_L,0.400000,2.160000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.395000
TREX-DA+BT: TOMP,FDR,0.500000,0.007262
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.036528
TREX-DA+BT: TOMP,TPR,0.500000,1.000000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.000000
TREX-DA+BT: TOMP,Avg_L,0.500000,2.040000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.200000
TREX-DA+BT: TOMP,FDR,0.600000,0.007500
TREX-DA+BT: TOMP,sd_FDR,0.600000,0.034637
TREX-DA+BT: TOMP,TPR,0.600000,1.000000
TREX-DA+BT: TOMP,sd_TPR,0.600000,0.000000
TREX-DA+BT: TOMP,Avg_L,0.600000,2.010000
TREX-DA+BT: TOMP,Avg_T,0.600000,6.915000
TREX-DA+BT: TOMP,FDR,0.700000,0.007667
TREX-DA+BT: TOMP,sd_FDR,0.700000,0.035477
TREX-DA+BT: TOMP,TPR,0.700000,0.998000
TREX-DA+BT: TOMP,sd_TPR,0.700000,0.019950
TREX-DA+BT: TOMP,Avg_L,0.700000,2.010000
TREX-DA+BT: TOMP,Avg_T,0.700000,7.540000
TREX-DA+BT: TOMP,FDR,0.800000,0.013542
TREX-DA+BT: TOMP,sd_FDR,0.800000,0.051421
TREX-DA+BT: TOMP,TPR,0.800000,0.992000
TREX-DA+BT: TOMP,sd_TPR,0.800000,0.039290
TREX-DA+BT: TOMP,Avg_L,0.800000,2.040000
TREX-DA+BT: TOMP,Avg_T,0.800000,7.570000
TREX-DA+BT: TOMP,FDR,0.900000,0.027667
TREX-DA+BT: TOMP,sd_FDR,0.900000,0.077806
TREX-DA+BT: TOMP,TPR,0.900000,0.936000
TREX-DA+BT: TOMP,sd_TPR,0.900000,0.114760
TREX-DA+BT: TOMP,Avg_L,0.900000,2.220000
TREX-DA+BT: TOMP,Avg_T,0.900000,7.615000
