solver,metric,snr,value
HCONCAT,TPR,1.300000,0.810000
HCONCAT,AvgL,1.300000,2.600000
HCONCAT,AvgT,1.300000,6.200000
HCONCAT,FDR,1.400000,0.085779
HCONCAT,TPR,1.400000,0.890000
HCONCAT,AvgL,1.400000,2.900000
HCONCAT,AvgT,1.400000,7.400000
HCONCAT,FDR,1.500000,0.026667
HCONCAT,TPR,1.500000,0.940000
HCONCAT,AvgL,1.500000,1.900000
HCONCAT,AvgT,1.500000,5.400000
HCONCAT,FDR,1.600000,0.053939
HCONCAT,TPR,1.600000,0.920000
HCONCAT,AvgL,1.600000,3.700000
HCONCAT,AvgT,1.600000,8.400000
HCONCAT,FDR,1.700000,0.000000
HCONCAT,TPR,1.700000,0.990000
HCONCAT,AvgL,1.700000,2.400000
HCONCAT,AvgT,1.700000,7.900000
HCONCAT,FDR,1.800000,0.025758
HCONCAT,TPR,1.800000,0.980000
HCONCAT,AvgL,1.800000,1.900000
HCONCAT,AvgT,1.800000,4.700000
HCONCAT,FDR,1.900000,0.034848
HCONCAT,TPR,1.900000,0.980000
HCONCAT,AvgL,1.900000,2.100000
HCONCAT,AvgT,1.900000,7.000000
HCONCAT,FDR,2.000000,0.064336
HCONCAT,TPR,2.000000,0.990000
HCONCAT,AvgL,2.000000,1.800000
HCONCAT,AvgT,2.000000,5.700000
HCONCAT,FDR,5.000000,0.036364
HCONCAT,TPR,5.000000,1.000000
HCONCAT,AvgL,5.000000,1.300000
HCONCAT,AvgT,5.000000,5.800000
PERMUTATION,FDR,0.100000,0.000000
PERMUTATION,TPR,0.100000,0.000000
PERMUTATION,AvgL,0.100000,1.800000
PERMUTATION,AvgT,0.100000,4.300000
PERMUTATION,FDR,0.200000,0.050000
PERMUTATION,TPR,0.200000,0.030000
PERMUTATION,AvgL,0.200000,7.200000
PERMUTATION,AvgT,0.200000,2.800000
PERMUTATION,FDR,0.300000,0.033333
PERMUTATION,TPR,0.300000,0.030000
PERMUTATION,AvgL,0.300000,7.100000
PERMUTATION,AvgT,0.300000,3.100000
PERMUTATION,FDR,0.400000,0.025000
PERMUTATION,TPR,0.400000,0.220000
PERMUTATION,AvgL,0.400000,7.600000
PERMUTATION,AvgT,0.400000,5.300000
PERMUTATION,FDR,0.500000,0.045000
PERMUTATION,TPR,0.500000,0.230000
PERMUTATION,AvgL,0.500000,7.500000
PERMUTATION,AvgT,0.500000,6.800000
PERMUTATION,FDR,0.600000,0.116190
PERMUTATION,TPR,0.600000,0.320000
PERMUTATION,AvgL,0.600000,7.000000
PERMUTATION,AvgT,0.600000,6.100000
PERMUTATION,FDR,0.700000,0.036667
PERMUTATION,TPR,0.700000,0.450000
PERMUTATION,AvgL,0.700000,6.400000
PERMUTATION,AvgT,0.700000,7.400000
PERMUTATION,FDR,0.800000,0.111349
PERMUTATION,TPR,0.800000,0.630000
PERMUTATION,AvgL,0.800000,5.700000
PERMUTATION,AvgT,0.800000,9.000000
PERMUTATION,FDR,0.900000,0.024286
PERMUTATION,TPR,0.900000,0.680000
PERMUTATION,AvgL,0.900000,4.400000
PERMUTATION,AvgT,0.900000,8.800000
PERMUTATION,FDR,1.000000,0.033377
PERMUTATION,TPR,1.000000,0.750000
PERMUTATION,AvgL,1.000000,3.900000
PERMUTATION,AvgT,1.000000,6.200000
PERMUTATION,FDR,1.100000,0.055000
PERMUTATION,TPR,1.100000,0.880000
PERMUTATION,AvgL,1.100000,3.400000
PERMUTATION,AvgT,1.100000,9.900000
PERMUTATION,FDR,1.200000,0.047980
PERMUTATION,TPR,1.200000,0.860000
PERMUTATION,AvgL,1.200000,3.800000
PERMUTATION,AvgT,1.200000,7.000000
PERMUTATION,FDR,1.300000,0.040404
PERMUTATION,TPR,1.300000,0.810000
PERMUTATION,AvgL,1.300000,2.400000
PERMUTATION,AvgT,1.300000,5.700000
PERMUTATION,FDR,1.400000,0.059293
PERMUTATION,TPR,1.400000,0.910000
PERMUTATION,AvgL,1.400000,2.700000
PERMUTATION,AvgT,1.400000,6.100000
PERMUTATION,FDR,1.500000,0.034848
PERMUTATION,TPR,1.500000,0.930000
PERMUTATION,AvgL,1.500000,2.200000
PERMUTATION,AvgT,1.500000,9.200000
PERMUTATION,FDR,1.600000,0.063939
PERMUTATION,TPR,1.600000,0.920000
PERMUTATION,AvgL,1.600000,2.500000
PERMUTATION,AvgT,1.600000,5.600000
PERMUTATION,FDR,1.700000,0.018182
PERMUTATION,TPR,1.700000,1.000000
PERMUTATION,AvgL,1.700000,1.900000
PERMUTATION,AvgT,1.700000,5.100000
PERMUTATION,FDR,1.800000,0.043939
PERMUTATION,TPR,1.800000,0.970000
PERMUTATION,AvgL,1.800000,2.300000
PERMUTATION,AvgT,1.800000,11.800000
PERMUTATION,FDR,1.900000,0.043939
PERMUTATION,TPR,1.900000,0.980000
PERMUTATION,AvgL,1.900000,2.400000
PERMUTATION,AvgT,1.900000,10.000000
PERMUTATION,FDR,2.000000,0.063420
PERMUTATION,TPR,2.000000,0.990000
PERMUTATION,AvgL,2.000000,2.000000
PERMUTATION,AvgT,2.000000,8.100000
PERMUTATION,FDR,5.000000,0.009091
PERMUTATION,TPR,5.000000,1.000000
PERMUTATION,AvgL,5.000000,1.000000
PERMUTATION,AvgT,5.000000,4.700000
PERMUTATION_ONDEMAND,FDR,0.100000,0.000000
PERMUTATION_ONDEMAND,TPR,0.100000,0.000000
PERMUTATION_ONDEMAND,AvgL,0.100000,1.900000
PERMUTATION_ONDEMAND,AvgT,0.100000,3.900000
PERMUTATION_ONDEMAND,FDR,0.200000,0.133333
PERMUTATION_ONDEMAND,TPR,0.200000,0.040000
PERMUTATION_ONDEMAND,AvgL,0.200000,8.300000
PERMUTATION_ONDEMAND,AvgT,0.200000,4.800000
PERMUTATION_ONDEMAND,FDR,0.300000,0.050000
PERMUTATION_ONDEMAND,TPR,0.300000,0.030000
