method,metric,row_label,col_label,mean,sd
TENET,mean_FDP,snr=1,rho=0.7,0.081662,0.086161
TENET,mean_TPP,snr=1,rho=0.7,1.000000,0.000000
TENET_AUG,mean_FDP,snr=1,rho=0.7,0.081662,0.086161
TENET_AUG,mean_TPP,snr=1,rho=0.7,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=1,rho=0.7,0.015214,0.025201
TIENET_AUG,mean_TPP,snr=1,rho=0.7,1.000000,0.000000
TENET,mean_FDP,snr=1,rho=0.9,0.077360,0.102567
TENET,mean_TPP,snr=1,rho=0.9,1.000000,0.000000
TENET_AUG,mean_FDP,snr=1,rho=0.9,0.077360,0.102567
TENET_AUG,mean_TPP,snr=1,rho=0.9,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=1,rho=0.9,0.012764,0.022895
TIENET_AUG,mean_TPP,snr=1,rho=0.9,1.000000,0.000000
TENET,mean_FDP,snr=1,rho=0.95,0.074116,0.101603
TENET,mean_TPP,snr=1,rho=0.95,1.000000,0.000000
TENET_AUG,mean_FDP,snr=1,rho=0.95,0.074116,0.101603
TENET_AUG,mean_TPP,snr=1,rho=0.95,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=1,rho=0.95,0.013346,0.026152
TIENET_AUG,mean_TPP,snr=1,rho=0.95,1.000000,0.000000
TENET,mean_FDP,snr=1,rho=0.99,0.091054,0.091081
TENET,mean_TPP,snr=1,rho=0.99,1.000000,0.000000
TENET_AUG,mean_FDP,snr=1,rho=0.99,0.091054,0.091081
TENET_AUG,mean_TPP,snr=1,rho=0.99,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=1,rho=0.99,0.014738,0.063961
TIENET_AUG,mean_TPP,snr=1,rho=0.99,0.046650,0.015080
TENET,mean_FDP,snr=2,rho=0.3,0.082818,0.054580
TENET,mean_TPP,snr=2,rho=0.3,1.000000,0.000000
TENET_AUG,mean_FDP,snr=2,rho=0.3,0.082818,0.054580
TENET_AUG,mean_TPP,snr=2,rho=0.3,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=2,rho=0.3,0.008005,0.013537
TIENET_AUG,mean_TPP,snr=2,rho=0.3,0.998250,0.004186
TENET,mean_FDP,snr=2,rho=0.5,0.079735,0.074532
TENET,mean_TPP,snr=2,rho=0.5,1.000000,0.000000
TENET_AUG,mean_FDP,snr=2,rho=0.5,0.079735,0.074532
TENET_AUG,mean_TPP,snr=2,rho=0.5,1.000000,0.000000
TIENET_AUG,mean_FDP,snr=2,rho=0.5,0.007056,0.016646
