solver,metric,snr,value
StudentT_df5,AvgT,2.000000,5.045000
StudentT_df5,FDR,5.000000,0.029942
StudentT_df5,TPR,5.000000,1.000000
StudentT_df5,AvgL,5.000000,1.175000
StudentT_df5,AvgT,5.000000,5.020000
Laplace,FDR,0.100000,0.012500
Laplace,TPR,0.100000,0.001000
Laplace,AvgL,0.100000,2.695000
Laplace,AvgT,0.100000,4.245000
Laplace,FDR,0.200000,0.015417
Laplace,TPR,0.200000,0.019500
Laplace,AvgL,0.200000,4.820000
Laplace,AvgT,0.200000,4.045000
Laplace,FDR,0.500000,0.026726
Laplace,TPR,0.500000,0.259500
Laplace,AvgL,0.500000,6.235000
Laplace,AvgT,0.500000,5.360000
Laplace,FDR,0.600000,0.024978
Laplace,TPR,0.600000,0.391000
Laplace,AvgL,0.600000,5.635000
Laplace,AvgT,0.600000,6.040000
Laplace,FDR,1.000000,0.030278
Laplace,TPR,1.000000,0.880500
Laplace,AvgL,1.000000,2.660000
Laplace,AvgT,1.000000,6.210000
Laplace,FDR,2.000000,0.033273
Laplace,TPR,2.000000,0.999000
Laplace,AvgL,2.000000,1.220000
Laplace,AvgT,2.000000,5.005000
Laplace,FDR,5.000000,0.029825
Laplace,TPR,5.000000,1.000000
Laplace,AvgL,5.000000,1.145000
Laplace,AvgT,5.000000,4.925000
Gumbel,FDR,0.100000,0.020000
Gumbel,TPR,0.100000,0.002500
Gumbel,AvgL,0.100000,2.820000
Gumbel,AvgT,0.100000,4.405000
Gumbel,FDR,0.200000,0.010417
Gumbel,TPR,0.200000,0.018500
Gumbel,AvgL,0.200000,4.695000
Gumbel,AvgT,0.200000,3.940000
Gumbel,FDR,0.500000,0.025226
Gumbel,TPR,0.500000,0.266500
Gumbel,AvgL,0.500000,6.265000
Gumbel,AvgT,0.500000,5.545000
Gumbel,FDR,0.600000,0.027679
Gumbel,TPR,0.600000,0.396000
Gumbel,AvgL,0.600000,5.465000
Gumbel,AvgT,0.600000,6.205000
Gumbel,FDR,1.000000,0.033810
Gumbel,TPR,1.000000,0.888500
Gumbel,AvgL,1.000000,2.530000
Gumbel,AvgT,1.000000,5.930000
Gumbel,FDR,2.000000,0.033576
Gumbel,TPR,2.000000,0.999000
Gumbel,AvgL,2.000000,1.220000
Gumbel,AvgT,2.000000,5.040000
Gumbel,FDR,5.000000,0.032308
Gumbel,TPR,5.000000,1.000000
Gumbel,AvgL,5.000000,1.195000
Gumbel,AvgT,5.000000,5.090000
Triangle,FDR,0.100000,0.020000
Triangle,TPR,0.100000,0.000500
Triangle,AvgL,0.100000,2.725000
Triangle,AvgT,0.100000,4.410000
Triangle,FDR,0.200000,0.010750
Triangle,TPR,0.200000,0.019500
Triangle,AvgL,0.200000,4.835000
Triangle,AvgT,0.200000,4.070000
Triangle,FDR,0.500000,0.033018
Triangle,TPR,0.500000,0.270500
Triangle,AvgL,0.500000,6.240000
Triangle,AvgT,0.500000,5.560000
Triangle,FDR,0.600000,0.027823
Triangle,TPR,0.600000,0.397000
Triangle,AvgL,0.600000,5.545000
Triangle,AvgT,0.600000,6.145000
Triangle,FDR,1.000000,0.036571
Triangle,TPR,1.000000,0.891500
Triangle,AvgL,1.000000,2.555000
Triangle,AvgT,1.000000,6.200000
Triangle,FDR,2.000000,0.030656
Triangle,TPR,2.000000,0.999000
Triangle,AvgL,2.000000,1.175000
Triangle,AvgT,2.000000,4.870000
Triangle,FDR,5.000000,0.036464
Triangle,TPR,5.000000,1.000000
Triangle,AvgL,5.000000,1.230000
Triangle,AvgT,5.000000,5.095000
Logistic,FDR,0.100000,0.007500
Logistic,TPR,0.100000,0.002000
Logistic,AvgL,0.100000,2.715000
Logistic,AvgT,0.100000,4.265000
Logistic,FDR,0.200000,0.010417
Logistic,TPR,0.200000,0.021000
Logistic,AvgL,0.200000,4.670000
Logistic,AvgT,0.200000,4.130000
Logistic,FDR,0.500000,0.028339
Logistic,TPR,0.500000,0.261500
Logistic,AvgL,0.500000,6.280000
Logistic,AvgT,0.500000,5.375000
Logistic,FDR,0.600000,0.027528
Logistic,TPR,0.600000,0.377500
Logistic,AvgL,0.600000,5.805000
Logistic,AvgT,0.600000,6.170000
Logistic,FDR,1.000000,0.032160
Logistic,TPR,1.000000,0.894000
Logistic,AvgL,1.000000,2.815000
Logistic,AvgT,1.000000,6.225000
Logistic,FDR,2.000000,0.031462
Logistic,TPR,2.000000,0.998500
Logistic,AvgL,2.000000,1.160000
Logistic,AvgT,2.000000,5.000000
Logistic,FDR,5.000000,0.031305
Logistic,TPR,5.000000,1.000000
Logistic,AvgL,5.000000,1.150000
Logistic,AvgT,5.000000,5.045000
Mammen,FDR,0.100000,0.015000
Mammen,TPR,0.100000,0.001000
Mammen,AvgL,0.100000,2.700000
Mammen,AvgT,0.100000,4.435000
Mammen,FDR,0.200000,0.008667
Mammen,TPR,0.200000,0.021500
Mammen,AvgL,0.200000,4.670000
Mammen,AvgT,0.200000,4.240000
Mammen,FDR,0.500000,0.031196
Mammen,TPR,0.500000,0.260500
Mammen,AvgL,0.500000,6.305000
Mammen,AvgT,0.500000,5.455000
Mammen,FDR,0.600000,0.028200
Mammen,TPR,0.600000,0.380500
Mammen,AvgL,0.600000,5.765000
Mammen,AvgT,0.600000,6.265000
Mammen,FDR,1.000000,0.036099
Mammen,TPR,1.000000,0.894500
Mammen,AvgL,1.000000,2.730000
Mammen,AvgT,1.000000,6.345000
Mammen,FDR,2.000000,0.034760
Mammen,TPR,2.000000,0.999000
Mammen,AvgL,2.000000,1.230000
Mammen,AvgT,2.000000,5.145000
Mammen,FDR,5.000000,0.034535
Mammen,TPR,5.000000,1.000000
Mammen,AvgL,5.000000,1.215000
Mammen,AvgT,5.000000,4.990000
SparseRad_s0.1,FDR,0.100000,0.017500
SparseRad_s0.1,TPR,0.100000,0.002000
SparseRad_s0.1,AvgL,0.100000,2.745000
SparseRad_s0.1,AvgT,0.100000,4.425000
SparseRad_s0.1,FDR,0.200000,0.010417
SparseRad_s0.1,TPR,0.200000,0.019500
SparseRad_s0.1,AvgL,0.200000,4.775000
SparseRad_s0.1,AvgT,0.200000,3.915000
SparseRad_s0.1,FDR,0.500000,0.023798
SparseRad_s0.1,TPR,0.500000,0.262500
SparseRad_s0.1,AvgL,0.500000,6.205000
SparseRad_s0.1,AvgT,0.500000,5.390000
SparseRad_s0.1,FDR,0.600000,0.027004
SparseRad_s0.1,TPR,0.600000,0.383000
SparseRad_s0.1,AvgL,0.600000,5.835000
SparseRad_s0.1,AvgT,0.600000,6.135000
SparseRad_s0.1,FDR,1.000000,0.034240
SparseRad_s0.1,TPR,1.000000,0.892500
SparseRad_s0.1,AvgL,1.000000,2.645000
SparseRad_s0.1,AvgT,1.000000,6.075000
SparseRad_s0.1,FDR,2.000000,0.031730
SparseRad_s0.1,TPR,2.000000,0.999000
SparseRad_s0.1,AvgL,2.000000,1.195000
SparseRad_s0.1,AvgT,2.000000,5.100000
SparseRad_s0.1,FDR,5.000000,0.033274
SparseRad_s0.1,TPR,5.000000,1.000000
SparseRad_s0.1,AvgL,5.000000,1.150000
SparseRad_s0.1,AvgT,5.000000,4.945000
UnifSphere_d5,FDR,0.100000,0.017500
UnifSphere_d5,TPR,0.100000,0.002000
UnifSphere_d5,AvgL,0.100000,2.720000
UnifSphere_d5,AvgT,0.100000,4.555000
UnifSphere_d5,FDR,0.200000,0.006583
UnifSphere_d5,TPR,0.200000,0.020500
UnifSphere_d5,AvgL,0.200000,4.690000
UnifSphere_d5,AvgT,0.200000,3.815000
UnifSphere_d5,FDR,0.500000,0.033982
UnifSphere_d5,TPR,0.500000,0.258500
UnifSphere_d5,AvgL,0.500000,6.280000
UnifSphere_d5,AvgT,0.500000,5.550000
UnifSphere_d5,FDR,0.600000,0.025683
UnifSphere_d5,TPR,0.600000,0.379500
UnifSphere_d5,AvgL,0.600000,5.680000
UnifSphere_d5,AvgT,0.600000,6.280000
UnifSphere_d5,FDR,1.000000,0.032532
UnifSphere_d5,TPR,1.000000,0.892000
UnifSphere_d5,AvgL,1.000000,2.620000
UnifSphere_d5,AvgT,1.000000,6.030000
UnifSphere_d5,FDR,2.000000,0.032533
UnifSphere_d5,TPR,2.000000,0.999000
UnifSphere_d5,AvgL,2.000000,1.220000
UnifSphere_d5,AvgT,2.000000,4.885000
UnifSphere_d5,FDR,5.000000,0.031568
UnifSphere_d5,TPR,5.000000,1.000000
UnifSphere_d5,AvgL,5.000000,1.175000
UnifSphere_d5,AvgT,5.000000,5.015000
