solver,metric,snr,value
Uniform,AvgT,1.600000,5.800000
Uniform,FDR,1.700000,0.025758
Uniform,TPR,1.700000,1.000000
Uniform,AvgL,1.700000,1.200000
Uniform,AvgT,1.700000,5.700000
Uniform,FDR,1.800000,0.036364
Uniform,TPR,1.800000,1.000000
Uniform,AvgL,1.800000,1.200000
Uniform,AvgT,1.800000,5.000000
Uniform,FDR,1.900000,0.027273
Uniform,TPR,1.900000,1.000000
Uniform,AvgL,1.900000,1.200000
Uniform,AvgT,1.900000,5.800000
Uniform,FDR,2.000000,0.018182
Uniform,TPR,2.000000,1.000000
Uniform,AvgL,2.000000,1.100000
Uniform,AvgT,2.000000,5.600000
Uniform,FDR,5.000000,0.009091
Uniform,TPR,5.000000,1.000000
Uniform,AvgL,5.000000,1.100000
Uniform,AvgT,5.000000,5.500000
Rademacher,FDR,0.100000,0.000000
Rademacher,TPR,0.100000,0.000000
Rademacher,AvgL,0.100000,1.900000
Rademacher,AvgT,0.100000,5.900000
Rademacher,FDR,0.200000,0.000000
Rademacher,TPR,0.200000,0.000000
Rademacher,AvgL,0.200000,7.600000
Rademacher,AvgT,0.200000,4.600000
Rademacher,FDR,0.300000,0.050000
Rademacher,TPR,0.300000,0.030000
Rademacher,AvgL,0.300000,7.200000
Rademacher,AvgT,0.300000,5.300000
Rademacher,FDR,0.400000,0.033333
Rademacher,TPR,0.400000,0.170000
Rademacher,AvgL,0.400000,5.700000
Rademacher,AvgT,0.400000,5.700000
Rademacher,FDR,0.500000,0.058333
Rademacher,TPR,0.500000,0.170000
Rademacher,AvgL,0.500000,6.100000
Rademacher,AvgT,0.500000,6.200000
Rademacher,FDR,0.600000,0.058333
Rademacher,TPR,0.600000,0.250000
Rademacher,AvgL,0.600000,5.700000
Rademacher,AvgT,0.600000,6.500000
Rademacher,FDR,0.700000,0.020000
Rademacher,TPR,0.700000,0.420000
Rademacher,AvgL,0.700000,5.200000
Rademacher,AvgT,0.700000,8.600000
Rademacher,FDR,0.800000,0.046111
Rademacher,TPR,0.800000,0.660000
Rademacher,AvgL,0.800000,3.500000
Rademacher,AvgT,0.800000,6.800000
Rademacher,FDR,0.900000,0.014286
Rademacher,TPR,0.900000,0.760000
Rademacher,AvgL,0.900000,3.500000
Rademacher,AvgT,0.900000,6.800000
Rademacher,FDR,1.000000,0.021111
Rademacher,TPR,1.000000,0.880000
Rademacher,AvgL,1.000000,2.900000
Rademacher,AvgT,1.000000,5.700000
Rademacher,FDR,1.100000,0.009091
Rademacher,TPR,1.100000,0.980000
Rademacher,AvgL,1.100000,1.800000
Rademacher,AvgT,1.100000,6.500000
Rademacher,FDR,1.200000,0.018182
Rademacher,TPR,1.200000,0.980000
Rademacher,AvgL,1.200000,2.300000
Rademacher,AvgT,1.200000,6.700000
Rademacher,FDR,1.300000,0.000000
Rademacher,TPR,1.300000,0.980000
Rademacher,AvgL,1.300000,1.500000
Rademacher,AvgT,1.300000,6.300000
Rademacher,FDR,1.400000,0.018182
Rademacher,TPR,1.400000,0.980000
Rademacher,AvgL,1.400000,1.500000
Rademacher,AvgT,1.400000,5.600000
Rademacher,FDR,1.500000,0.034848
Rademacher,TPR,1.500000,1.000000
Rademacher,AvgL,1.500000,1.300000
Rademacher,AvgT,1.500000,5.600000
Rademacher,FDR,1.600000,0.045455
Rademacher,TPR,1.600000,1.000000
Rademacher,AvgL,1.600000,1.400000
Rademacher,AvgT,1.600000,4.300000
Rademacher,FDR,1.700000,0.018182
Rademacher,TPR,1.700000,1.000000
Rademacher,AvgL,1.700000,1.100000
Rademacher,AvgT,1.700000,5.600000
Rademacher,FDR,1.800000,0.053030
Rademacher,TPR,1.800000,1.000000
Rademacher,AvgL,1.800000,1.300000
Rademacher,AvgT,1.800000,5.800000
Rademacher,FDR,1.900000,0.018182
Rademacher,TPR,1.900000,1.000000
Rademacher,AvgL,1.900000,1.200000
Rademacher,AvgT,1.900000,5.600000
Rademacher,FDR,2.000000,0.018182
Rademacher,TPR,2.000000,1.000000
Rademacher,AvgL,2.000000,1.100000
