solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.093937
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.134590
TREX-DA+BT: TAFS,TPR,0.300000,0.870000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.174506
TREX-DA+BT: TAFS,Avg_L,0.300000,1.030000
TREX-DA+BT: TAFS,Avg_T,0.300000,6.735000
TREX-DA+BT: TAFS,FDR,0.350000,0.119413
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.129846
TREX-DA+BT: TAFS,TPR,0.350000,0.919000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.167869
TREX-DA+BT: TAFS,Avg_L,0.350000,1.020000
TREX-DA+BT: TAFS,Avg_T,0.350000,6.890000
TREX-DA+BT: TAFS,FDR,0.400000,0.166139
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.122999
TREX-DA+BT: TAFS,TPR,0.400000,0.924000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.156031
TREX-DA+BT: TAFS,Avg_L,0.400000,1.010000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.495000
TREX-DA+BT: TAFS,FDR,0.450000,0.209083
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.137786
TREX-DA+BT: TAFS,TPR,0.450000,0.939000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.127121
TREX-DA+BT: TAFS,Avg_L,0.450000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.450000,7.910000
TREX-DA+BT: TAFS,FDR,0.500000,0.235520
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.148037
TREX-DA+BT: TAFS,TPR,0.500000,0.933000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.143576
TREX-DA+BT: TAFS,Avg_L,0.500000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.500000,8.115000
TREX-DA+BT: TOMP,FDR,0.050000,0.049917
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.109902
TREX-DA+BT: TOMP,TPR,0.050000,0.905000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.182597
TREX-DA+BT: TOMP,Avg_L,0.050000,4.795000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.370000
TREX-DA+BT: TOMP,FDR,0.100000,0.048679
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.102935
TREX-DA+BT: TOMP,TPR,0.100000,0.925000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.153273
TREX-DA+BT: TOMP,Avg_L,0.100000,2.540000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.410000
TREX-DA+BT: TOMP,FDR,0.150000,0.048833
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.095889
TREX-DA+BT: TOMP,TPR,0.150000,0.934000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.147488
TREX-DA+BT: TOMP,Avg_L,0.150000,2.050000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.510000
TREX-DA+BT: TOMP,FDR,0.200000,0.048929
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.096550
TREX-DA+BT: TOMP,TPR,0.200000,0.949000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.107969
TREX-DA+BT: TOMP,Avg_L,0.200000,1.355000
TREX-DA+BT: TOMP,Avg_T,0.200000,6.765000
TREX-DA+BT: TOMP,FDR,0.250000,0.063845
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.107844
TREX-DA+BT: TOMP,TPR,0.250000,0.945000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.135895
TREX-DA+BT: TOMP,Avg_L,0.250000,1.035000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.350000
TREX-DA+BT: TOMP,FDR,0.300000,0.090625
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.139007
TREX-DA+BT: TOMP,TPR,0.300000,0.927000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.146212
