solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.156169
TREX-DA+BT: TOMP,TPR,3.000000,0.978333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.094974
TREX-DA+BT: TOMP,Avg_L,3.000000,2.045000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.665000
TREX-DA+BT: TOMP,FDR,5.000000,0.102296
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.127601
TREX-DA+BT: TOMP,TPR,5.000000,0.909000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.163870
TREX-DA+BT: TOMP,Avg_L,5.000000,1.325000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.215000
TREX-DA+BT: TOMP,FDR,10.000000,0.135969
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.180155
TREX-DA+BT: TOMP,TPR,10.000000,0.533000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.292298
TREX-DA+BT: TOMP,Avg_L,10.000000,1.765000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.230000
TREX-DA+BT: TOMP,FDR,15.000000,0.140836
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.240947
TREX-DA+BT: TOMP,TPR,15.000000,0.184333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.161232
TREX-DA+BT: TOMP,Avg_L,15.000000,2.430000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.660000
TREX-DA+BT: TOMP,FDR,20.000000,0.200464
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.301773
TREX-DA+BT: TOMP,TPR,20.000000,0.059500
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.072879
TREX-DA+BT: TOMP,Avg_L,20.000000,2.870000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.710000
TREX-DA+BT: TOMP,FDR,30.000000,0.165000
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.327780
TREX-DA+BT: TOMP,TPR,30.000000,0.020500
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.030385
TREX-DA+BT: TOMP,Avg_L,30.000000,3.230000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.880000
