solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.083893
TREX-DA+BT: TOMP,TPR,3.000000,0.978333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.094974
TREX-DA+BT: TOMP,Avg_L,3.000000,2.055000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.750000
TREX-DA+BT: TOMP,FDR,5.000000,0.044131
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.091640
TREX-DA+BT: TOMP,TPR,5.000000,0.917000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.140748
TREX-DA+BT: TOMP,Avg_L,5.000000,1.375000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.570000
TREX-DA+BT: TOMP,FDR,10.000000,0.104966
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.170187
TREX-DA+BT: TOMP,TPR,10.000000,0.457500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.246062
TREX-DA+BT: TOMP,Avg_L,10.000000,1.970000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.695000
TREX-DA+BT: TOMP,FDR,15.000000,0.094752
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.191972
TREX-DA+BT: TOMP,TPR,15.000000,0.134333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.120945
TREX-DA+BT: TOMP,Avg_L,15.000000,2.920000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.805000
TREX-DA+BT: TOMP,FDR,20.000000,0.168333
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.323079
TREX-DA+BT: TOMP,TPR,20.000000,0.047500
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.057970
TREX-DA+BT: TOMP,Avg_L,20.000000,3.160000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.850000
TREX-DA+BT: TOMP,FDR,30.000000,0.091250
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.237413
TREX-DA+BT: TOMP,TPR,30.000000,0.016500
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.026099
TREX-DA+BT: TOMP,Avg_L,30.000000,3.100000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.810000
