solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.210069
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.168740
TREX-DA+BT: TAFS,TPR,0.300000,0.899000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.145964
TREX-DA+BT: TAFS,Avg_L,0.300000,1.015000
TREX-DA+BT: TAFS,Avg_T,0.300000,6.765000
TREX-DA+BT: TAFS,FDR,0.350000,0.282028
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.175203
TREX-DA+BT: TAFS,TPR,0.350000,0.900000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.182666
TREX-DA+BT: TAFS,Avg_L,0.350000,1.020000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.970000
TREX-DA+BT: TAFS,FDR,0.400000,0.315130
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.155409
TREX-DA+BT: TAFS,TPR,0.400000,0.907000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.161497
TREX-DA+BT: TAFS,Avg_L,0.400000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.400000,8.350000
TREX-DA+BT: TAFS,FDR,0.450000,0.341525
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.144132
TREX-DA+BT: TAFS,TPR,0.450000,0.942000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.107208
TREX-DA+BT: TAFS,Avg_L,0.450000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.450000,8.595000
TREX-DA+BT: TAFS,FDR,0.500000,0.388411
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.127421
TREX-DA+BT: TAFS,TPR,0.500000,0.942000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.110894
TREX-DA+BT: TAFS,Avg_L,0.500000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.500000,8.980000
TREX-DA+BT: TOMP,FDR,0.050000,0.084190
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.143267
TREX-DA+BT: TOMP,TPR,0.050000,0.899000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.203485
TREX-DA+BT: TOMP,Avg_L,0.050000,4.685000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.205000
TREX-DA+BT: TOMP,FDR,0.100000,0.089012
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.126119
TREX-DA+BT: TOMP,TPR,0.100000,0.921000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.172359
TREX-DA+BT: TOMP,Avg_L,0.100000,2.265000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.120000
TREX-DA+BT: TOMP,FDR,0.150000,0.114798
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.137510
TREX-DA+BT: TOMP,TPR,0.150000,0.933000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.156953
TREX-DA+BT: TOMP,Avg_L,0.150000,2.065000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.300000
TREX-DA+BT: TOMP,FDR,0.200000,0.138230
