solver,metric,tFDR,value
TREX-DA+BT: TAFS,FDR,0.300000,0.123137
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.152427
TREX-DA+BT: TAFS,TPR,0.300000,0.883000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.163231
TREX-DA+BT: TAFS,Avg_L,0.300000,1.040000
TREX-DA+BT: TAFS,Avg_T,0.300000,6.715000
TREX-DA+BT: TAFS,FDR,0.350000,0.191085
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.165857
TREX-DA+BT: TAFS,TPR,0.350000,0.900000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.184854
TREX-DA+BT: TAFS,Avg_L,0.350000,1.040000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.295000
TREX-DA+BT: TAFS,FDR,0.400000,0.233571
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.148514
TREX-DA+BT: TAFS,TPR,0.400000,0.917000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.173961
TREX-DA+BT: TAFS,Avg_L,0.400000,1.010000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.860000
TREX-DA+BT: TAFS,FDR,0.450000,0.246262
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.151586
TREX-DA+BT: TAFS,TPR,0.450000,0.949000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.102231
TREX-DA+BT: TAFS,Avg_L,0.450000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.450000,8.095000
TREX-DA+BT: TAFS,FDR,0.500000,0.295505
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.135002
TREX-DA+BT: TAFS,TPR,0.500000,0.942000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.109066
TREX-DA+BT: TAFS,Avg_L,0.500000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.500000,8.340000
TREX-DA+BT: TOMP,FDR,0.050000,0.069012
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.120809
TREX-DA+BT: TOMP,TPR,0.050000,0.896000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.206390
TREX-DA+BT: TOMP,Avg_L,0.050000,4.765000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.250000
TREX-DA+BT: TOMP,FDR,0.100000,0.064000
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.103693
TREX-DA+BT: TOMP,TPR,0.100000,0.917000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.177393
TREX-DA+BT: TOMP,Avg_L,0.100000,2.520000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.155000
TREX-DA+BT: TOMP,FDR,0.150000,0.077750
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.118710
TREX-DA+BT: TOMP,TPR,0.150000,0.922000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.181330
TREX-DA+BT: TOMP,Avg_L,0.150000,2.140000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.375000
TREX-DA+BT: TOMP,FDR,0.200000,0.095405
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.126051
TREX-DA+BT: TOMP,TPR,0.200000,0.940000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.145968
TREX-DA+BT: TOMP,Avg_L,0.200000,1.315000
TREX-DA+BT: TOMP,Avg_T,0.200000,6.805000
TREX-DA+BT: TOMP,FDR,0.250000,0.098732
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.122932
TREX-DA+BT: TOMP,TPR,0.250000,0.943000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.142310
TREX-DA+BT: TOMP,Avg_L,0.250000,1.060000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.065000
TREX-DA+BT: TOMP,FDR,0.300000,0.133810
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.133357
TREX-DA+BT: TOMP,TPR,0.300000,0.945000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.134407
TREX-DA+BT: TOMP,Avg_L,0.300000,1.030000
