solver,metric,Q,value
TREX-DA+BT: TAFS,sd_FDR,30.000000,0.142812
TREX-DA+BT: TAFS,TPR,30.000000,0.842000
TREX-DA+BT: TAFS,sd_TPR,30.000000,0.189779
TREX-DA+BT: TAFS,Avg_L,30.000000,1.535000
TREX-DA+BT: TAFS,Avg_T,30.000000,6.710000
TREX-DA+BT: TAFS,FDR,35.000000,0.131244
TREX-DA+BT: TAFS,sd_FDR,35.000000,0.174982
TREX-DA+BT: TAFS,TPR,35.000000,0.851000
TREX-DA+BT: TAFS,sd_TPR,35.000000,0.215945
TREX-DA+BT: TAFS,Avg_L,35.000000,1.545000
TREX-DA+BT: TAFS,Avg_T,35.000000,6.845000
TREX-DA+BT: TAFS,FDR,40.000000,0.121335
TREX-DA+BT: TAFS,sd_FDR,40.000000,0.153898
TREX-DA+BT: TAFS,TPR,40.000000,0.843000
TREX-DA+BT: TAFS,sd_TPR,40.000000,0.203366
TREX-DA+BT: TAFS,Avg_L,40.000000,1.625000
TREX-DA+BT: TAFS,Avg_T,40.000000,7.185000
TREX-DA+BT: TAFS,FDR,45.000000,0.096220
TREX-DA+BT: TAFS,sd_FDR,45.000000,0.134766
TREX-DA+BT: TAFS,TPR,45.000000,0.860000
TREX-DA+BT: TAFS,sd_TPR,45.000000,0.192315
TREX-DA+BT: TAFS,Avg_L,45.000000,1.860000
TREX-DA+BT: TAFS,Avg_T,45.000000,7.155000
TREX-DA+BT: TAFS,FDR,50.000000,0.131744
TREX-DA+BT: TAFS,sd_FDR,50.000000,0.148838
TREX-DA+BT: TAFS,TPR,50.000000,0.843000
TREX-DA+BT: TAFS,sd_TPR,50.000000,0.182531
TREX-DA+BT: TAFS,Avg_L,50.000000,1.820000
TREX-DA+BT: TAFS,Avg_T,50.000000,7.030000
TREX-DA+BT: TOMP,FDR,5.000000,0.136512
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.160072
TREX-DA+BT: TOMP,TPR,5.000000,0.895000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.177008
TREX-DA+BT: TOMP,Avg_L,5.000000,1.360000
TREX-DA+BT: TOMP,Avg_T,5.000000,6.850000
TREX-DA+BT: TOMP,FDR,10.000000,0.118835
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.137951
TREX-DA+BT: TOMP,TPR,10.000000,0.907000
