solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.085105
TREX-DA+BT: TOMP,TPR,3.000000,0.978333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.094974
TREX-DA+BT: TOMP,Avg_L,3.000000,2.060000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.790000
TREX-DA+BT: TOMP,FDR,5.000000,0.044274
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.088361
TREX-DA+BT: TOMP,TPR,5.000000,0.918000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.142045
TREX-DA+BT: TOMP,Avg_L,5.000000,1.340000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.510000
TREX-DA+BT: TOMP,FDR,10.000000,0.113957
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.170641
TREX-DA+BT: TOMP,TPR,10.000000,0.454000
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.251396
TREX-DA+BT: TOMP,Avg_L,10.000000,1.965000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.790000
TREX-DA+BT: TOMP,FDR,15.000000,0.104038
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.207176
TREX-DA+BT: TOMP,TPR,15.000000,0.130667
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.120457
TREX-DA+BT: TOMP,Avg_L,15.000000,2.895000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.755000
TREX-DA+BT: TOMP,FDR,20.000000,0.156250
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.304399
TREX-DA+BT: TOMP,TPR,20.000000,0.049250
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.058986
TREX-DA+BT: TOMP,Avg_L,20.000000,3.355000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.675000
TREX-DA+BT: TOMP,FDR,30.000000,0.109750
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.282558
TREX-DA+BT: TOMP,TPR,30.000000,0.016000
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.025441
TREX-DA+BT: TOMP,Avg_L,30.000000,3.195000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.905000
