solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.156242
TREX-DA+BT: TOMP,TPR,3.000000,0.981667
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.089652
TREX-DA+BT: TOMP,Avg_L,3.000000,2.030000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.600000
TREX-DA+BT: TOMP,FDR,5.000000,0.106012
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.134297
TREX-DA+BT: TOMP,TPR,5.000000,0.898000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.183752
TREX-DA+BT: TOMP,Avg_L,5.000000,1.300000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.265000
TREX-DA+BT: TOMP,FDR,10.000000,0.137001
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.178244
TREX-DA+BT: TOMP,TPR,10.000000,0.528500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.284857
TREX-DA+BT: TOMP,Avg_L,10.000000,1.750000
TREX-DA+BT: TOMP,Avg_T,10.000000,6.290000
TREX-DA+BT: TOMP,FDR,15.000000,0.127521
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.212150
TREX-DA+BT: TOMP,TPR,15.000000,0.179333
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.169393
TREX-DA+BT: TOMP,Avg_L,15.000000,2.495000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.570000
TREX-DA+BT: TOMP,FDR,20.000000,0.189020
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.296665
TREX-DA+BT: TOMP,TPR,20.000000,0.059750
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.069220
TREX-DA+BT: TOMP,Avg_L,20.000000,2.975000
TREX-DA+BT: TOMP,Avg_T,20.000000,6.760000
TREX-DA+BT: TOMP,FDR,30.000000,0.155083
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.319325
TREX-DA+BT: TOMP,TPR,30.000000,0.021000
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.030501
TREX-DA+BT: TOMP,Avg_L,30.000000,3.295000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.730000
