solver,metric,M,value
TREX-DA+BT: TOMP,sd_FDR,3.000000,0.122653
TREX-DA+BT: TOMP,TPR,3.000000,0.978333
TREX-DA+BT: TOMP,sd_TPR,3.000000,0.106082
TREX-DA+BT: TOMP,Avg_L,3.000000,2.130000
TREX-DA+BT: TOMP,Avg_T,3.000000,7.685000
TREX-DA+BT: TOMP,FDR,5.000000,0.073643
TREX-DA+BT: TOMP,sd_FDR,5.000000,0.120537
TREX-DA+BT: TOMP,TPR,5.000000,0.904000
TREX-DA+BT: TOMP,sd_TPR,5.000000,0.155256
TREX-DA+BT: TOMP,Avg_L,5.000000,1.490000
TREX-DA+BT: TOMP,Avg_T,5.000000,7.090000
TREX-DA+BT: TOMP,FDR,10.000000,0.112295
TREX-DA+BT: TOMP,sd_FDR,10.000000,0.168326
TREX-DA+BT: TOMP,TPR,10.000000,0.514500
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.297291
TREX-DA+BT: TOMP,Avg_L,10.000000,1.825000
TREX-DA+BT: TOMP,Avg_T,10.000000,5.945000
TREX-DA+BT: TOMP,FDR,15.000000,0.126690
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.240361
TREX-DA+BT: TOMP,TPR,15.000000,0.176000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.158164
TREX-DA+BT: TOMP,Avg_L,15.000000,2.595000
TREX-DA+BT: TOMP,Avg_T,15.000000,6.870000
TREX-DA+BT: TOMP,FDR,20.000000,0.155083
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.282513
TREX-DA+BT: TOMP,TPR,20.000000,0.055500
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.066459
TREX-DA+BT: TOMP,Avg_L,20.000000,2.935000
TREX-DA+BT: TOMP,Avg_T,20.000000,7.125000
TREX-DA+BT: TOMP,FDR,30.000000,0.146583
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.313930
TREX-DA+BT: TOMP,TPR,30.000000,0.018667
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.026448
TREX-DA+BT: TOMP,Avg_L,30.000000,3.155000
TREX-DA+BT: TOMP,Avg_T,30.000000,6.990000
