solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.770000
TREX-DA: TAFS,Avg_T,0.600000,7.135000
TREX-DA: TAFS,FDR,0.700000,0.055179
TREX-DA: TAFS,sd_FDR,0.700000,0.101171
TREX-DA: TAFS,TPR,0.700000,0.874000
TREX-DA: TAFS,sd_TPR,0.700000,0.172839
TREX-DA: TAFS,Avg_L,0.700000,1.825000
TREX-DA: TAFS,Avg_T,0.700000,7.330000
TREX-DA: TAFS,FDR,0.800000,0.108988
TREX-DA: TAFS,sd_FDR,0.800000,0.130721
TREX-DA: TAFS,TPR,0.800000,0.829000
TREX-DA: TAFS,sd_TPR,0.800000,0.169418
TREX-DA: TAFS,Avg_L,0.800000,1.730000
TREX-DA: TAFS,Avg_T,0.800000,7.650000
TREX-DA: TAFS,FDR,0.900000,0.188321
TREX-DA: TAFS,sd_FDR,0.900000,0.176887
TREX-DA: TAFS,TPR,0.900000,0.756000
TREX-DA: TAFS,sd_TPR,0.900000,0.187188
TREX-DA: TAFS,Avg_L,0.900000,1.640000
TREX-DA: TAFS,Avg_T,0.900000,7.750000
TREX-DA: TOMP,FDR,0.000000,0.017750
TREX-DA: TOMP,sd_FDR,0.000000,0.062787
TREX-DA: TOMP,TPR,0.000000,0.755000
TREX-DA: TOMP,sd_TPR,0.000000,0.277416
TREX-DA: TOMP,Avg_L,0.000000,1.860000
TREX-DA: TOMP,Avg_T,0.000000,7.450000
TREX-DA: TOMP,FDR,0.100000,0.020869
TREX-DA: TOMP,sd_FDR,0.100000,0.066636
TREX-DA: TOMP,TPR,0.100000,0.776000
TREX-DA: TOMP,sd_TPR,0.100000,0.264905
TREX-DA: TOMP,Avg_L,0.100000,1.855000
TREX-DA: TOMP,Avg_T,0.100000,7.535000
TREX-DA: TOMP,FDR,0.200000,0.029000
TREX-DA: TOMP,sd_FDR,0.200000,0.077280
TREX-DA: TOMP,TPR,0.200000,0.834000
TREX-DA: TOMP,sd_TPR,0.200000,0.253704
TREX-DA: TOMP,Avg_L,0.200000,1.900000
TREX-DA: TOMP,Avg_T,0.200000,7.595000
TREX-DA: TOMP,FDR,0.300000,0.026024
TREX-DA: TOMP,sd_FDR,0.300000,0.067624
TREX-DA: TOMP,TPR,0.300000,0.906000
TREX-DA: TOMP,sd_TPR,0.300000,0.182567
TREX-DA: TOMP,Avg_L,0.300000,1.850000
TREX-DA: TOMP,Avg_T,0.300000,7.520000
TREX-DA: TOMP,FDR,0.400000,0.025440
TREX-DA: TOMP,sd_FDR,0.400000,0.066612
TREX-DA: TOMP,TPR,0.400000,0.967000
TREX-DA: TOMP,sd_TPR,0.400000,0.113026
TREX-DA: TOMP,Avg_L,0.400000,1.875000
TREX-DA: TOMP,Avg_T,0.400000,7.540000
TREX-DA: TOMP,FDR,0.500000,0.028250
TREX-DA: TOMP,sd_FDR,0.500000,0.069480
TREX-DA: TOMP,TPR,0.500000,0.982000
TREX-DA: TOMP,sd_TPR,0.500000,0.060782
TREX-DA: TOMP,Avg_L,0.500000,1.850000
TREX-DA: TOMP,Avg_T,0.500000,7.575000
TREX-DA: TOMP,FDR,0.600000,0.022845
TREX-DA: TOMP,sd_FDR,0.600000,0.060094
TREX-DA: TOMP,TPR,0.600000,0.990000
TREX-DA: TOMP,sd_TPR,0.600000,0.052092
TREX-DA: TOMP,Avg_L,0.600000,1.870000
TREX-DA: TOMP,Avg_T,0.600000,7.670000
TREX-DA: TOMP,FDR,0.700000,0.033012
TREX-DA: TOMP,sd_FDR,0.700000,0.071498
TREX-DA: TOMP,TPR,0.700000,0.982000
TREX-DA: TOMP,sd_TPR,0.700000,0.064004
TREX-DA: TOMP,Avg_L,0.700000,1.890000
TREX-DA: TOMP,Avg_T,0.700000,7.640000
TREX-DA: TOMP,FDR,0.800000,0.046000
TREX-DA: TOMP,sd_FDR,0.800000,0.094831
TREX-DA: TOMP,TPR,0.800000,0.962000
TREX-DA: TOMP,sd_TPR,0.800000,0.092731
TREX-DA: TOMP,Avg_L,0.800000,1.880000
TREX-DA: TOMP,Avg_T,0.800000,7.870000
TREX-DA: TOMP,FDR,0.900000,0.120000
TREX-DA: TOMP,sd_FDR,0.900000,0.146731
TREX-DA: TOMP,TPR,0.900000,0.888000
TREX-DA: TOMP,sd_TPR,0.900000,0.146846
TREX-DA: TOMP,Avg_L,0.900000,1.905000
TREX-DA: TOMP,Avg_T,0.900000,7.875000
