solver,metric,Rho,value
TREX: TLARS,sd_TPR,0.700000,0.018424
TREX: TLARS,Avg_L,0.700000,1.000000
TREX: TLARS,Avg_T,0.700000,6.265000
TREX: TLARS,FDR,0.800000,0.391289
TREX: TLARS,sd_FDR,0.800000,0.120987
TREX: TLARS,TPR,0.800000,0.991500
TREX: TLARS,sd_TPR,0.800000,0.029701
TREX: TLARS,Avg_L,0.800000,1.000000
TREX: TLARS,Avg_T,0.800000,7.750000
TREX: TLARS,FDR,0.900000,0.558442
TREX: TLARS,sd_FDR,0.900000,0.107434
TREX: TLARS,TPR,0.900000,0.937500
TREX: TLARS,sd_TPR,0.900000,0.076636
TREX: TLARS,Avg_L,0.900000,1.000000
TREX: TLARS,Avg_T,0.900000,13.365000
