solver,metric,Q,value
TREX-DA: TAFS,Avg_L,35.000000,1.945000
TREX-DA: TAFS,Avg_T,35.000000,7.510000
TREX-DA: TAFS,FDR,40.000000,0.158206
TREX-DA: TAFS,sd_FDR,40.000000,0.181111
TREX-DA: TAFS,TPR,40.000000,0.790000
TREX-DA: TAFS,sd_TPR,40.000000,0.255000
TREX-DA: TAFS,Avg_L,40.000000,1.860000
TREX-DA: TAFS,Avg_T,40.000000,6.960000
TREX-DA: TAFS,FDR,45.000000,0.128060
TREX-DA: TAFS,sd_FDR,45.000000,0.148238
TREX-DA: TAFS,TPR,45.000000,0.782000
TREX-DA: TAFS,sd_TPR,45.000000,0.304202
TREX-DA: TAFS,Avg_L,45.000000,1.865000
TREX-DA: TAFS,Avg_T,45.000000,7.260000
TREX-DA: TAFS,FDR,50.000000,0.138603
TREX-DA: TAFS,sd_FDR,50.000000,0.182622
TREX-DA: TAFS,TPR,50.000000,0.775000
TREX-DA: TAFS,sd_TPR,50.000000,0.287731
TREX-DA: TAFS,Avg_L,50.000000,1.900000
TREX-DA: TAFS,Avg_T,50.000000,7.170000
TREX-DA: TOMP,FDR,5.000000,0.055619
TREX-DA: TOMP,sd_FDR,5.000000,0.107955
TREX-DA: TOMP,TPR,5.000000,0.944000
TREX-DA: TOMP,sd_TPR,5.000000,0.120568
TREX-DA: TOMP,Avg_L,5.000000,1.955000
TREX-DA: TOMP,Avg_T,5.000000,7.855000
TREX-DA: TOMP,FDR,10.000000,0.054845
TREX-DA: TOMP,sd_FDR,10.000000,0.097563
TREX-DA: TOMP,TPR,10.000000,0.941000
TREX-DA: TOMP,sd_TPR,10.000000,0.147062
TREX-DA: TOMP,Avg_L,10.000000,1.910000
TREX-DA: TOMP,Avg_T,10.000000,7.715000
TREX-DA: TOMP,FDR,15.000000,0.083643
TREX-DA: TOMP,sd_FDR,15.000000,0.123452
TREX-DA: TOMP,TPR,15.000000,0.921000
TREX-DA: TOMP,sd_TPR,15.000000,0.165213
TREX-DA: TOMP,Avg_L,15.000000,1.925000
TREX-DA: TOMP,Avg_T,15.000000,7.740000
TREX-DA: TOMP,FDR,20.000000,0.055405
TREX-DA: TOMP,sd_FDR,20.000000,0.102420
TREX-DA: TOMP,TPR,20.000000,0.930000
TREX-DA: TOMP,sd_TPR,20.000000,0.183489
TREX-DA: TOMP,Avg_L,20.000000,1.940000
TREX-DA: TOMP,Avg_T,20.000000,7.655000
TREX-DA: TOMP,FDR,25.000000,0.075042
TREX-DA: TOMP,sd_FDR,25.000000,0.140593
TREX-DA: TOMP,TPR,25.000000,0.918000
TREX-DA: TOMP,sd_TPR,25.000000,0.183971
TREX-DA: TOMP,Avg_L,25.000000,1.880000
TREX-DA: TOMP,Avg_T,25.000000,7.730000
TREX-DA: TOMP,FDR,30.000000,0.066381
TREX-DA: TOMP,sd_FDR,30.000000,0.115056
TREX-DA: TOMP,TPR,30.000000,0.957000
TREX-DA: TOMP,sd_TPR,30.000000,0.097974
TREX-DA: TOMP,Avg_L,30.000000,1.955000
TREX-DA: TOMP,Avg_T,30.000000,7.775000
TREX-DA: TOMP,FDR,35.000000,0.083833
TREX-DA: TOMP,sd_FDR,35.000000,0.137360
TREX-DA: TOMP,TPR,35.000000,0.917000
TREX-DA: TOMP,sd_TPR,35.000000,0.158228
TREX-DA: TOMP,Avg_L,35.000000,1.970000
TREX-DA: TOMP,Avg_T,35.000000,7.800000
TREX-DA: TOMP,FDR,40.000000,0.084919
TREX-DA: TOMP,sd_FDR,40.000000,0.134876
TREX-DA: TOMP,TPR,40.000000,0.919000
TREX-DA: TOMP,sd_TPR,40.000000,0.183870
TREX-DA: TOMP,Avg_L,40.000000,1.915000
TREX-DA: TOMP,Avg_T,40.000000,7.650000
TREX-DA: TOMP,FDR,45.000000,0.064125
TREX-DA: TOMP,sd_FDR,45.000000,0.110444
TREX-DA: TOMP,TPR,45.000000,0.927000
TREX-DA: TOMP,sd_TPR,45.000000,0.189342
TREX-DA: TOMP,Avg_L,45.000000,1.900000
TREX-DA: TOMP,Avg_T,45.000000,7.835000
TREX-DA: TOMP,FDR,50.000000,0.080839
TREX-DA: TOMP,sd_FDR,50.000000,0.133680
TREX-DA: TOMP,TPR,50.000000,0.916000
TREX-DA: TOMP,sd_TPR,50.000000,0.176350
TREX-DA: TOMP,Avg_L,50.000000,1.975000
TREX-DA: TOMP,Avg_T,50.000000,7.775000
