solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.020000
TREX-DA: TAFS,Avg_T,0.350000,7.115000
TREX-DA: TAFS,FDR,0.400000,0.222127
TREX-DA: TAFS,sd_FDR,0.400000,0.130187
TREX-DA: TAFS,TPR,0.400000,0.945000
TREX-DA: TAFS,sd_TPR,0.400000,0.132903
TREX-DA: TAFS,Avg_L,0.400000,1.000000
TREX-DA: TAFS,Avg_T,0.400000,7.625000
TREX-DA: TAFS,FDR,0.450000,0.232512
TREX-DA: TAFS,sd_FDR,0.450000,0.113887
TREX-DA: TAFS,TPR,0.450000,0.968000
TREX-DA: TAFS,sd_TPR,0.450000,0.094980
TREX-DA: TAFS,Avg_L,0.450000,1.005000
TREX-DA: TAFS,Avg_T,0.450000,7.440000
TREX-DA: TAFS,FDR,0.500000,0.261262
TREX-DA: TAFS,sd_FDR,0.500000,0.121143
TREX-DA: TAFS,TPR,0.500000,0.971000
TREX-DA: TAFS,sd_TPR,0.500000,0.110545
TREX-DA: TAFS,Avg_L,0.500000,1.010000
TREX-DA: TAFS,Avg_T,0.500000,7.590000
TREX-DA: TOMP,FDR,0.050000,0.045917
TREX-DA: TOMP,sd_FDR,0.050000,0.123037
TREX-DA: TOMP,TPR,0.050000,0.827000
TREX-DA: TOMP,sd_TPR,0.050000,0.323099
TREX-DA: TOMP,Avg_L,0.050000,5.180000
TREX-DA: TOMP,Avg_T,0.050000,7.755000
TREX-DA: TOMP,FDR,0.100000,0.033500
TREX-DA: TOMP,sd_FDR,0.100000,0.083542
TREX-DA: TOMP,TPR,0.100000,0.859000
TREX-DA: TOMP,sd_TPR,0.100000,0.288331
TREX-DA: TOMP,Avg_L,0.100000,2.865000
TREX-DA: TOMP,Avg_T,0.100000,7.845000
TREX-DA: TOMP,FDR,0.150000,0.050750
TREX-DA: TOMP,sd_FDR,0.150000,0.104709
TREX-DA: TOMP,TPR,0.150000,0.884000
TREX-DA: TOMP,sd_TPR,0.150000,0.256266
TREX-DA: TOMP,Avg_L,0.150000,2.005000
TREX-DA: TOMP,Avg_T,0.150000,7.775000
TREX-DA: TOMP,FDR,0.200000,0.044345
TREX-DA: TOMP,sd_FDR,0.200000,0.093739
TREX-DA: TOMP,TPR,0.200000,0.957000
TREX-DA: TOMP,sd_TPR,0.200000,0.095901
TREX-DA: TOMP,Avg_L,0.200000,1.905000
TREX-DA: TOMP,Avg_T,0.200000,7.855000
TREX-DA: TOMP,FDR,0.250000,0.046750
TREX-DA: TOMP,sd_FDR,0.250000,0.089849
TREX-DA: TOMP,TPR,0.250000,0.959000
TREX-DA: TOMP,sd_TPR,0.250000,0.090332
TREX-DA: TOMP,Avg_L,0.250000,1.385000
TREX-DA: TOMP,Avg_T,0.250000,7.505000
TREX-DA: TOMP,FDR,0.300000,0.102512
TREX-DA: TOMP,sd_FDR,0.300000,0.123081
TREX-DA: TOMP,TPR,0.300000,0.922000
TREX-DA: TOMP,sd_TPR,0.300000,0.144292
TREX-DA: TOMP,Avg_L,0.300000,1.045000
TREX-DA: TOMP,Avg_T,0.300000,7.655000
TREX-DA: TOMP,FDR,0.350000,0.119000
TREX-DA: TOMP,sd_FDR,0.350000,0.134486
TREX-DA: TOMP,TPR,0.350000,0.940000
TREX-DA: TOMP,sd_TPR,0.350000,0.128384
TREX-DA: TOMP,Avg_L,0.350000,1.010000
TREX-DA: TOMP,Avg_T,0.350000,7.715000
TREX-DA: TOMP,FDR,0.400000,0.125589
TREX-DA: TOMP,sd_FDR,0.400000,0.126100
TREX-DA: TOMP,TPR,0.400000,0.963000
TREX-DA: TOMP,sd_TPR,0.400000,0.082857
TREX-DA: TOMP,Avg_L,0.400000,1.010000
TREX-DA: TOMP,Avg_T,0.400000,7.800000
TREX-DA: TOMP,FDR,0.450000,0.126851
TREX-DA: TOMP,sd_FDR,0.450000,0.125864
TREX-DA: TOMP,TPR,0.450000,0.968000
TREX-DA: TOMP,sd_TPR,0.450000,0.088403
TREX-DA: TOMP,Avg_L,0.450000,1.005000
TREX-DA: TOMP,Avg_T,0.450000,7.685000
TREX-DA: TOMP,FDR,0.500000,0.138401
TREX-DA: TOMP,sd_FDR,0.500000,0.119418
TREX-DA: TOMP,TPR,0.500000,0.970000
TREX-DA: TOMP,sd_TPR,0.500000,0.099748
TREX-DA: TOMP,Avg_L,0.500000,1.000000
TREX-DA: TOMP,Avg_T,0.500000,7.980000
