solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.025000
TREX-DA: TAFS,Avg_T,0.350000,7.105000
TREX-DA: TAFS,FDR,0.400000,0.231835
TREX-DA: TAFS,sd_FDR,0.400000,0.133894
TREX-DA: TAFS,TPR,0.400000,0.923000
TREX-DA: TAFS,sd_TPR,0.400000,0.153587
TREX-DA: TAFS,Avg_L,0.400000,1.010000
TREX-DA: TAFS,Avg_T,0.400000,7.235000
TREX-DA: TAFS,FDR,0.450000,0.250746
TREX-DA: TAFS,sd_FDR,0.450000,0.109206
TREX-DA: TAFS,TPR,0.450000,0.966000
TREX-DA: TAFS,sd_TPR,0.450000,0.082936
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,7.375000
TREX-DA: TAFS,FDR,0.500000,0.254381
TREX-DA: TAFS,sd_FDR,0.500000,0.117683
TREX-DA: TAFS,TPR,0.500000,0.975000
TREX-DA: TAFS,sd_TPR,0.500000,0.077492
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,7.910000
TREX-DA: TOMP,FDR,0.050000,0.045167
TREX-DA: TOMP,sd_FDR,0.050000,0.098532
TREX-DA: TOMP,TPR,0.050000,0.853000
TREX-DA: TOMP,sd_TPR,0.050000,0.289500
TREX-DA: TOMP,Avg_L,0.050000,5.080000
TREX-DA: TOMP,Avg_T,0.050000,7.955000
TREX-DA: TOMP,FDR,0.100000,0.040000
TREX-DA: TOMP,sd_FDR,0.100000,0.093612
TREX-DA: TOMP,TPR,0.100000,0.871000
TREX-DA: TOMP,sd_TPR,0.100000,0.271898
TREX-DA: TOMP,Avg_L,0.100000,2.855000
TREX-DA: TOMP,Avg_T,0.100000,7.835000
TREX-DA: TOMP,FDR,0.150000,0.049667
TREX-DA: TOMP,sd_FDR,0.150000,0.103146
TREX-DA: TOMP,TPR,0.150000,0.868000
TREX-DA: TOMP,sd_TPR,0.150000,0.275236
TREX-DA: TOMP,Avg_L,0.150000,1.925000
TREX-DA: TOMP,Avg_T,0.150000,7.810000
TREX-DA: TOMP,FDR,0.200000,0.064333
TREX-DA: TOMP,sd_FDR,0.200000,0.104732
TREX-DA: TOMP,TPR,0.200000,0.943000
TREX-DA: TOMP,sd_TPR,0.200000,0.106808
TREX-DA: TOMP,Avg_L,0.200000,1.880000
TREX-DA: TOMP,Avg_T,0.200000,7.810000
TREX-DA: TOMP,FDR,0.250000,0.062667
TREX-DA: TOMP,sd_FDR,0.250000,0.116172
TREX-DA: TOMP,TPR,0.250000,0.950000
TREX-DA: TOMP,sd_TPR,0.250000,0.111184
TREX-DA: TOMP,Avg_L,0.250000,1.405000
TREX-DA: TOMP,Avg_T,0.250000,7.680000
TREX-DA: TOMP,FDR,0.300000,0.103202
TREX-DA: TOMP,sd_FDR,0.300000,0.130187
TREX-DA: TOMP,TPR,0.300000,0.938000
TREX-DA: TOMP,sd_TPR,0.300000,0.117580
TREX-DA: TOMP,Avg_L,0.300000,1.045000
TREX-DA: TOMP,Avg_T,0.300000,7.545000
TREX-DA: TOMP,FDR,0.350000,0.105262
TREX-DA: TOMP,sd_FDR,0.350000,0.122874
TREX-DA: TOMP,TPR,0.350000,0.941000
TREX-DA: TOMP,sd_TPR,0.350000,0.123268
TREX-DA: TOMP,Avg_L,0.350000,1.030000
TREX-DA: TOMP,Avg_T,0.350000,7.535000
TREX-DA: TOMP,FDR,0.400000,0.128357
TREX-DA: TOMP,sd_FDR,0.400000,0.117830
TREX-DA: TOMP,TPR,0.400000,0.957000
TREX-DA: TOMP,sd_TPR,0.400000,0.100005
TREX-DA: TOMP,Avg_L,0.400000,1.010000
TREX-DA: TOMP,Avg_T,0.400000,7.695000
TREX-DA: TOMP,FDR,0.450000,0.148036
TREX-DA: TOMP,sd_FDR,0.450000,0.129922
TREX-DA: TOMP,TPR,0.450000,0.965000
TREX-DA: TOMP,sd_TPR,0.450000,0.086093
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,7.895000
TREX-DA: TOMP,FDR,0.500000,0.170615
TREX-DA: TOMP,sd_FDR,0.500000,0.147091
TREX-DA: TOMP,TPR,0.500000,0.958000
TREX-DA: TOMP,sd_TPR,0.500000,0.103390
TREX-DA: TOMP,Avg_L,0.500000,1.005000
TREX-DA: TOMP,Avg_T,0.500000,8.020000
