solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,1.865000
TREX-DA: TOMP,Avg_T,5.000000,7.885000
TREX-DA: TOMP,FDR,10.000000,0.153021
TREX-DA: TOMP,sd_FDR,10.000000,0.126211
TREX-DA: TOMP,TPR,10.000000,0.811500
TREX-DA: TOMP,sd_TPR,10.000000,0.163251
TREX-DA: TOMP,Avg_L,10.000000,1.370000
TREX-DA: TOMP,Avg_T,10.000000,6.605000
TREX-DA: TOMP,FDR,15.000000,0.193560
TREX-DA: TOMP,sd_FDR,15.000000,0.144900
TREX-DA: TOMP,TPR,15.000000,0.492000
TREX-DA: TOMP,sd_TPR,15.000000,0.196628
TREX-DA: TOMP,Avg_L,15.000000,2.065000
TREX-DA: TOMP,Avg_T,15.000000,6.850000
TREX-DA: TOMP,FDR,20.000000,0.243088
TREX-DA: TOMP,sd_FDR,20.000000,0.254395
TREX-DA: TOMP,TPR,20.000000,0.179000
TREX-DA: TOMP,sd_TPR,20.000000,0.134814
TREX-DA: TOMP,Avg_L,20.000000,2.485000
TREX-DA: TOMP,Avg_T,20.000000,6.125000
TREX-DA: TOMP,FDR,30.000000,0.198552
TREX-DA: TOMP,sd_FDR,30.000000,0.290892
TREX-DA: TOMP,TPR,30.000000,0.048000
TREX-DA: TOMP,sd_TPR,30.000000,0.055480
TREX-DA: TOMP,Avg_L,30.000000,3.005000
TREX-DA: TOMP,Avg_T,30.000000,6.795000
