solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,1.900000
TREX-DA: TOMP,Avg_T,5.000000,7.950000
TREX-DA: TOMP,FDR,10.000000,0.144909
TREX-DA: TOMP,sd_FDR,10.000000,0.127156
TREX-DA: TOMP,TPR,10.000000,0.814500
TREX-DA: TOMP,sd_TPR,10.000000,0.156404
TREX-DA: TOMP,Avg_L,10.000000,1.390000
TREX-DA: TOMP,Avg_T,10.000000,6.945000
TREX-DA: TOMP,FDR,15.000000,0.209444
TREX-DA: TOMP,sd_FDR,15.000000,0.144145
TREX-DA: TOMP,TPR,15.000000,0.483667
TREX-DA: TOMP,sd_TPR,15.000000,0.187015
TREX-DA: TOMP,Avg_L,15.000000,2.035000
TREX-DA: TOMP,Avg_T,15.000000,6.680000
TREX-DA: TOMP,FDR,20.000000,0.246784
TREX-DA: TOMP,sd_FDR,20.000000,0.238900
TREX-DA: TOMP,TPR,20.000000,0.168250
TREX-DA: TOMP,sd_TPR,20.000000,0.110296
TREX-DA: TOMP,Avg_L,20.000000,2.640000
TREX-DA: TOMP,Avg_T,20.000000,6.505000
TREX-DA: TOMP,FDR,30.000000,0.196673
TREX-DA: TOMP,sd_FDR,30.000000,0.296452
TREX-DA: TOMP,TPR,30.000000,0.046000
TREX-DA: TOMP,sd_TPR,30.000000,0.053838
TREX-DA: TOMP,Avg_L,30.000000,3.030000
TREX-DA: TOMP,Avg_T,30.000000,6.445000
