solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.035000
TREX-DA: TAFS,Avg_T,0.350000,7.290000
TREX-DA: TAFS,FDR,0.400000,0.227798
TREX-DA: TAFS,sd_FDR,0.400000,0.135181
TREX-DA: TAFS,TPR,0.400000,0.923000
TREX-DA: TAFS,sd_TPR,0.400000,0.154890
TREX-DA: TAFS,Avg_L,0.400000,1.010000
TREX-DA: TAFS,Avg_T,0.400000,7.500000
TREX-DA: TAFS,FDR,0.450000,0.231935
TREX-DA: TAFS,sd_FDR,0.450000,0.114555
TREX-DA: TAFS,TPR,0.450000,0.969000
TREX-DA: TAFS,sd_TPR,0.450000,0.085296
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,7.535000
TREX-DA: TAFS,FDR,0.500000,0.253026
TREX-DA: TAFS,sd_FDR,0.500000,0.117348
TREX-DA: TAFS,TPR,0.500000,0.967000
TREX-DA: TAFS,sd_TPR,0.500000,0.101798
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,7.890000
TREX-DA: TOMP,FDR,0.050000,0.044167
TREX-DA: TOMP,sd_FDR,0.050000,0.097966
TREX-DA: TOMP,TPR,0.050000,0.871000
TREX-DA: TOMP,sd_TPR,0.050000,0.262112
TREX-DA: TOMP,Avg_L,0.050000,5.205000
TREX-DA: TOMP,Avg_T,0.050000,7.890000
TREX-DA: TOMP,FDR,0.100000,0.040917
TREX-DA: TOMP,sd_FDR,0.100000,0.093862
TREX-DA: TOMP,TPR,0.100000,0.869000
TREX-DA: TOMP,sd_TPR,0.100000,0.278256
TREX-DA: TOMP,Avg_L,0.100000,2.865000
TREX-DA: TOMP,Avg_T,0.100000,7.915000
TREX-DA: TOMP,FDR,0.150000,0.054750
TREX-DA: TOMP,sd_FDR,0.150000,0.112275
TREX-DA: TOMP,TPR,0.150000,0.858000
TREX-DA: TOMP,sd_TPR,0.150000,0.280409
TREX-DA: TOMP,Avg_L,0.150000,1.935000
TREX-DA: TOMP,Avg_T,0.150000,7.725000
TREX-DA: TOMP,FDR,0.200000,0.058833
TREX-DA: TOMP,sd_FDR,0.200000,0.101784
TREX-DA: TOMP,TPR,0.200000,0.943000
TREX-DA: TOMP,sd_TPR,0.200000,0.102976
TREX-DA: TOMP,Avg_L,0.200000,1.875000
TREX-DA: TOMP,Avg_T,0.200000,7.810000
TREX-DA: TOMP,FDR,0.250000,0.063429
TREX-DA: TOMP,sd_FDR,0.250000,0.117086
TREX-DA: TOMP,TPR,0.250000,0.948000
TREX-DA: TOMP,sd_TPR,0.250000,0.112066
TREX-DA: TOMP,Avg_L,0.250000,1.420000
TREX-DA: TOMP,Avg_T,0.250000,7.635000
TREX-DA: TOMP,FDR,0.300000,0.094857
TREX-DA: TOMP,sd_FDR,0.300000,0.134601
TREX-DA: TOMP,TPR,0.300000,0.933000
TREX-DA: TOMP,sd_TPR,0.300000,0.127248
TREX-DA: TOMP,Avg_L,0.300000,1.030000
TREX-DA: TOMP,Avg_T,0.300000,7.590000
TREX-DA: TOMP,FDR,0.350000,0.098929
TREX-DA: TOMP,sd_FDR,0.350000,0.129009
TREX-DA: TOMP,TPR,0.350000,0.936000
TREX-DA: TOMP,sd_TPR,0.350000,0.128008
TREX-DA: TOMP,Avg_L,0.350000,1.035000
TREX-DA: TOMP,Avg_T,0.350000,7.680000
TREX-DA: TOMP,FDR,0.400000,0.123333
TREX-DA: TOMP,sd_FDR,0.400000,0.120771
TREX-DA: TOMP,TPR,0.400000,0.959000
TREX-DA: TOMP,sd_TPR,0.400000,0.102820
TREX-DA: TOMP,Avg_L,0.400000,1.010000
TREX-DA: TOMP,Avg_T,0.400000,7.710000
TREX-DA: TOMP,FDR,0.450000,0.129185
TREX-DA: TOMP,sd_FDR,0.450000,0.116415
TREX-DA: TOMP,TPR,0.450000,0.967000
TREX-DA: TOMP,sd_TPR,0.450000,0.082126
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,7.840000
TREX-DA: TOMP,FDR,0.500000,0.163484
TREX-DA: TOMP,sd_FDR,0.500000,0.149516
TREX-DA: TOMP,TPR,0.500000,0.954000
TREX-DA: TOMP,sd_TPR,0.500000,0.107432
TREX-DA: TOMP,Avg_L,0.500000,1.000000
TREX-DA: TOMP,Avg_T,0.500000,8.085000
