solver,metric,Q,value
TREX-DA: TAFS,Avg_L,35.000000,1.880000
TREX-DA: TAFS,Avg_T,35.000000,7.605000
TREX-DA: TAFS,FDR,40.000000,0.126738
TREX-DA: TAFS,sd_FDR,40.000000,0.170435
TREX-DA: TAFS,TPR,40.000000,0.678000
TREX-DA: TAFS,sd_TPR,40.000000,0.331762
TREX-DA: TAFS,Avg_L,40.000000,1.820000
TREX-DA: TAFS,Avg_T,40.000000,7.150000
TREX-DA: TAFS,FDR,45.000000,0.114643
TREX-DA: TAFS,sd_FDR,45.000000,0.156580
TREX-DA: TAFS,TPR,45.000000,0.697000
TREX-DA: TAFS,sd_TPR,45.000000,0.334891
TREX-DA: TAFS,Avg_L,45.000000,1.825000
TREX-DA: TAFS,Avg_T,45.000000,7.445000
TREX-DA: TAFS,FDR,50.000000,0.113673
TREX-DA: TAFS,sd_FDR,50.000000,0.169330
TREX-DA: TAFS,TPR,50.000000,0.675000
TREX-DA: TAFS,sd_TPR,50.000000,0.324192
TREX-DA: TAFS,Avg_L,50.000000,1.815000
TREX-DA: TAFS,Avg_T,50.000000,7.465000
TREX-DA: TOMP,FDR,5.000000,0.054000
TREX-DA: TOMP,sd_FDR,5.000000,0.110797
TREX-DA: TOMP,TPR,5.000000,0.937000
TREX-DA: TOMP,sd_TPR,5.000000,0.130830
TREX-DA: TOMP,Avg_L,5.000000,1.940000
TREX-DA: TOMP,Avg_T,5.000000,7.795000
TREX-DA: TOMP,FDR,10.000000,0.059762
TREX-DA: TOMP,sd_FDR,10.000000,0.101609
TREX-DA: TOMP,TPR,10.000000,0.917000
TREX-DA: TOMP,sd_TPR,10.000000,0.159494
TREX-DA: TOMP,Avg_L,10.000000,1.880000
TREX-DA: TOMP,Avg_T,10.000000,7.800000
TREX-DA: TOMP,FDR,15.000000,0.079762
TREX-DA: TOMP,sd_FDR,15.000000,0.126430
TREX-DA: TOMP,TPR,15.000000,0.865000
TREX-DA: TOMP,sd_TPR,15.000000,0.240550
TREX-DA: TOMP,Avg_L,15.000000,1.895000
TREX-DA: TOMP,Avg_T,15.000000,7.780000
TREX-DA: TOMP,FDR,20.000000,0.067179
TREX-DA: TOMP,sd_FDR,20.000000,0.119250
TREX-DA: TOMP,TPR,20.000000,0.901000
TREX-DA: TOMP,sd_TPR,20.000000,0.196448
TREX-DA: TOMP,Avg_L,20.000000,1.895000
TREX-DA: TOMP,Avg_T,20.000000,7.795000
TREX-DA: TOMP,FDR,25.000000,0.075131
TREX-DA: TOMP,sd_FDR,25.000000,0.137778
TREX-DA: TOMP,TPR,25.000000,0.814000
TREX-DA: TOMP,sd_TPR,25.000000,0.309001
TREX-DA: TOMP,Avg_L,25.000000,1.875000
TREX-DA: TOMP,Avg_T,25.000000,7.885000
TREX-DA: TOMP,FDR,30.000000,0.067321
TREX-DA: TOMP,sd_FDR,30.000000,0.122912
TREX-DA: TOMP,TPR,30.000000,0.902000
TREX-DA: TOMP,sd_TPR,30.000000,0.221452
TREX-DA: TOMP,Avg_L,30.000000,1.880000
TREX-DA: TOMP,Avg_T,30.000000,7.920000
TREX-DA: TOMP,FDR,35.000000,0.085762
TREX-DA: TOMP,sd_FDR,35.000000,0.138732
TREX-DA: TOMP,TPR,35.000000,0.841000
TREX-DA: TOMP,sd_TPR,35.000000,0.266221
TREX-DA: TOMP,Avg_L,35.000000,1.855000
TREX-DA: TOMP,Avg_T,35.000000,7.885000
TREX-DA: TOMP,FDR,40.000000,0.084417
TREX-DA: TOMP,sd_FDR,40.000000,0.150834
TREX-DA: TOMP,TPR,40.000000,0.841000
TREX-DA: TOMP,sd_TPR,40.000000,0.283763
TREX-DA: TOMP,Avg_L,40.000000,1.890000
TREX-DA: TOMP,Avg_T,40.000000,7.690000
TREX-DA: TOMP,FDR,45.000000,0.065542
TREX-DA: TOMP,sd_FDR,45.000000,0.111574
TREX-DA: TOMP,TPR,45.000000,0.857000
TREX-DA: TOMP,sd_TPR,45.000000,0.278818
TREX-DA: TOMP,Avg_L,45.000000,1.865000
TREX-DA: TOMP,Avg_T,45.000000,7.855000
TREX-DA: TOMP,FDR,50.000000,0.084661
TREX-DA: TOMP,sd_FDR,50.000000,0.139694
TREX-DA: TOMP,TPR,50.000000,0.829000
TREX-DA: TOMP,sd_TPR,50.000000,0.292896
TREX-DA: TOMP,Avg_L,50.000000,1.905000
TREX-DA: TOMP,Avg_T,50.000000,7.900000
