solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.050000
TREX-DA: TAFS,Avg_T,0.350000,7.495000
TREX-DA: TAFS,FDR,0.400000,0.184095
TREX-DA: TAFS,sd_FDR,0.400000,0.142507
TREX-DA: TAFS,TPR,0.400000,0.928000
TREX-DA: TAFS,sd_TPR,0.400000,0.167800
TREX-DA: TAFS,Avg_L,0.400000,1.025000
TREX-DA: TAFS,Avg_T,0.400000,7.680000
TREX-DA: TAFS,FDR,0.450000,0.190190
TREX-DA: TAFS,sd_FDR,0.450000,0.111205
TREX-DA: TAFS,TPR,0.450000,0.967000
TREX-DA: TAFS,sd_TPR,0.450000,0.103754
TREX-DA: TAFS,Avg_L,0.450000,1.005000
TREX-DA: TAFS,Avg_T,0.450000,7.645000
TREX-DA: TAFS,FDR,0.500000,0.233562
TREX-DA: TAFS,sd_FDR,0.500000,0.105365
TREX-DA: TAFS,TPR,0.500000,0.978000
TREX-DA: TAFS,sd_TPR,0.500000,0.093594
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,7.780000
TREX-DA: TOMP,FDR,0.050000,0.037167
TREX-DA: TOMP,sd_FDR,0.050000,0.097293
TREX-DA: TOMP,TPR,0.050000,0.835000
TREX-DA: TOMP,sd_TPR,0.050000,0.312833
TREX-DA: TOMP,Avg_L,0.050000,5.265000
TREX-DA: TOMP,Avg_T,0.050000,7.650000
TREX-DA: TOMP,FDR,0.100000,0.034583
TREX-DA: TOMP,sd_FDR,0.100000,0.086706
TREX-DA: TOMP,TPR,0.100000,0.848000
TREX-DA: TOMP,sd_TPR,0.100000,0.301580
TREX-DA: TOMP,Avg_L,0.100000,2.935000
TREX-DA: TOMP,Avg_T,0.100000,7.860000
TREX-DA: TOMP,FDR,0.150000,0.043833
TREX-DA: TOMP,sd_FDR,0.150000,0.095404
TREX-DA: TOMP,TPR,0.150000,0.867000
TREX-DA: TOMP,sd_TPR,0.150000,0.279466
TREX-DA: TOMP,Avg_L,0.150000,2.005000
TREX-DA: TOMP,Avg_T,0.150000,7.700000
TREX-DA: TOMP,FDR,0.200000,0.044333
TREX-DA: TOMP,sd_FDR,0.200000,0.095406
TREX-DA: TOMP,TPR,0.200000,0.942000
TREX-DA: TOMP,sd_TPR,0.200000,0.130850
