solver,metric,snr,value
TOOLS,FDR,0.100000,0.000000
TOOLS,TPR,0.100000,0.000000
TOOLS,FDR,0.500000,0.058333
TOOLS,TPR,0.500000,0.190000
TOOLS,FDR,1.000000,0.033333
TOOLS,TPR,1.000000,0.870000
TOOLS,FDR,2.000000,0.018182
TOOLS,TPR,2.000000,1.000000
TOOLS,FDR,5.000000,0.018182
TOOLS,TPR,5.000000,1.000000
