solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.030000
TREX-DA: TAFS,Avg_T,0.350000,7.595000
TREX-DA: TAFS,FDR,0.400000,0.314357
TREX-DA: TAFS,sd_FDR,0.400000,0.154560
TREX-DA: TAFS,TPR,0.400000,0.908000
TREX-DA: TAFS,sd_TPR,0.400000,0.168755
TREX-DA: TAFS,Avg_L,0.400000,1.010000
TREX-DA: TAFS,Avg_T,0.400000,8.410000
TREX-DA: TAFS,FDR,0.450000,0.327386
TREX-DA: TAFS,sd_FDR,0.450000,0.145123
TREX-DA: TAFS,TPR,0.450000,0.948000
TREX-DA: TAFS,sd_TPR,0.450000,0.094555
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,8.660000
TREX-DA: TAFS,FDR,0.500000,0.385636
TREX-DA: TAFS,sd_FDR,0.500000,0.130574
TREX-DA: TAFS,TPR,0.500000,0.943000
TREX-DA: TAFS,sd_TPR,0.500000,0.102976
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,8.940000
TREX-DA: TOMP,FDR,0.050000,0.083929
TREX-DA: TOMP,sd_FDR,0.050000,0.129586
TREX-DA: TOMP,TPR,0.050000,0.901000
TREX-DA: TOMP,sd_TPR,0.050000,0.203485
TREX-DA: TOMP,Avg_L,0.050000,4.605000
TREX-DA: TOMP,Avg_T,0.050000,7.425000
TREX-DA: TOMP,FDR,0.100000,0.087536
TREX-DA: TOMP,sd_FDR,0.100000,0.117517
TREX-DA: TOMP,TPR,0.100000,0.930000
TREX-DA: TOMP,sd_TPR,0.100000,0.153682
TREX-DA: TOMP,Avg_L,0.100000,2.290000
TREX-DA: TOMP,Avg_T,0.100000,7.050000
TREX-DA: TOMP,FDR,0.150000,0.107988
TREX-DA: TOMP,sd_FDR,0.150000,0.132377
TREX-DA: TOMP,TPR,0.150000,0.926000
TREX-DA: TOMP,sd_TPR,0.150000,0.169314
TREX-DA: TOMP,Avg_L,0.150000,2.015000
TREX-DA: TOMP,Avg_T,0.150000,7.290000
TREX-DA: TOMP,FDR,0.200000,0.137819
TREX-DA: TOMP,sd_FDR,0.200000,0.154071
TREX-DA: TOMP,TPR,0.200000,0.940000
TREX-DA: TOMP,sd_TPR,0.200000,0.145968
TREX-DA: TOMP,Avg_L,0.200000,1.095000
TREX-DA: TOMP,Avg_T,0.200000,6.770000
TREX-DA: TOMP,FDR,0.250000,0.164038
TREX-DA: TOMP,sd_FDR,0.250000,0.144788
TREX-DA: TOMP,TPR,0.250000,0.948000
TREX-DA: TOMP,sd_TPR,0.250000,0.134859
TREX-DA: TOMP,Avg_L,0.250000,1.035000
TREX-DA: TOMP,Avg_T,0.250000,7.250000
TREX-DA: TOMP,FDR,0.300000,0.204718
TREX-DA: TOMP,sd_FDR,0.300000,0.147025
TREX-DA: TOMP,TPR,0.300000,0.953000
TREX-DA: TOMP,sd_TPR,0.300000,0.109778
TREX-DA: TOMP,Avg_L,0.300000,1.005000
TREX-DA: TOMP,Avg_T,0.300000,7.245000
TREX-DA: TOMP,FDR,0.350000,0.256698
TREX-DA: TOMP,sd_FDR,0.350000,0.159820
TREX-DA: TOMP,TPR,0.350000,0.938000
TREX-DA: TOMP,sd_TPR,0.350000,0.164595
TREX-DA: TOMP,Avg_L,0.350000,1.050000
TREX-DA: TOMP,Avg_T,0.350000,8.010000
TREX-DA: TOMP,FDR,0.400000,0.260538
TREX-DA: TOMP,sd_FDR,0.400000,0.152757
TREX-DA: TOMP,TPR,0.400000,0.935000
TREX-DA: TOMP,sd_TPR,0.400000,0.135895
TREX-DA: TOMP,Avg_L,0.400000,1.010000
TREX-DA: TOMP,Avg_T,0.400000,8.390000
TREX-DA: TOMP,FDR,0.450000,0.266168
TREX-DA: TOMP,sd_FDR,0.450000,0.153419
TREX-DA: TOMP,TPR,0.450000,0.948000
TREX-DA: TOMP,sd_TPR,0.450000,0.106549
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,8.375000
TREX-DA: TOMP,FDR,0.500000,0.291706
TREX-DA: TOMP,sd_FDR,0.500000,0.144673
TREX-DA: TOMP,TPR,0.500000,0.957000
TREX-DA: TOMP,sd_TPR,0.500000,0.087115
TREX-DA: TOMP,Avg_L,0.500000,1.000000
TREX-DA: TOMP,Avg_T,0.500000,8.310000
