solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.560000
TREX-DA: TAFS,Avg_T,0.600000,6.040000
TREX-DA: TAFS,FDR,0.700000,0.062167
TREX-DA: TAFS,sd_FDR,0.700000,0.120419
TREX-DA: TAFS,TPR,0.700000,0.895000
TREX-DA: TAFS,sd_TPR,0.700000,0.183695
TREX-DA: TAFS,Avg_L,0.700000,1.620000
TREX-DA: TAFS,Avg_T,0.700000,6.200000
TREX-DA: TAFS,FDR,0.800000,0.080131
TREX-DA: TAFS,sd_FDR,0.800000,0.118820
TREX-DA: TAFS,TPR,0.800000,0.887000
TREX-DA: TAFS,sd_TPR,0.800000,0.150814
TREX-DA: TAFS,Avg_L,0.800000,1.615000
TREX-DA: TAFS,Avg_T,0.800000,6.805000
TREX-DA: TAFS,FDR,0.900000,0.166155
TREX-DA: TAFS,sd_FDR,0.900000,0.161472
TREX-DA: TAFS,TPR,0.900000,0.761000
TREX-DA: TAFS,sd_TPR,0.900000,0.188831
TREX-DA: TAFS,Avg_L,0.900000,1.505000
TREX-DA: TAFS,Avg_T,0.900000,6.690000
TREX-DA: TOMP,FDR,0.000000,0.095387
TREX-DA: TOMP,sd_FDR,0.000000,0.156749
TREX-DA: TOMP,TPR,0.000000,0.610000
TREX-DA: TOMP,sd_TPR,0.000000,0.256572
TREX-DA: TOMP,Avg_L,0.000000,1.915000
TREX-DA: TOMP,Avg_T,0.000000,7.120000
TREX-DA: TOMP,FDR,0.100000,0.088345
TREX-DA: TOMP,sd_FDR,0.100000,0.143164
TREX-DA: TOMP,TPR,0.100000,0.645000
TREX-DA: TOMP,sd_TPR,0.100000,0.263290
TREX-DA: TOMP,Avg_L,0.100000,1.945000
TREX-DA: TOMP,Avg_T,0.100000,7.465000
TREX-DA: TOMP,FDR,0.200000,0.081845
TREX-DA: TOMP,sd_FDR,0.200000,0.157600
TREX-DA: TOMP,TPR,0.200000,0.696000
TREX-DA: TOMP,sd_TPR,0.200000,0.277795
TREX-DA: TOMP,Avg_L,0.200000,1.925000
TREX-DA: TOMP,Avg_T,0.200000,7.345000
TREX-DA: TOMP,FDR,0.300000,0.070690
TREX-DA: TOMP,sd_FDR,0.300000,0.118982
TREX-DA: TOMP,TPR,0.300000,0.791000
TREX-DA: TOMP,sd_TPR,0.300000,0.231489
TREX-DA: TOMP,Avg_L,0.300000,1.770000
TREX-DA: TOMP,Avg_T,0.300000,7.165000
TREX-DA: TOMP,FDR,0.400000,0.060911
TREX-DA: TOMP,sd_FDR,0.400000,0.108814
TREX-DA: TOMP,TPR,0.400000,0.875000
TREX-DA: TOMP,sd_TPR,0.400000,0.203919
TREX-DA: TOMP,Avg_L,0.400000,1.575000
TREX-DA: TOMP,Avg_T,0.400000,6.540000
TREX-DA: TOMP,FDR,0.500000,0.066280
TREX-DA: TOMP,sd_FDR,0.500000,0.095374
TREX-DA: TOMP,TPR,0.500000,0.938000
TREX-DA: TOMP,sd_TPR,0.500000,0.153210
TREX-DA: TOMP,Avg_L,0.500000,1.435000
TREX-DA: TOMP,Avg_T,0.500000,6.685000
TREX-DA: TOMP,FDR,0.600000,0.073768
TREX-DA: TOMP,sd_FDR,0.600000,0.106028
TREX-DA: TOMP,TPR,0.600000,0.948000
TREX-DA: TOMP,sd_TPR,0.600000,0.170415
TREX-DA: TOMP,Avg_L,0.600000,1.390000
