solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.655000
TREX-DA: TAFS,Avg_T,0.600000,6.265000
TREX-DA: TAFS,FDR,0.700000,0.018083
TREX-DA: TAFS,sd_FDR,0.700000,0.064209
TREX-DA: TAFS,TPR,0.700000,0.926000
TREX-DA: TAFS,sd_TPR,0.700000,0.168123
TREX-DA: TAFS,Avg_L,0.700000,1.665000
TREX-DA: TAFS,Avg_T,0.700000,6.840000
TREX-DA: TAFS,FDR,0.800000,0.051500
TREX-DA: TAFS,sd_FDR,0.800000,0.099063
TREX-DA: TAFS,TPR,0.800000,0.885000
TREX-DA: TAFS,sd_TPR,0.800000,0.170648
TREX-DA: TAFS,Avg_L,0.800000,1.630000
TREX-DA: TAFS,Avg_T,0.800000,6.515000
TREX-DA: TAFS,FDR,0.900000,0.162399
TREX-DA: TAFS,sd_FDR,0.900000,0.199388
TREX-DA: TAFS,TPR,0.900000,0.767000
TREX-DA: TAFS,sd_TPR,0.900000,0.211980
TREX-DA: TAFS,Avg_L,0.900000,1.715000
TREX-DA: TAFS,Avg_T,0.900000,7.080000
TREX-DA: TOMP,FDR,0.000000,0.015167
TREX-DA: TOMP,sd_FDR,0.000000,0.059408
TREX-DA: TOMP,TPR,0.000000,0.645000
TREX-DA: TOMP,sd_TPR,0.000000,0.268581
TREX-DA: TOMP,Avg_L,0.000000,2.035000
TREX-DA: TOMP,Avg_T,0.000000,7.650000
TREX-DA: TOMP,FDR,0.100000,0.019512
TREX-DA: TOMP,sd_FDR,0.100000,0.065342
TREX-DA: TOMP,TPR,0.100000,0.678000
TREX-DA: TOMP,sd_TPR,0.100000,0.278395
TREX-DA: TOMP,Avg_L,0.100000,2.000000
TREX-DA: TOMP,Avg_T,0.100000,7.515000
TREX-DA: TOMP,FDR,0.200000,0.014417
TREX-DA: TOMP,sd_FDR,0.200000,0.056059
TREX-DA: TOMP,TPR,0.200000,0.746000
TREX-DA: TOMP,sd_TPR,0.200000,0.276162
TREX-DA: TOMP,Avg_L,0.200000,1.945000
TREX-DA: TOMP,Avg_T,0.200000,7.535000
TREX-DA: TOMP,FDR,0.300000,0.021750
TREX-DA: TOMP,sd_FDR,0.300000,0.065103
TREX-DA: TOMP,TPR,0.300000,0.805000
TREX-DA: TOMP,sd_TPR,0.300000,0.239293
TREX-DA: TOMP,Avg_L,0.300000,1.910000
TREX-DA: TOMP,Avg_T,0.300000,7.415000
TREX-DA: TOMP,FDR,0.400000,0.021917
TREX-DA: TOMP,sd_FDR,0.400000,0.065389
TREX-DA: TOMP,TPR,0.400000,0.902000
TREX-DA: TOMP,sd_TPR,0.400000,0.180441
TREX-DA: TOMP,Avg_L,0.400000,1.715000
TREX-DA: TOMP,Avg_T,0.400000,6.960000
TREX-DA: TOMP,FDR,0.500000,0.015333
TREX-DA: TOMP,sd_FDR,0.500000,0.053737
TREX-DA: TOMP,TPR,0.500000,0.955000
TREX-DA: TOMP,sd_TPR,0.500000,0.135153
TREX-DA: TOMP,Avg_L,0.500000,1.540000
TREX-DA: TOMP,Avg_T,0.500000,6.255000
TREX-DA: TOMP,FDR,0.600000,0.020429
TREX-DA: TOMP,sd_FDR,0.600000,0.057510
TREX-DA: TOMP,TPR,0.600000,0.972000
TREX-DA: TOMP,sd_TPR,0.600000,0.109893
TREX-DA: TOMP,Avg_L,0.600000,1.460000
TREX-DA: TOMP,Avg_T,0.600000,5.885000
TREX-DA: TOMP,FDR,0.700000,0.023000
TREX-DA: TOMP,sd_FDR,0.700000,0.064810
TREX-DA: TOMP,TPR,0.700000,0.963000
TREX-DA: TOMP,sd_TPR,0.700000,0.106242
TREX-DA: TOMP,Avg_L,0.700000,1.395000
TREX-DA: TOMP,Avg_T,0.700000,6.215000
TREX-DA: TOMP,FDR,0.800000,0.044000
TREX-DA: TOMP,sd_FDR,0.800000,0.090812
TREX-DA: TOMP,TPR,0.800000,0.949000
TREX-DA: TOMP,sd_TPR,0.800000,0.115175
TREX-DA: TOMP,Avg_L,0.800000,1.325000
TREX-DA: TOMP,Avg_T,0.800000,6.055000
TREX-DA: TOMP,FDR,0.900000,0.157083
TREX-DA: TOMP,sd_FDR,0.900000,0.170970
TREX-DA: TOMP,TPR,0.900000,0.831000
TREX-DA: TOMP,sd_TPR,0.900000,0.186043
TREX-DA: TOMP,Avg_L,0.900000,1.275000
TREX-DA: TOMP,Avg_T,0.900000,6.630000
