solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,1.175000
TREX-DA: TOMP,Avg_T,5.000000,7.190000
TREX-DA: TOMP,FDR,10.000000,0.195843
TREX-DA: TOMP,sd_FDR,10.000000,0.190818
TREX-DA: TOMP,TPR,10.000000,0.599500
TREX-DA: TOMP,sd_TPR,10.000000,0.285759
TREX-DA: TOMP,Avg_L,10.000000,1.545000
TREX-DA: TOMP,Avg_T,10.000000,6.955000
TREX-DA: TOMP,FDR,15.000000,0.200560
TREX-DA: TOMP,sd_FDR,15.000000,0.260673
TREX-DA: TOMP,TPR,15.000000,0.205667
TREX-DA: TOMP,sd_TPR,15.000000,0.177554
TREX-DA: TOMP,Avg_L,15.000000,2.285000
TREX-DA: TOMP,Avg_T,15.000000,6.590000
TREX-DA: TOMP,FDR,20.000000,0.265423
TREX-DA: TOMP,sd_FDR,20.000000,0.336792
TREX-DA: TOMP,TPR,20.000000,0.067250
TREX-DA: TOMP,sd_TPR,20.000000,0.072396
TREX-DA: TOMP,Avg_L,20.000000,2.745000
TREX-DA: TOMP,Avg_T,20.000000,6.870000
TREX-DA: TOMP,FDR,30.000000,0.193583
TREX-DA: TOMP,sd_FDR,30.000000,0.344469
TREX-DA: TOMP,TPR,30.000000,0.024500
TREX-DA: TOMP,sd_TPR,30.000000,0.033162
TREX-DA: TOMP,Avg_L,30.000000,3.200000
TREX-DA: TOMP,Avg_T,30.000000,7.000000
