solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.030000
TREX-DA: TAFS,Avg_T,0.350000,7.715000
TREX-DA: TAFS,FDR,0.400000,0.320075
TREX-DA: TAFS,sd_FDR,0.400000,0.149185
TREX-DA: TAFS,TPR,0.400000,0.914000
TREX-DA: TAFS,sd_TPR,0.400000,0.164741
TREX-DA: TAFS,Avg_L,0.400000,1.005000
TREX-DA: TAFS,Avg_T,0.400000,8.380000
TREX-DA: TAFS,FDR,0.450000,0.335115
TREX-DA: TAFS,sd_FDR,0.450000,0.149871
TREX-DA: TAFS,TPR,0.450000,0.948000
TREX-DA: TAFS,sd_TPR,0.450000,0.100731
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,8.840000
TREX-DA: TAFS,FDR,0.500000,0.381495
TREX-DA: TAFS,sd_FDR,0.500000,0.136431
TREX-DA: TAFS,TPR,0.500000,0.946000
TREX-DA: TAFS,sd_TPR,0.500000,0.105545
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,8.995000
TREX-DA: TOMP,FDR,0.050000,0.088571
TREX-DA: TOMP,sd_FDR,0.050000,0.131641
TREX-DA: TOMP,TPR,0.050000,0.905000
TREX-DA: TOMP,sd_TPR,0.050000,0.188021
TREX-DA: TOMP,Avg_L,0.050000,4.605000
TREX-DA: TOMP,Avg_T,0.050000,7.460000
TREX-DA: TOMP,FDR,0.100000,0.091321
TREX-DA: TOMP,sd_FDR,0.100000,0.123357
TREX-DA: TOMP,TPR,0.100000,0.922000
TREX-DA: TOMP,sd_TPR,0.100000,0.167500
TREX-DA: TOMP,Avg_L,0.100000,2.345000
TREX-DA: TOMP,Avg_T,0.100000,7.100000
TREX-DA: TOMP,FDR,0.150000,0.120952
TREX-DA: TOMP,sd_FDR,0.150000,0.133686
TREX-DA: TOMP,TPR,0.150000,0.931000
TREX-DA: TOMP,sd_TPR,0.150000,0.166063
TREX-DA: TOMP,Avg_L,0.150000,2.090000
TREX-DA: TOMP,Avg_T,0.150000,7.445000
TREX-DA: TOMP,FDR,0.200000,0.137617
TREX-DA: TOMP,sd_FDR,0.200000,0.150324
TREX-DA: TOMP,TPR,0.200000,0.944000
TREX-DA: TOMP,sd_TPR,0.200000,0.142003
TREX-DA: TOMP,Avg_L,0.200000,1.110000
TREX-DA: TOMP,Avg_T,0.200000,6.780000
TREX-DA: TOMP,FDR,0.250000,0.161238
TREX-DA: TOMP,sd_FDR,0.250000,0.139373
TREX-DA: TOMP,TPR,0.250000,0.947000
TREX-DA: TOMP,sd_TPR,0.250000,0.138154
TREX-DA: TOMP,Avg_L,0.250000,1.030000
TREX-DA: TOMP,Avg_T,0.250000,7.250000
TREX-DA: TOMP,FDR,0.300000,0.210607
TREX-DA: TOMP,sd_FDR,0.300000,0.143144
TREX-DA: TOMP,TPR,0.300000,0.956000
TREX-DA: TOMP,sd_TPR,0.300000,0.098552
TREX-DA: TOMP,Avg_L,0.300000,1.010000
TREX-DA: TOMP,Avg_T,0.300000,7.510000
TREX-DA: TOMP,FDR,0.350000,0.258844
TREX-DA: TOMP,sd_FDR,0.350000,0.152404
TREX-DA: TOMP,TPR,0.350000,0.937000
TREX-DA: TOMP,sd_TPR,0.350000,0.163600
TREX-DA: TOMP,Avg_L,0.350000,1.045000
TREX-DA: TOMP,Avg_T,0.350000,8.215000
TREX-DA: TOMP,FDR,0.400000,0.266173
TREX-DA: TOMP,sd_FDR,0.400000,0.159085
TREX-DA: TOMP,TPR,0.400000,0.934000
TREX-DA: TOMP,sd_TPR,0.400000,0.144737
TREX-DA: TOMP,Avg_L,0.400000,1.020000
TREX-DA: TOMP,Avg_T,0.400000,8.215000
TREX-DA: TOMP,FDR,0.450000,0.265096
TREX-DA: TOMP,sd_FDR,0.450000,0.151190
TREX-DA: TOMP,TPR,0.450000,0.950000
TREX-DA: TOMP,sd_TPR,0.450000,0.101744
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,8.365000
TREX-DA: TOMP,FDR,0.500000,0.295064
TREX-DA: TOMP,sd_FDR,0.500000,0.156428
TREX-DA: TOMP,TPR,0.500000,0.955000
TREX-DA: TOMP,sd_TPR,0.500000,0.090643
TREX-DA: TOMP,Avg_L,0.500000,1.000000
TREX-DA: TOMP,Avg_T,0.500000,8.480000
