solver,metric,Q,value
TREX-DA: TAFS,Avg_L,35.000000,1.600000
TREX-DA: TAFS,Avg_T,35.000000,7.150000
TREX-DA: TAFS,FDR,40.000000,0.105077
TREX-DA: TAFS,sd_FDR,40.000000,0.129127
TREX-DA: TAFS,TPR,40.000000,0.874000
TREX-DA: TAFS,sd_TPR,40.000000,0.178559
TREX-DA: TAFS,Avg_L,40.000000,1.700000
TREX-DA: TAFS,Avg_T,40.000000,6.840000
TREX-DA: TAFS,FDR,45.000000,0.101464
TREX-DA: TAFS,sd_FDR,45.000000,0.132575
TREX-DA: TAFS,TPR,45.000000,0.892000
TREX-DA: TAFS,sd_TPR,45.000000,0.172292
TREX-DA: TAFS,Avg_L,45.000000,1.760000
TREX-DA: TAFS,Avg_T,45.000000,7.080000
TREX-DA: TAFS,FDR,50.000000,0.105488
TREX-DA: TAFS,sd_FDR,50.000000,0.131181
TREX-DA: TAFS,TPR,50.000000,0.873000
TREX-DA: TAFS,sd_TPR,50.000000,0.182861
TREX-DA: TAFS,Avg_L,50.000000,1.850000
TREX-DA: TAFS,Avg_T,50.000000,7.030000
TREX-DA: TOMP,FDR,5.000000,0.081006
TREX-DA: TOMP,sd_FDR,5.000000,0.120962
TREX-DA: TOMP,TPR,5.000000,0.932000
TREX-DA: TOMP,sd_TPR,5.000000,0.135157
TREX-DA: TOMP,Avg_L,5.000000,1.185000
TREX-DA: TOMP,Avg_T,5.000000,6.840000
TREX-DA: TOMP,FDR,10.000000,0.077554
TREX-DA: TOMP,sd_FDR,10.000000,0.127158
TREX-DA: TOMP,TPR,10.000000,0.948000
TREX-DA: TOMP,sd_TPR,10.000000,0.113846
TREX-DA: TOMP,Avg_L,10.000000,1.170000
TREX-DA: TOMP,Avg_T,10.000000,6.125000
TREX-DA: TOMP,FDR,15.000000,0.087458
TREX-DA: TOMP,sd_FDR,15.000000,0.120481
TREX-DA: TOMP,TPR,15.000000,0.930000
TREX-DA: TOMP,sd_TPR,15.000000,0.123190
TREX-DA: TOMP,Avg_L,15.000000,1.245000
TREX-DA: TOMP,Avg_T,15.000000,6.260000
TREX-DA: TOMP,FDR,20.000000,0.066619
TREX-DA: TOMP,sd_FDR,20.000000,0.113200
TREX-DA: TOMP,TPR,20.000000,0.937000
TREX-DA: TOMP,sd_TPR,20.000000,0.121262
TREX-DA: TOMP,Avg_L,20.000000,1.150000
TREX-DA: TOMP,Avg_T,20.000000,6.250000
TREX-DA: TOMP,FDR,25.000000,0.074405
TREX-DA: TOMP,sd_FDR,25.000000,0.122447
TREX-DA: TOMP,TPR,25.000000,0.929000
TREX-DA: TOMP,sd_TPR,25.000000,0.132843
TREX-DA: TOMP,Avg_L,25.000000,1.205000
TREX-DA: TOMP,Avg_T,25.000000,6.645000
TREX-DA: TOMP,FDR,30.000000,0.063190
TREX-DA: TOMP,sd_FDR,30.000000,0.100534
TREX-DA: TOMP,TPR,30.000000,0.950000
TREX-DA: TOMP,sd_TPR,30.000000,0.103700
TREX-DA: TOMP,Avg_L,30.000000,1.190000
TREX-DA: TOMP,Avg_T,30.000000,7.190000
TREX-DA: TOMP,FDR,35.000000,0.067095
TREX-DA: TOMP,sd_FDR,35.000000,0.117035
TREX-DA: TOMP,TPR,35.000000,0.942000
TREX-DA: TOMP,sd_TPR,35.000000,0.133887
TREX-DA: TOMP,Avg_L,35.000000,1.355000
TREX-DA: TOMP,Avg_T,35.000000,7.585000
TREX-DA: TOMP,FDR,40.000000,0.062750
TREX-DA: TOMP,sd_FDR,40.000000,0.108335
TREX-DA: TOMP,TPR,40.000000,0.934000
TREX-DA: TOMP,sd_TPR,40.000000,0.134665
TREX-DA: TOMP,Avg_L,40.000000,1.570000
TREX-DA: TOMP,Avg_T,40.000000,7.620000
TREX-DA: TOMP,FDR,45.000000,0.063512
TREX-DA: TOMP,sd_FDR,45.000000,0.114417
TREX-DA: TOMP,TPR,45.000000,0.950000
TREX-DA: TOMP,sd_TPR,45.000000,0.126412
TREX-DA: TOMP,Avg_L,45.000000,1.770000
TREX-DA: TOMP,Avg_T,45.000000,7.635000
TREX-DA: TOMP,FDR,50.000000,0.068290
TREX-DA: TOMP,sd_FDR,50.000000,0.121204
TREX-DA: TOMP,TPR,50.000000,0.952000
TREX-DA: TOMP,sd_TPR,50.000000,0.110258
TREX-DA: TOMP,Avg_L,50.000000,1.810000
TREX-DA: TOMP,Avg_T,50.000000,7.780000
