solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.545000
TREX-DA: TAFS,Avg_T,0.600000,6.695000
TREX-DA: TAFS,FDR,0.700000,0.054179
TREX-DA: TAFS,sd_FDR,0.700000,0.095827
TREX-DA: TAFS,TPR,0.700000,0.923000
TREX-DA: TAFS,sd_TPR,0.700000,0.153587
TREX-DA: TAFS,Avg_L,0.700000,1.520000
TREX-DA: TAFS,Avg_T,0.700000,6.480000
TREX-DA: TAFS,FDR,0.800000,0.083095
TREX-DA: TAFS,sd_FDR,0.800000,0.114775
TREX-DA: TAFS,TPR,0.800000,0.889000
TREX-DA: TAFS,sd_TPR,0.800000,0.163747
TREX-DA: TAFS,Avg_L,0.800000,1.485000
TREX-DA: TAFS,Avg_T,0.800000,6.480000
TREX-DA: TAFS,FDR,0.900000,0.171952
TREX-DA: TAFS,sd_FDR,0.900000,0.199345
TREX-DA: TAFS,TPR,0.900000,0.766000
TREX-DA: TAFS,sd_TPR,0.900000,0.210393
TREX-DA: TAFS,Avg_L,0.900000,1.600000
TREX-DA: TAFS,Avg_T,0.900000,6.835000
TREX-DA: TOMP,FDR,0.000000,0.039196
TREX-DA: TOMP,sd_FDR,0.000000,0.080897
TREX-DA: TOMP,TPR,0.000000,0.969000
TREX-DA: TOMP,sd_TPR,0.000000,0.113594
TREX-DA: TOMP,Avg_L,0.000000,1.945000
TREX-DA: TOMP,Avg_T,0.000000,7.595000
TREX-DA: TOMP,FDR,0.100000,0.039780
TREX-DA: TOMP,sd_FDR,0.100000,0.080775
TREX-DA: TOMP,TPR,0.100000,0.973000
TREX-DA: TOMP,sd_TPR,0.100000,0.130984
TREX-DA: TOMP,Avg_L,0.100000,1.995000
TREX-DA: TOMP,Avg_T,0.100000,7.715000
TREX-DA: TOMP,FDR,0.200000,0.036089
TREX-DA: TOMP,sd_FDR,0.200000,0.078263
TREX-DA: TOMP,TPR,0.200000,0.977000
TREX-DA: TOMP,sd_TPR,0.200000,0.102585
TREX-DA: TOMP,Avg_L,0.200000,1.930000
TREX-DA: TOMP,Avg_T,0.200000,7.555000
TREX-DA: TOMP,FDR,0.300000,0.042155
TREX-DA: TOMP,sd_FDR,0.300000,0.083315
TREX-DA: TOMP,TPR,0.300000,0.985000
TREX-DA: TOMP,sd_TPR,0.300000,0.066310
TREX-DA: TOMP,Avg_L,0.300000,1.810000
TREX-DA: TOMP,Avg_T,0.300000,7.335000
TREX-DA: TOMP,FDR,0.400000,0.045774
TREX-DA: TOMP,sd_FDR,0.400000,0.096029
TREX-DA: TOMP,TPR,0.400000,0.974000
TREX-DA: TOMP,sd_TPR,0.400000,0.113969
TREX-DA: TOMP,Avg_L,0.400000,1.665000
TREX-DA: TOMP,Avg_T,0.400000,7.185000
TREX-DA: TOMP,FDR,0.500000,0.034452
TREX-DA: TOMP,sd_FDR,0.500000,0.076759
TREX-DA: TOMP,TPR,0.500000,0.981000
TREX-DA: TOMP,sd_TPR,0.500000,0.088760
TREX-DA: TOMP,Avg_L,0.500000,1.460000
TREX-DA: TOMP,Avg_T,0.500000,7.125000
