solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,2.555000
TREX-DA: TAFS,Avg_T,0.600000,7.050000
TREX-DA: TAFS,FDR,0.700000,0.010000
TREX-DA: TAFS,sd_FDR,0.700000,0.041738
TREX-DA: TAFS,TPR,0.700000,0.831000
TREX-DA: TAFS,sd_TPR,0.700000,0.089885
TREX-DA: TAFS,Avg_L,0.700000,2.480000
TREX-DA: TAFS,Avg_T,0.700000,7.210000
TREX-DA: TAFS,FDR,0.800000,0.018417
TREX-DA: TAFS,sd_FDR,0.800000,0.060044
TREX-DA: TAFS,TPR,0.800000,0.799000
TREX-DA: TAFS,sd_TPR,0.800000,0.067986
TREX-DA: TAFS,Avg_L,0.800000,2.360000
TREX-DA: TAFS,Avg_T,0.800000,7.245000
TREX-DA: TAFS,FDR,0.900000,0.043917
TREX-DA: TAFS,sd_FDR,0.900000,0.105927
TREX-DA: TAFS,TPR,0.900000,0.753000
TREX-DA: TAFS,sd_TPR,0.900000,0.096110
TREX-DA: TAFS,Avg_L,0.900000,2.320000
TREX-DA: TAFS,Avg_T,0.900000,7.225000
TREX-DA: TOMP,FDR,0.000000,0.013000
TREX-DA: TOMP,sd_FDR,0.000000,0.045915
TREX-DA: TOMP,TPR,0.000000,0.964000
TREX-DA: TOMP,sd_TPR,0.000000,0.173362
TREX-DA: TOMP,Avg_L,0.000000,2.995000
TREX-DA: TOMP,Avg_T,0.000000,7.655000
TREX-DA: TOMP,FDR,0.100000,0.022845
TREX-DA: TOMP,sd_FDR,0.100000,0.066699
TREX-DA: TOMP,TPR,0.100000,0.971000
TREX-DA: TOMP,sd_TPR,0.100000,0.139486
TREX-DA: TOMP,Avg_L,0.100000,3.020000
TREX-DA: TOMP,Avg_T,0.100000,7.755000
TREX-DA: TOMP,FDR,0.200000,0.011833
TREX-DA: TOMP,sd_FDR,0.200000,0.046412
TREX-DA: TOMP,TPR,0.200000,0.996000
TREX-DA: TOMP,sd_TPR,0.200000,0.034496
TREX-DA: TOMP,Avg_L,0.200000,2.805000
TREX-DA: TOMP,Avg_T,0.200000,7.770000
TREX-DA: TOMP,FDR,0.300000,0.008500
TREX-DA: TOMP,sd_FDR,0.300000,0.037211
TREX-DA: TOMP,TPR,0.300000,0.999000
TREX-DA: TOMP,sd_TPR,0.300000,0.014142
TREX-DA: TOMP,Avg_L,0.300000,2.470000
TREX-DA: TOMP,Avg_T,0.300000,7.690000
TREX-DA: TOMP,FDR,0.400000,0.016667
TREX-DA: TOMP,sd_FDR,0.400000,0.050125
TREX-DA: TOMP,TPR,0.400000,0.999000
TREX-DA: TOMP,sd_TPR,0.400000,0.014142
TREX-DA: TOMP,Avg_L,0.400000,2.155000
TREX-DA: TOMP,Avg_T,0.400000,7.485000
TREX-DA: TOMP,FDR,0.500000,0.009167
TREX-DA: TOMP,sd_FDR,0.500000,0.038092
TREX-DA: TOMP,TPR,0.500000,1.000000
TREX-DA: TOMP,sd_TPR,0.500000,0.000000
TREX-DA: TOMP,Avg_L,0.500000,2.025000
TREX-DA: TOMP,Avg_T,0.500000,7.210000
TREX-DA: TOMP,FDR,0.600000,0.006667
