solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,2.470000
TREX-DA: TAFS,Avg_T,0.600000,6.985000
TREX-DA: TAFS,FDR,0.700000,0.014750
TREX-DA: TAFS,sd_FDR,0.700000,0.050574
TREX-DA: TAFS,TPR,0.700000,0.839000
TREX-DA: TAFS,sd_TPR,0.700000,0.093395
TREX-DA: TAFS,Avg_L,0.700000,2.540000
TREX-DA: TAFS,Avg_T,0.700000,7.315000
TREX-DA: TAFS,FDR,0.800000,0.018583
TREX-DA: TAFS,sd_FDR,0.800000,0.060502
TREX-DA: TAFS,TPR,0.800000,0.799000
TREX-DA: TAFS,sd_TPR,0.800000,0.070881
TREX-DA: TAFS,Avg_L,0.800000,2.415000
TREX-DA: TAFS,Avg_T,0.800000,7.280000
TREX-DA: TAFS,FDR,0.900000,0.045667
TREX-DA: TAFS,sd_FDR,0.900000,0.108415
TREX-DA: TAFS,TPR,0.900000,0.751000
TREX-DA: TAFS,sd_TPR,0.900000,0.097192
TREX-DA: TAFS,Avg_L,0.900000,2.255000
TREX-DA: TAFS,Avg_T,0.900000,7.255000
TREX-DA: TOMP,FDR,0.000000,0.012833
TREX-DA: TOMP,sd_FDR,0.000000,0.045289
TREX-DA: TOMP,TPR,0.000000,0.965000
TREX-DA: TOMP,sd_TPR,0.000000,0.172987
TREX-DA: TOMP,Avg_L,0.000000,2.970000
TREX-DA: TOMP,Avg_T,0.000000,7.680000
TREX-DA: TOMP,FDR,0.100000,0.019095
TREX-DA: TOMP,sd_FDR,0.100000,0.055104
TREX-DA: TOMP,TPR,0.100000,0.973000
TREX-DA: TOMP,sd_TPR,0.100000,0.136985
TREX-DA: TOMP,Avg_L,0.100000,3.015000
TREX-DA: TOMP,Avg_T,0.100000,7.765000
TREX-DA: TOMP,FDR,0.200000,0.014333
TREX-DA: TOMP,sd_FDR,0.200000,0.047201
TREX-DA: TOMP,TPR,0.200000,0.997000
TREX-DA: TOMP,sd_TPR,0.200000,0.031559
TREX-DA: TOMP,Avg_L,0.200000,2.830000
TREX-DA: TOMP,Avg_T,0.200000,7.635000
TREX-DA: TOMP,FDR,0.300000,0.010333
TREX-DA: TOMP,sd_FDR,0.300000,0.041116
TREX-DA: TOMP,TPR,0.300000,0.998000
TREX-DA: TOMP,sd_TPR,0.300000,0.019950
TREX-DA: TOMP,Avg_L,0.300000,2.640000
TREX-DA: TOMP,Avg_T,0.300000,7.810000
TREX-DA: TOMP,FDR,0.400000,0.022857
