solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,2.030000
TREX-DA: TOMP,Avg_T,5.000000,7.500000
TREX-DA: TOMP,FDR,10.000000,0.018727
TREX-DA: TOMP,sd_FDR,10.000000,0.043894
TREX-DA: TOMP,TPR,10.000000,0.987000
TREX-DA: TOMP,sd_TPR,10.000000,0.037923
TREX-DA: TOMP,Avg_L,10.000000,1.125000
TREX-DA: TOMP,Avg_T,10.000000,6.660000
TREX-DA: TOMP,FDR,15.000000,0.054751
TREX-DA: TOMP,sd_FDR,15.000000,0.060583
TREX-DA: TOMP,TPR,15.000000,0.904667
TREX-DA: TOMP,sd_TPR,15.000000,0.149073
TREX-DA: TOMP,Avg_L,15.000000,1.920000
TREX-DA: TOMP,Avg_T,15.000000,7.460000
TREX-DA: TOMP,FDR,20.000000,0.069851
TREX-DA: TOMP,sd_FDR,20.000000,0.103169
TREX-DA: TOMP,TPR,20.000000,0.439250
TREX-DA: TOMP,sd_TPR,20.000000,0.219746
TREX-DA: TOMP,Avg_L,20.000000,3.260000
TREX-DA: TOMP,Avg_T,20.000000,8.570000
TREX-DA: TOMP,FDR,30.000000,0.092161
TREX-DA: TOMP,sd_FDR,30.000000,0.200187
TREX-DA: TOMP,TPR,30.000000,0.070000
TREX-DA: TOMP,sd_TPR,30.000000,0.067250
TREX-DA: TOMP,Avg_L,30.000000,4.965000
TREX-DA: TOMP,Avg_T,30.000000,6.610000
