solver,metric,SNR,value
TREX-DA: TLARS,FDR,0.100000,0.020357
TREX-DA: TLARS,sd_FDR,0.100000,0.110372
TREX-DA: TLARS,TPR,0.100000,0.036000
TREX-DA: TLARS,sd_TPR,0.100000,0.112995
TREX-DA: TLARS,Avg_L,0.100000,1.745000
TREX-DA: TLARS,Avg_T,0.100000,8.335000
TREX-DA: TLARS,FDR,0.200000,0.088500
TREX-DA: TLARS,sd_FDR,0.200000,0.241340
TREX-DA: TLARS,TPR,0.200000,0.108000
TREX-DA: TLARS,sd_TPR,0.200000,0.197309
TREX-DA: TLARS,Avg_L,0.200000,2.300000
TREX-DA: TLARS,Avg_T,0.200000,9.625000
TREX-DA: TLARS,FDR,0.500000,0.111738
TREX-DA: TLARS,sd_FDR,0.500000,0.179838
TREX-DA: TLARS,TPR,0.500000,0.568000
TREX-DA: TLARS,sd_TPR,0.500000,0.313476
TREX-DA: TLARS,Avg_L,0.500000,2.435000
TREX-DA: TLARS,Avg_T,0.500000,20.620000
TREX-DA: TLARS,FDR,0.600000,0.112839
TREX-DA: TLARS,sd_FDR,0.600000,0.172604
TREX-DA: TLARS,TPR,0.600000,0.608000
TREX-DA: TLARS,sd_TPR,0.600000,0.315649
TREX-DA: TLARS,Avg_L,0.600000,2.230000
TREX-DA: TLARS,Avg_T,0.600000,21.030000
TREX-DA: TLARS,FDR,1.000000,0.108631
TREX-DA: TLARS,sd_FDR,1.000000,0.152464
TREX-DA: TLARS,TPR,1.000000,0.832000
TREX-DA: TLARS,sd_TPR,1.000000,0.199940
TREX-DA: TLARS,Avg_L,1.000000,1.930000
TREX-DA: TLARS,Avg_T,1.000000,24.395000
TREX-DA: TLARS,FDR,2.000000,0.115179
TREX-DA: TLARS,sd_FDR,2.000000,0.157842
TREX-DA: TLARS,TPR,2.000000,0.829000
TREX-DA: TLARS,sd_TPR,2.000000,0.213511
TREX-DA: TLARS,Avg_L,2.000000,1.705000
TREX-DA: TLARS,Avg_T,2.000000,21.965000
TREX-DA: TLARS,FDR,5.000000,0.100792
TREX-DA: TLARS,sd_FDR,5.000000,0.148108
TREX-DA: TLARS,TPR,5.000000,0.857000
TREX-DA: TLARS,sd_TPR,5.000000,0.192709
TREX-DA: TLARS,Avg_L,5.000000,1.780000
TREX-DA: TLARS,Avg_T,5.000000,24.425000
TREX-DA: TAFS,FDR,0.100000,0.036167
TREX-DA: TAFS,sd_FDR,0.100000,0.170124
TREX-DA: TAFS,TPR,0.100000,0.031000
TREX-DA: TAFS,sd_TPR,0.100000,0.100446
TREX-DA: TAFS,Avg_L,0.100000,1.790000
TREX-DA: TAFS,Avg_T,0.100000,5.300000
TREX-DA: TAFS,FDR,0.200000,0.084667
TREX-DA: TAFS,sd_FDR,0.200000,0.233575
TREX-DA: TAFS,TPR,0.200000,0.124000
TREX-DA: TAFS,sd_TPR,0.200000,0.210823
TREX-DA: TAFS,Avg_L,0.200000,2.395000
TREX-DA: TAFS,Avg_T,0.200000,5.035000
TREX-DA: TAFS,FDR,0.500000,0.113500
TREX-DA: TAFS,sd_FDR,0.500000,0.173836
TREX-DA: TAFS,TPR,0.500000,0.640000
TREX-DA: TAFS,sd_TPR,0.500000,0.315751
TREX-DA: TAFS,Avg_L,0.500000,2.440000
TREX-DA: TAFS,Avg_T,0.500000,6.280000
TREX-DA: TAFS,FDR,0.600000,0.086429
TREX-DA: TAFS,sd_FDR,0.600000,0.135573
TREX-DA: TAFS,TPR,0.600000,0.748000
TREX-DA: TAFS,sd_TPR,0.600000,0.265421
TREX-DA: TAFS,Avg_L,0.600000,2.275000
TREX-DA: TAFS,Avg_T,0.600000,6.210000
TREX-DA: TAFS,FDR,1.000000,0.065762
TREX-DA: TAFS,sd_FDR,1.000000,0.108632
TREX-DA: TAFS,TPR,1.000000,0.911000
TREX-DA: TAFS,sd_TPR,1.000000,0.148287
TREX-DA: TAFS,Avg_L,1.000000,2.010000
TREX-DA: TAFS,Avg_T,1.000000,7.060000
TREX-DA: TAFS,FDR,2.000000,0.078226
TREX-DA: TAFS,sd_FDR,2.000000,0.110960
TREX-DA: TAFS,TPR,2.000000,0.886000
TREX-DA: TAFS,sd_TPR,2.000000,0.139648
TREX-DA: TAFS,Avg_L,2.000000,1.775000
TREX-DA: TAFS,Avg_T,2.000000,7.325000
TREX-DA: TAFS,FDR,5.000000,0.119210
TREX-DA: TAFS,sd_FDR,5.000000,0.144745
TREX-DA: TAFS,TPR,5.000000,0.768000
TREX-DA: TAFS,sd_TPR,5.000000,0.159698
TREX-DA: TAFS,Avg_L,5.000000,1.650000
TREX-DA: TAFS,Avg_T,5.000000,7.140000
TREX-DA: TOMP,FDR,0.100000,0.022000
TREX-DA: TOMP,sd_FDR,0.100000,0.133812
TREX-DA: TOMP,TPR,0.100000,0.034000
TREX-DA: TOMP,sd_TPR,0.100000,0.102452
TREX-DA: TOMP,Avg_L,0.100000,1.810000
TREX-DA: TOMP,Avg_T,0.100000,6.570000
TREX-DA: TOMP,FDR,0.200000,0.091000
TREX-DA: TOMP,sd_FDR,0.200000,0.249320
TREX-DA: TOMP,TPR,0.200000,0.107000
TREX-DA: TOMP,sd_TPR,0.200000,0.189023
TREX-DA: TOMP,Avg_L,0.200000,2.365000
TREX-DA: TOMP,Avg_T,0.200000,5.800000
TREX-DA: TOMP,FDR,0.500000,0.112310
TREX-DA: TOMP,sd_FDR,0.500000,0.184754
TREX-DA: TOMP,TPR,0.500000,0.655000
TREX-DA: TOMP,sd_TPR,0.500000,0.302710
TREX-DA: TOMP,Avg_L,0.500000,2.445000
TREX-DA: TOMP,Avg_T,0.500000,6.500000
TREX-DA: TOMP,FDR,0.600000,0.089679
TREX-DA: TOMP,sd_FDR,0.600000,0.143433
TREX-DA: TOMP,TPR,0.600000,0.785000
TREX-DA: TOMP,sd_TPR,0.600000,0.249572
TREX-DA: TOMP,Avg_L,0.600000,2.385000
TREX-DA: TOMP,Avg_T,0.600000,7.000000
TREX-DA: TOMP,FDR,1.000000,0.045095
TREX-DA: TOMP,sd_FDR,1.000000,0.091849
TREX-DA: TOMP,TPR,1.000000,0.958000
TREX-DA: TOMP,sd_TPR,1.000000,0.097383
TREX-DA: TOMP,Avg_L,1.000000,1.970000
TREX-DA: TOMP,Avg_T,1.000000,7.580000
TREX-DA: TOMP,FDR,2.000000,0.021500
TREX-DA: TOMP,sd_FDR,2.000000,0.059581
TREX-DA: TOMP,TPR,2.000000,0.992000
TREX-DA: TOMP,sd_TPR,2.000000,0.039290
TREX-DA: TOMP,Avg_L,2.000000,1.880000
TREX-DA: TOMP,Avg_T,2.000000,7.735000
TREX-DA: TOMP,FDR,5.000000,0.019750
TREX-DA: TOMP,sd_FDR,5.000000,0.055266
TREX-DA: TOMP,TPR,5.000000,0.991000
TREX-DA: TOMP,sd_TPR,5.000000,0.050316
TREX-DA: TOMP,Avg_L,5.000000,1.875000
TREX-DA: TOMP,Avg_T,5.000000,7.715000
