solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.805000
TREX-DA: TAFS,Avg_T,0.600000,7.130000
TREX-DA: TAFS,FDR,0.700000,0.064792
TREX-DA: TAFS,sd_FDR,0.700000,0.105242
TREX-DA: TAFS,TPR,0.700000,0.868000
TREX-DA: TAFS,sd_TPR,0.700000,0.158435
TREX-DA: TAFS,Avg_L,0.700000,1.805000
TREX-DA: TAFS,Avg_T,0.700000,7.435000
TREX-DA: TAFS,FDR,0.800000,0.101488
TREX-DA: TAFS,sd_FDR,0.800000,0.126325
TREX-DA: TAFS,TPR,0.800000,0.842000
TREX-DA: TAFS,sd_TPR,0.800000,0.168457
TREX-DA: TAFS,Avg_L,0.800000,1.730000
TREX-DA: TAFS,Avg_T,0.800000,7.650000
TREX-DA: TAFS,FDR,0.900000,0.192202
TREX-DA: TAFS,sd_FDR,0.900000,0.172019
TREX-DA: TAFS,TPR,0.900000,0.769000
TREX-DA: TAFS,sd_TPR,0.900000,0.184960
TREX-DA: TAFS,Avg_L,0.900000,1.700000
TREX-DA: TAFS,Avg_T,0.900000,7.620000
TREX-DA: TOMP,FDR,0.000000,0.018167
TREX-DA: TOMP,sd_FDR,0.000000,0.057132
TREX-DA: TOMP,TPR,0.000000,0.789000
TREX-DA: TOMP,sd_TPR,0.000000,0.264630
TREX-DA: TOMP,Avg_L,0.000000,1.870000
TREX-DA: TOMP,Avg_T,0.000000,7.635000
TREX-DA: TOMP,FDR,0.100000,0.023869
TREX-DA: TOMP,sd_FDR,0.100000,0.072277
TREX-DA: TOMP,TPR,0.100000,0.810000
TREX-DA: TOMP,sd_TPR,0.100000,0.267315
TREX-DA: TOMP,Avg_L,0.100000,1.835000
TREX-DA: TOMP,Avg_T,0.100000,7.365000
TREX-DA: TOMP,FDR,0.200000,0.025929
TREX-DA: TOMP,sd_FDR,0.200000,0.071553
TREX-DA: TOMP,TPR,0.200000,0.842000
TREX-DA: TOMP,sd_TPR,0.200000,0.242756
TREX-DA: TOMP,Avg_L,0.200000,1.885000
TREX-DA: TOMP,Avg_T,0.200000,7.550000
TREX-DA: TOMP,FDR,0.300000,0.029643
TREX-DA: TOMP,sd_FDR,0.300000,0.071444
TREX-DA: TOMP,TPR,0.300000,0.886000
TREX-DA: TOMP,sd_TPR,0.300000,0.210775
TREX-DA: TOMP,Avg_L,0.300000,1.865000
TREX-DA: TOMP,Avg_T,0.300000,7.415000
TREX-DA: TOMP,FDR,0.400000,0.034536
TREX-DA: TOMP,sd_FDR,0.400000,0.076055
TREX-DA: TOMP,TPR,0.400000,0.947000
TREX-DA: TOMP,sd_TPR,0.400000,0.130677
TREX-DA: TOMP,Avg_L,0.400000,1.870000
TREX-DA: TOMP,Avg_T,0.400000,7.505000
TREX-DA: TOMP,FDR,0.500000,0.025012
TREX-DA: TOMP,sd_FDR,0.500000,0.065189
TREX-DA: TOMP,TPR,0.500000,0.977000
TREX-DA: TOMP,sd_TPR,0.500000,0.075495
TREX-DA: TOMP,Avg_L,0.500000,1.865000
TREX-DA: TOMP,Avg_T,0.500000,7.590000
TREX-DA: TOMP,FDR,0.600000,0.022333
TREX-DA: TOMP,sd_FDR,0.600000,0.058083
TREX-DA: TOMP,TPR,0.600000,0.988000
TREX-DA: TOMP,sd_TPR,0.600000,0.051666
TREX-DA: TOMP,Avg_L,0.600000,1.880000
TREX-DA: TOMP,Avg_T,0.600000,7.660000
TREX-DA: TOMP,FDR,0.700000,0.034429
TREX-DA: TOMP,sd_FDR,0.700000,0.071987
TREX-DA: TOMP,TPR,0.700000,0.983000
TREX-DA: TOMP,sd_TPR,0.700000,0.059402
TREX-DA: TOMP,Avg_L,0.700000,1.875000
TREX-DA: TOMP,Avg_T,0.700000,7.665000
TREX-DA: TOMP,FDR,0.800000,0.045417
TREX-DA: TOMP,sd_FDR,0.800000,0.093865
TREX-DA: TOMP,TPR,0.800000,0.964000
TREX-DA: TOMP,sd_TPR,0.800000,0.089128
TREX-DA: TOMP,Avg_L,0.800000,1.875000
TREX-DA: TOMP,Avg_T,0.800000,7.870000
TREX-DA: TOMP,FDR,0.900000,0.120167
TREX-DA: TOMP,sd_FDR,0.900000,0.146803
TREX-DA: TOMP,TPR,0.900000,0.887000
TREX-DA: TOMP,sd_TPR,0.900000,0.146761
TREX-DA: TOMP,Avg_L,0.900000,1.890000
TREX-DA: TOMP,Avg_T,0.900000,7.925000
