solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,1.200000
TREX-DA: TOMP,Avg_T,5.000000,7.240000
TREX-DA: TOMP,FDR,10.000000,0.155265
TREX-DA: TOMP,sd_FDR,10.000000,0.180055
TREX-DA: TOMP,TPR,10.000000,0.518500
TREX-DA: TOMP,sd_TPR,10.000000,0.267893
TREX-DA: TOMP,Avg_L,10.000000,1.730000
TREX-DA: TOMP,Avg_T,10.000000,6.665000
TREX-DA: TOMP,FDR,15.000000,0.157992
TREX-DA: TOMP,sd_FDR,15.000000,0.226952
TREX-DA: TOMP,TPR,15.000000,0.152333
TREX-DA: TOMP,sd_TPR,15.000000,0.118878
TREX-DA: TOMP,Avg_L,15.000000,2.605000
TREX-DA: TOMP,Avg_T,15.000000,6.970000
TREX-DA: TOMP,FDR,20.000000,0.208143
TREX-DA: TOMP,sd_FDR,20.000000,0.329793
TREX-DA: TOMP,TPR,20.000000,0.054750
TREX-DA: TOMP,sd_TPR,20.000000,0.062526
TREX-DA: TOMP,Avg_L,20.000000,2.940000
TREX-DA: TOMP,Avg_T,20.000000,6.460000
TREX-DA: TOMP,FDR,30.000000,0.143500
TREX-DA: TOMP,sd_FDR,30.000000,0.309711
TREX-DA: TOMP,TPR,30.000000,0.017333
TREX-DA: TOMP,sd_TPR,30.000000,0.025441
TREX-DA: TOMP,Avg_L,30.000000,3.200000
TREX-DA: TOMP,Avg_T,30.000000,6.775000
