solver,metric,Rho,value
TREX-DA: TAFS,Avg_L,0.600000,1.565000
TREX-DA: TAFS,Avg_T,0.600000,6.685000
TREX-DA: TAFS,FDR,0.700000,0.055643
TREX-DA: TAFS,sd_FDR,0.700000,0.095064
TREX-DA: TAFS,TPR,0.700000,0.923000
TREX-DA: TAFS,sd_TPR,0.700000,0.166160
TREX-DA: TAFS,Avg_L,0.700000,1.510000
TREX-DA: TAFS,Avg_T,0.700000,6.520000
TREX-DA: TAFS,FDR,0.800000,0.091399
TREX-DA: TAFS,sd_FDR,0.800000,0.119809
TREX-DA: TAFS,TPR,0.800000,0.885000
TREX-DA: TAFS,sd_TPR,0.800000,0.170648
TREX-DA: TAFS,Avg_L,0.800000,1.510000
TREX-DA: TAFS,Avg_T,0.800000,6.610000
TREX-DA: TAFS,FDR,0.900000,0.172167
TREX-DA: TAFS,sd_FDR,0.900000,0.189180
TREX-DA: TAFS,TPR,0.900000,0.773000
TREX-DA: TAFS,sd_TPR,0.900000,0.201180
TREX-DA: TAFS,Avg_L,0.900000,1.620000
TREX-DA: TAFS,Avg_T,0.900000,7.160000
TREX-DA: TOMP,FDR,0.000000,0.044274
TREX-DA: TOMP,sd_FDR,0.000000,0.084395
TREX-DA: TOMP,TPR,0.000000,0.971000
TREX-DA: TOMP,sd_TPR,0.000000,0.108711
TREX-DA: TOMP,Avg_L,0.000000,1.980000
TREX-DA: TOMP,Avg_T,0.000000,7.700000
TREX-DA: TOMP,FDR,0.100000,0.040863
TREX-DA: TOMP,sd_FDR,0.100000,0.085848
TREX-DA: TOMP,TPR,0.100000,0.981000
TREX-DA: TOMP,sd_TPR,0.100000,0.112705
TREX-DA: TOMP,Avg_L,0.100000,1.905000
TREX-DA: TOMP,Avg_T,0.100000,7.450000
TREX-DA: TOMP,FDR,0.200000,0.035008
TREX-DA: TOMP,sd_FDR,0.200000,0.077513
TREX-DA: TOMP,TPR,0.200000,0.979000
TREX-DA: TOMP,sd_TPR,0.200000,0.090554
TREX-DA: TOMP,Avg_L,0.200000,1.890000
TREX-DA: TOMP,Avg_T,0.200000,7.500000
TREX-DA: TOMP,FDR,0.300000,0.045292
TREX-DA: TOMP,sd_FDR,0.300000,0.087870
TREX-DA: TOMP,TPR,0.300000,0.987000
TREX-DA: TOMP,sd_TPR,0.300000,0.060409
TREX-DA: TOMP,Avg_L,0.300000,1.830000
TREX-DA: TOMP,Avg_T,0.300000,7.425000
TREX-DA: TOMP,FDR,0.400000,0.041607
TREX-DA: TOMP,sd_FDR,0.400000,0.085552
TREX-DA: TOMP,TPR,0.400000,0.978000
TREX-DA: TOMP,sd_TPR,0.400000,0.095717
TREX-DA: TOMP,Avg_L,0.400000,1.690000
TREX-DA: TOMP,Avg_T,0.400000,7.300000
TREX-DA: TOMP,FDR,0.500000,0.035940
TREX-DA: TOMP,sd_FDR,0.500000,0.075897
TREX-DA: TOMP,TPR,0.500000,0.976000
TREX-DA: TOMP,sd_TPR,0.500000,0.105259
TREX-DA: TOMP,Avg_L,0.500000,1.525000
TREX-DA: TOMP,Avg_T,0.500000,7.245000
TREX-DA: TOMP,FDR,0.600000,0.042899
TREX-DA: TOMP,sd_FDR,0.600000,0.086029
TREX-DA: TOMP,TPR,0.600000,0.980000
TREX-DA: TOMP,sd_TPR,0.600000,0.100251
TREX-DA: TOMP,Avg_L,0.600000,1.430000
TREX-DA: TOMP,Avg_T,0.600000,7.070000
TREX-DA: TOMP,FDR,0.700000,0.044970
TREX-DA: TOMP,sd_FDR,0.700000,0.095011
TREX-DA: TOMP,TPR,0.700000,0.964000
TREX-DA: TOMP,sd_TPR,0.700000,0.105640
TREX-DA: TOMP,Avg_L,0.700000,1.270000
TREX-DA: TOMP,Avg_T,0.700000,7.195000
TREX-DA: TOMP,FDR,0.800000,0.067964
TREX-DA: TOMP,sd_FDR,0.800000,0.111055
TREX-DA: TOMP,TPR,0.800000,0.952000
TREX-DA: TOMP,sd_TPR,0.800000,0.102707
TREX-DA: TOMP,Avg_L,0.800000,1.125000
TREX-DA: TOMP,Avg_T,0.800000,7.335000
TREX-DA: TOMP,FDR,0.900000,0.173774
TREX-DA: TOMP,sd_FDR,0.900000,0.173151
TREX-DA: TOMP,TPR,0.900000,0.834000
TREX-DA: TOMP,sd_TPR,0.900000,0.186057
TREX-DA: TOMP,Avg_L,0.900000,1.120000
TREX-DA: TOMP,Avg_T,0.900000,7.480000
