solver,metric,Q,value
TREX-DA: TAFS,Avg_L,35.000000,1.425000
TREX-DA: TAFS,Avg_T,35.000000,6.810000
TREX-DA: TAFS,FDR,40.000000,0.145159
TREX-DA: TAFS,sd_FDR,40.000000,0.161986
TREX-DA: TAFS,TPR,40.000000,0.866000
TREX-DA: TAFS,sd_TPR,40.000000,0.177203
TREX-DA: TAFS,Avg_L,40.000000,1.495000
TREX-DA: TAFS,Avg_T,40.000000,7.180000
TREX-DA: TAFS,FDR,45.000000,0.127250
TREX-DA: TAFS,sd_FDR,45.000000,0.148334
TREX-DA: TAFS,TPR,45.000000,0.889000
TREX-DA: TAFS,sd_TPR,45.000000,0.158761
TREX-DA: TAFS,Avg_L,45.000000,1.665000
TREX-DA: TAFS,Avg_T,45.000000,7.215000
TREX-DA: TAFS,FDR,50.000000,0.159827
TREX-DA: TAFS,sd_FDR,50.000000,0.155399
TREX-DA: TAFS,TPR,50.000000,0.864000
TREX-DA: TAFS,sd_TPR,50.000000,0.171027
TREX-DA: TAFS,Avg_L,50.000000,1.775000
TREX-DA: TAFS,Avg_T,50.000000,7.005000
TREX-DA: TOMP,FDR,5.000000,0.161234
TREX-DA: TOMP,sd_FDR,5.000000,0.167835
TREX-DA: TOMP,TPR,5.000000,0.920000
TREX-DA: TOMP,sd_TPR,5.000000,0.166549
TREX-DA: TOMP,Avg_L,5.000000,1.180000
TREX-DA: TOMP,Avg_T,5.000000,6.985000
TREX-DA: TOMP,FDR,10.000000,0.147292
TREX-DA: TOMP,sd_FDR,10.000000,0.141140
TREX-DA: TOMP,TPR,10.000000,0.935000
TREX-DA: TOMP,sd_TPR,10.000000,0.125113
TREX-DA: TOMP,Avg_L,10.000000,1.170000
TREX-DA: TOMP,Avg_T,10.000000,6.935000
TREX-DA: TOMP,FDR,15.000000,0.127054
TREX-DA: TOMP,sd_FDR,15.000000,0.133387
TREX-DA: TOMP,TPR,15.000000,0.944000
TREX-DA: TOMP,sd_TPR,15.000000,0.134740
TREX-DA: TOMP,Avg_L,15.000000,1.115000
TREX-DA: TOMP,Avg_T,15.000000,7.000000
TREX-DA: TOMP,FDR,20.000000,0.127909
TREX-DA: TOMP,sd_FDR,20.000000,0.149125
TREX-DA: TOMP,TPR,20.000000,0.936000
TREX-DA: TOMP,sd_TPR,20.000000,0.152381
TREX-DA: TOMP,Avg_L,20.000000,1.155000
TREX-DA: TOMP,Avg_T,20.000000,7.035000
TREX-DA: TOMP,FDR,25.000000,0.138917
TREX-DA: TOMP,sd_FDR,25.000000,0.148180
TREX-DA: TOMP,TPR,25.000000,0.923000
TREX-DA: TOMP,sd_TPR,25.000000,0.162490
TREX-DA: TOMP,Avg_L,25.000000,1.230000
TREX-DA: TOMP,Avg_T,25.000000,7.515000
TREX-DA: TOMP,FDR,30.000000,0.117341
TREX-DA: TOMP,sd_FDR,30.000000,0.137683
TREX-DA: TOMP,TPR,30.000000,0.931000
TREX-DA: TOMP,sd_TPR,30.000000,0.141204
TREX-DA: TOMP,Avg_L,30.000000,1.185000
TREX-DA: TOMP,Avg_T,30.000000,7.450000
TREX-DA: TOMP,FDR,35.000000,0.132085
TREX-DA: TOMP,sd_FDR,35.000000,0.151025
TREX-DA: TOMP,TPR,35.000000,0.929000
TREX-DA: TOMP,sd_TPR,35.000000,0.163992
TREX-DA: TOMP,Avg_L,35.000000,1.325000
TREX-DA: TOMP,Avg_T,35.000000,7.615000
TREX-DA: TOMP,FDR,40.000000,0.110484
TREX-DA: TOMP,sd_FDR,40.000000,0.134839
TREX-DA: TOMP,TPR,40.000000,0.947000
TREX-DA: TOMP,sd_TPR,40.000000,0.135212
TREX-DA: TOMP,Avg_L,40.000000,1.405000
TREX-DA: TOMP,Avg_T,40.000000,7.625000
TREX-DA: TOMP,FDR,45.000000,0.100847
TREX-DA: TOMP,sd_FDR,45.000000,0.142313
TREX-DA: TOMP,TPR,45.000000,0.945000
TREX-DA: TOMP,sd_TPR,45.000000,0.140262
TREX-DA: TOMP,Avg_L,45.000000,1.655000
TREX-DA: TOMP,Avg_T,45.000000,7.440000
TREX-DA: TOMP,FDR,50.000000,0.116077
TREX-DA: TOMP,sd_FDR,50.000000,0.135727
TREX-DA: TOMP,TPR,50.000000,0.938000
TREX-DA: TOMP,sd_TPR,50.000000,0.119278
TREX-DA: TOMP,Avg_L,50.000000,1.690000
TREX-DA: TOMP,Avg_T,50.000000,7.680000
