solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.045000
TREX-DA: TAFS,Avg_T,0.350000,7.430000
TREX-DA: TAFS,FDR,0.400000,0.237488
TREX-DA: TAFS,sd_FDR,0.400000,0.138510
TREX-DA: TAFS,TPR,0.400000,0.916000
TREX-DA: TAFS,sd_TPR,0.400000,0.163332
TREX-DA: TAFS,Avg_L,0.400000,1.015000
TREX-DA: TAFS,Avg_T,0.400000,7.845000
TREX-DA: TAFS,FDR,0.450000,0.245040
TREX-DA: TAFS,sd_FDR,0.450000,0.141453
TREX-DA: TAFS,TPR,0.450000,0.949000
TREX-DA: TAFS,sd_TPR,0.450000,0.100246
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,8.170000
TREX-DA: TAFS,FDR,0.500000,0.296901
TREX-DA: TAFS,sd_FDR,0.500000,0.133755
TREX-DA: TAFS,TPR,0.500000,0.943000
TREX-DA: TAFS,sd_TPR,0.500000,0.115836
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,8.500000
TREX-DA: TOMP,FDR,0.050000,0.069607
TREX-DA: TOMP,sd_FDR,0.050000,0.123362
TREX-DA: TOMP,TPR,0.050000,0.892000
TREX-DA: TOMP,sd_TPR,0.050000,0.213927
TREX-DA: TOMP,Avg_L,0.050000,4.825000
TREX-DA: TOMP,Avg_T,0.050000,6.655000
TREX-DA: TOMP,FDR,0.100000,0.066821
TREX-DA: TOMP,sd_FDR,0.100000,0.107826
TREX-DA: TOMP,TPR,0.100000,0.916000
TREX-DA: TOMP,sd_TPR,0.100000,0.178616
TREX-DA: TOMP,Avg_L,0.100000,2.485000
TREX-DA: TOMP,Avg_T,0.100000,6.375000
TREX-DA: TOMP,FDR,0.150000,0.073262
TREX-DA: TOMP,sd_FDR,0.150000,0.121205
TREX-DA: TOMP,TPR,0.150000,0.924000
TREX-DA: TOMP,sd_TPR,0.150000,0.169611
TREX-DA: TOMP,Avg_L,0.150000,2.110000
TREX-DA: TOMP,Avg_T,0.150000,7.545000
TREX-DA: TOMP,FDR,0.200000,0.092667
TREX-DA: TOMP,sd_FDR,0.200000,0.127787
TREX-DA: TOMP,TPR,0.200000,0.941000
TREX-DA: TOMP,sd_TPR,0.200000,0.145688
TREX-DA: TOMP,Avg_L,0.200000,1.325000
TREX-DA: TOMP,Avg_T,0.200000,6.440000
TREX-DA: TOMP,FDR,0.250000,0.101655
TREX-DA: TOMP,sd_FDR,0.250000,0.126284
TREX-DA: TOMP,TPR,0.250000,0.942000
TREX-DA: TOMP,sd_TPR,0.250000,0.144013
TREX-DA: TOMP,Avg_L,0.250000,1.080000
TREX-DA: TOMP,Avg_T,0.250000,7.270000
TREX-DA: TOMP,FDR,0.300000,0.138393
TREX-DA: TOMP,sd_FDR,0.300000,0.126730
TREX-DA: TOMP,TPR,0.300000,0.949000
TREX-DA: TOMP,sd_TPR,0.300000,0.116907
TREX-DA: TOMP,Avg_L,0.300000,1.035000
TREX-DA: TOMP,Avg_T,0.300000,7.325000
TREX-DA: TOMP,FDR,0.350000,0.181760
TREX-DA: TOMP,sd_FDR,0.350000,0.140950
TREX-DA: TOMP,TPR,0.350000,0.937000
TREX-DA: TOMP,sd_TPR,0.350000,0.167245
TREX-DA: TOMP,Avg_L,0.350000,1.035000
TREX-DA: TOMP,Avg_T,0.350000,7.645000
TREX-DA: TOMP,FDR,0.400000,0.199524
TREX-DA: TOMP,sd_FDR,0.400000,0.155817
TREX-DA: TOMP,TPR,0.400000,0.935000
TREX-DA: TOMP,sd_TPR,0.400000,0.141688
TREX-DA: TOMP,Avg_L,0.400000,1.025000
TREX-DA: TOMP,Avg_T,0.400000,8.055000
TREX-DA: TOMP,FDR,0.450000,0.192089
TREX-DA: TOMP,sd_FDR,0.450000,0.148500
TREX-DA: TOMP,TPR,0.450000,0.946000
TREX-DA: TOMP,sd_TPR,0.450000,0.116412
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,8.140000
TREX-DA: TOMP,FDR,0.500000,0.205736
TREX-DA: TOMP,sd_FDR,0.500000,0.145770
TREX-DA: TOMP,TPR,0.500000,0.955000
TREX-DA: TOMP,sd_TPR,0.500000,0.090643
TREX-DA: TOMP,Avg_L,0.500000,1.000000
TREX-DA: TOMP,Avg_T,0.500000,8.155000
