solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.015000
TREX-DA: TAFS,Avg_T,0.350000,7.150000
TREX-DA: TAFS,FDR,0.400000,0.168556
TREX-DA: TAFS,sd_FDR,0.400000,0.125886
TREX-DA: TAFS,TPR,0.400000,0.932000
TREX-DA: TAFS,sd_TPR,0.400000,0.147937
TREX-DA: TAFS,Avg_L,0.400000,1.025000
TREX-DA: TAFS,Avg_T,0.400000,7.650000
TREX-DA: TAFS,FDR,0.450000,0.205280
TREX-DA: TAFS,sd_FDR,0.450000,0.137831
TREX-DA: TAFS,TPR,0.450000,0.945000
TREX-DA: TAFS,sd_TPR,0.450000,0.115070
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,8.190000
TREX-DA: TAFS,FDR,0.500000,0.220657
TREX-DA: TAFS,sd_FDR,0.500000,0.155051
TREX-DA: TAFS,TPR,0.500000,0.937000
TREX-DA: TAFS,sd_TPR,0.500000,0.141176
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,8.305000
TREX-DA: TOMP,FDR,0.050000,0.050833
TREX-DA: TOMP,sd_FDR,0.050000,0.111819
TREX-DA: TOMP,TPR,0.050000,0.912000
TREX-DA: TOMP,sd_TPR,0.050000,0.168517
TREX-DA: TOMP,Avg_L,0.050000,4.670000
TREX-DA: TOMP,Avg_T,0.050000,6.895000
TREX-DA: TOMP,FDR,0.100000,0.042833
TREX-DA: TOMP,sd_FDR,0.100000,0.098502
TREX-DA: TOMP,TPR,0.100000,0.918000
TREX-DA: TOMP,sd_TPR,0.100000,0.164350
TREX-DA: TOMP,Avg_L,0.100000,2.560000
TREX-DA: TOMP,Avg_T,0.100000,6.600000
TREX-DA: TOMP,FDR,0.150000,0.048167
TREX-DA: TOMP,sd_FDR,0.150000,0.095820
TREX-DA: TOMP,TPR,0.150000,0.935000
TREX-DA: TOMP,sd_TPR,0.150000,0.144497
TREX-DA: TOMP,Avg_L,0.150000,2.035000
TREX-DA: TOMP,Avg_T,0.150000,7.370000
TREX-DA: TOMP,FDR,0.200000,0.048167
TREX-DA: TOMP,sd_FDR,0.200000,0.095206
TREX-DA: TOMP,TPR,0.200000,0.949000
TREX-DA: TOMP,sd_TPR,0.200000,0.107969
TREX-DA: TOMP,Avg_L,0.200000,1.350000
TREX-DA: TOMP,Avg_T,0.200000,5.995000
TREX-DA: TOMP,FDR,0.250000,0.066345
TREX-DA: TOMP,sd_FDR,0.250000,0.109550
TREX-DA: TOMP,TPR,0.250000,0.943000
TREX-DA: TOMP,sd_TPR,0.250000,0.133567
TREX-DA: TOMP,Avg_L,0.250000,1.065000
TREX-DA: TOMP,Avg_T,0.250000,7.605000
TREX-DA: TOMP,FDR,0.300000,0.091595
TREX-DA: TOMP,sd_FDR,0.300000,0.140651
TREX-DA: TOMP,TPR,0.300000,0.927000
TREX-DA: TOMP,sd_TPR,0.300000,0.154240
