solver,metric,tFDR,value
TREX-DA: TAFS,Avg_L,0.350000,1.000000
TREX-DA: TAFS,Avg_T,0.350000,7.385000
TREX-DA: TAFS,FDR,0.400000,0.231744
TREX-DA: TAFS,sd_FDR,0.400000,0.135073
TREX-DA: TAFS,TPR,0.400000,0.918000
TREX-DA: TAFS,sd_TPR,0.400000,0.165569
TREX-DA: TAFS,Avg_L,0.400000,1.005000
TREX-DA: TAFS,Avg_T,0.400000,8.130000
TREX-DA: TAFS,FDR,0.450000,0.299555
TREX-DA: TAFS,sd_FDR,0.450000,0.135767
TREX-DA: TAFS,TPR,0.450000,0.944000
TREX-DA: TAFS,sd_TPR,0.450000,0.113704
TREX-DA: TAFS,Avg_L,0.450000,1.000000
TREX-DA: TAFS,Avg_T,0.450000,8.405000
TREX-DA: TAFS,FDR,0.500000,0.325001
TREX-DA: TAFS,sd_FDR,0.500000,0.136511
TREX-DA: TAFS,TPR,0.500000,0.934000
TREX-DA: TAFS,sd_TPR,0.500000,0.143341
TREX-DA: TAFS,Avg_L,0.500000,1.000000
TREX-DA: TAFS,Avg_T,0.500000,8.680000
TREX-DA: TOMP,FDR,0.050000,0.057833
TREX-DA: TOMP,sd_FDR,0.050000,0.114400
TREX-DA: TOMP,TPR,0.050000,0.912000
TREX-DA: TOMP,sd_TPR,0.050000,0.177803
TREX-DA: TOMP,Avg_L,0.050000,4.555000
TREX-DA: TOMP,Avg_T,0.050000,7.655000
TREX-DA: TOMP,FDR,0.100000,0.050500
TREX-DA: TOMP,sd_FDR,0.100000,0.102521
TREX-DA: TOMP,TPR,0.100000,0.930000
TREX-DA: TOMP,sd_TPR,0.100000,0.153682
TREX-DA: TOMP,Avg_L,0.100000,2.410000
TREX-DA: TOMP,Avg_T,0.100000,7.255000
TREX-DA: TOMP,FDR,0.150000,0.059500
TREX-DA: TOMP,sd_FDR,0.150000,0.101709
TREX-DA: TOMP,TPR,0.150000,0.944000
TREX-DA: TOMP,sd_TPR,0.150000,0.118889
TREX-DA: TOMP,Avg_L,0.150000,2.055000
TREX-DA: TOMP,Avg_T,0.150000,7.580000
TREX-DA: TOMP,FDR,0.200000,0.074810
TREX-DA: TOMP,sd_FDR,0.200000,0.122493
TREX-DA: TOMP,TPR,0.200000,0.950000
TREX-DA: TOMP,sd_TPR,0.200000,0.111184
TREX-DA: TOMP,Avg_L,0.200000,1.210000
TREX-DA: TOMP,Avg_T,0.200000,6.960000
TREX-DA: TOMP,FDR,0.250000,0.102583
TREX-DA: TOMP,sd_FDR,0.250000,0.127914
TREX-DA: TOMP,TPR,0.250000,0.946000
TREX-DA: TOMP,sd_TPR,0.250000,0.121482
TREX-DA: TOMP,Avg_L,0.250000,1.040000
TREX-DA: TOMP,Avg_T,0.250000,7.380000
TREX-DA: TOMP,FDR,0.300000,0.125381
TREX-DA: TOMP,sd_FDR,0.300000,0.146401
TREX-DA: TOMP,TPR,0.300000,0.931000
TREX-DA: TOMP,sd_TPR,0.300000,0.136867
TREX-DA: TOMP,Avg_L,0.300000,1.015000
TREX-DA: TOMP,Avg_T,0.300000,7.455000
TREX-DA: TOMP,FDR,0.350000,0.177218
TREX-DA: TOMP,sd_FDR,0.350000,0.132473
TREX-DA: TOMP,TPR,0.350000,0.954000
TREX-DA: TOMP,sd_TPR,0.350000,0.124747
TREX-DA: TOMP,Avg_L,0.350000,1.015000
TREX-DA: TOMP,Avg_T,0.350000,7.805000
TREX-DA: TOMP,FDR,0.400000,0.185111
TREX-DA: TOMP,sd_FDR,0.400000,0.140017
TREX-DA: TOMP,TPR,0.400000,0.956000
TREX-DA: TOMP,sd_TPR,0.400000,0.106398
TREX-DA: TOMP,Avg_L,0.400000,1.005000
TREX-DA: TOMP,Avg_T,0.400000,8.180000
TREX-DA: TOMP,FDR,0.450000,0.214496
TREX-DA: TOMP,sd_FDR,0.450000,0.153902
TREX-DA: TOMP,TPR,0.450000,0.961000
TREX-DA: TOMP,sd_TPR,0.450000,0.088986
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,8.140000
TREX-DA: TOMP,FDR,0.500000,0.213354
TREX-DA: TOMP,sd_FDR,0.500000,0.150338
TREX-DA: TOMP,TPR,0.500000,0.938000
TREX-DA: TOMP,sd_TPR,0.500000,0.122602
TREX-DA: TOMP,Avg_L,0.500000,1.005000
TREX-DA: TOMP,Avg_T,0.500000,8.235000
