0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.04655494777399032e-03,1.40830733133183832e-02,2.31523634546714034e-02,3.13076394182780493e-02,3.88255313702793176e-02,4.57358564861384195e-02,5.17525432530320309e-02,5.71648115091445627e-02,6.17782448473438786e-02,6.59046382309279588e-02,6.94728965364959788e-02,7.17639047599124141e-02,7.35626263381497780e-02,7.53178977796096771e-02,7.66853356585749657e-02,7.79014500496242601e-02,7.90095130820512165e-02
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17398140555822453e-03,4.01806691877863303e-02,7.57218617707099417e-02,1.08105672760451216e-01,1.37612625663347588e-01,1.64498223268818772e-01,1.88995386980838703e-01,2.11316290185828648e-01,2.31654265869075615e-01,2.50185471846432361e-01,2.64153348525738796e-01,2.76289122402084919e-01,2.87346740095875908e-01,2.97422029510035824e-01,3.06602340553264852e-01,3.14967015492630564e-01,3.22588595765211594e-01,3.29533095852331481e-01,3.35860665691556370e-01,3.41626178221098642e-01,3.46879431951338635e-01,3.51666001100033154e-01,3.56027397866017170e-01,3.60001286934292286e-01,3.63622177136748437e-01,3.68451134193236829e-01,3.74241375503091500e-01,3.80286340928914168e-01,3.84422671708943342e-01,3.88413914666242921e-01,3.92050593399616509e-01,3.94762396937715809e-01,3.96841228244508071e-01,3.98997237897488699e-01,4.01573235128424744e-01,4.03056243634621170e-01,4.03809475415599084e-01,4.04094718099907935e-01,4.04254293062847436e-01,4.04172896610764110e-01,4.04062502903838550e-01,4.03935152411365017e-01,4.04051304415577239e-01,4.04517810174293058e-01,4.05059132371087594e-01,4.04681405618494527e-01,4.04224670207101733e-01,4.03808332978711049e-01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.60629317298950729e-03,1.23881143431180188e-02,1.89349006541253279e-02,2.49000858124130559e-02,3.14952148772324886e-02,3.90502571707316004e-02,4.57439495720644504e-02,5.15147851523298922e-02,5.74986690264872660e-02,6.34530585402504621e-02,6.84236304094873876e-02,7.28389374439052523e-02,7.64256682157938017e-02,7.96847249143426417e-02,8.26252087464754981e-02,8.48310433270555997e-02,8.68221294365940227e-02,8.81499735423235953e-02,8.96021575241615353e-02,9.10014109588375281e-02,9.22763613806424493e-02
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.51954495440321305e-03,-9.56344617844119733e-03,-1.39169441233352956e-02,-1.72302388350105001e-02,-1.97973031057880715e-02,-2.27311028480357939e-02,-2.55530324601010717e-02,-2.83627099871238582e-02,-3.07819540044340888e-02,-3.26689715726645249e-02,-3.40120072748627475e-02,-3.51942722825802912e-02,-3.57450556341526032e-02,-3.68445246646384103e-02,-3.79312121529659305e-02,-3.89213406154214972e-02
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17690808699769927e-02,2.40069691992568536e-02,3.39232420625249428e-02,4.14545244360289764e-02,4.86914741714222360e-02,5.52855767787354402e-02,6.07247610300367599e-02,6.45612632339286896e-02,6.80651170029816233e-02,7.14508715773333886e-02,7.40984180958604438e-02,7.62078205210807019e-02,7.76029545384746972e-02,7.87423218218350207e-02,8.00256582661963839e-02,8.11992215657269673e-02,8.22530202398514543e-02,8.34303418519623530e-02,8.47856097205385018e-02,8.62258631477040294e-02,8.73224773620491640e-02,8.83176378312531402e-02,8.92243213004273034e-02
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.41372131994074684e-04,-2.44247587940161831e-03,-4.11741123110631428e-03,-5.67584831828785250e-03,-6.41933795194876353e-03,-7.05437649211457934e-03,-7.63306888002801987e-03
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.53800067084163966e-02,5.89676840493570803e-02,8.67094764974825905e-02,1.11986795141821027e-01,1.35018546465383277e-01,1.56004138767120742e-01,1.75125390745405146e-01,1.92548083253228863e-01,2.08422991777187455e-01,2.22887617180957981e-01,2.36067245130036740e-01,2.50239081414971365e-01,2.63590051821413873e-01,2.75754979191384753e-01,2.86839207941970598e-01,2.96938705978127049e-01,3.06141030825530347e-01,3.14525846496406358e-01,3.22165778252602231e-01,3.29126999528111808e-01,3.35469748564856451e-01,3.41249081785529873e-01,3.46514994970962442e-01,3.51313020493439265e-01,3.55684881102988570e-01,3.59668255204397214e-01,3.65327693668722475e-01,3.72443499959368540e-01,3.78108974396439812e-01,3.82420538764772444e-01,3.87276778967169222e-01,3.91701783153043548e-01,3.95512245086252268e-01,3.96728601331727548e-01,3.97618739306953128e-01,3.98982553828547470e-01,4.00899506679419482e-01,4.03111857119674011e-01,4.05032451478333555e-01,4.06758337072551768e-01,4.08561407336505977e-01,4.10451524663191070e-01,4.12455535666735873e-01,4.13694094758698672e-01,4.14597725763631242e-01,4.15326730487124429e-01,4.16099798392587206e-01,4.16783205485615427e-01,4.17405864397785820e-01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.77580653140812642e-03,1.58667759367421522e-02,2.26898762244262635e-02,2.89068478707527748e-02,3.41536218563438798e-02,3.82177808211116854e-02,4.19963085367575095e-02,4.57217140935386110e-02,4.85344287268521246e-02,5.06946908846257205e-02,5.25757982975969956e-02,5.42679410337508147e-02,5.55224543660986919e-02,5.65589574910182052e-02,5.73773875701000871e-02,5.82898866385001546e-02,5.94384759496554838e-02,6.09894784761627201e-02,6.16647397102590908e-02,6.21625394853843050e-02,6.26160633489668828e-02
