solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,2.240000
TREX-DA: TOMP,Avg_T,5.000000,6.735000
TREX-DA: TOMP,FDR,10.000000,0.016045
TREX-DA: TOMP,sd_FDR,10.000000,0.041193
TREX-DA: TOMP,TPR,10.000000,0.983500
TREX-DA: TOMP,sd_TPR,10.000000,0.044583
TREX-DA: TOMP,Avg_L,10.000000,1.640000
TREX-DA: TOMP,Avg_T,10.000000,6.810000
TREX-DA: TOMP,FDR,15.000000,0.039434
TREX-DA: TOMP,sd_FDR,15.000000,0.056256
TREX-DA: TOMP,TPR,15.000000,0.869667
TREX-DA: TOMP,sd_TPR,15.000000,0.176104
TREX-DA: TOMP,Avg_L,15.000000,1.940000
TREX-DA: TOMP,Avg_T,15.000000,7.080000
TREX-DA: TOMP,FDR,20.000000,0.061445
TREX-DA: TOMP,sd_FDR,20.000000,0.121974
TREX-DA: TOMP,TPR,20.000000,0.382250
TREX-DA: TOMP,sd_TPR,20.000000,0.222531
TREX-DA: TOMP,Avg_L,20.000000,3.700000
TREX-DA: TOMP,Avg_T,20.000000,8.110000
TREX-DA: TOMP,FDR,30.000000,0.075393
TREX-DA: TOMP,sd_FDR,30.000000,0.186686
TREX-DA: TOMP,TPR,30.000000,0.066333
TREX-DA: TOMP,sd_TPR,30.000000,0.064625
TREX-DA: TOMP,Avg_L,30.000000,4.950000
TREX-DA: TOMP,Avg_T,30.000000,6.140000
