solver,metric,M,value
TREX-DA: TOMP,Avg_L,5.000000,2.025000
TREX-DA: TOMP,Avg_T,5.000000,7.375000
TREX-DA: TOMP,FDR,10.000000,0.019091
TREX-DA: TOMP,sd_FDR,10.000000,0.045669
TREX-DA: TOMP,TPR,10.000000,0.987000
TREX-DA: TOMP,sd_TPR,10.000000,0.037923
TREX-DA: TOMP,Avg_L,10.000000,1.110000
TREX-DA: TOMP,Avg_T,10.000000,6.635000
TREX-DA: TOMP,FDR,15.000000,0.052728
TREX-DA: TOMP,sd_FDR,15.000000,0.059188
TREX-DA: TOMP,TPR,15.000000,0.895333
TREX-DA: TOMP,sd_TPR,15.000000,0.165946
TREX-DA: TOMP,Avg_L,15.000000,1.760000
TREX-DA: TOMP,Avg_T,15.000000,6.685000
TREX-DA: TOMP,FDR,20.000000,0.061816
TREX-DA: TOMP,sd_FDR,20.000000,0.100202
TREX-DA: TOMP,TPR,20.000000,0.436000
TREX-DA: TOMP,sd_TPR,20.000000,0.218156
TREX-DA: TOMP,Avg_L,20.000000,3.410000
TREX-DA: TOMP,Avg_T,20.000000,8.940000
TREX-DA: TOMP,FDR,30.000000,0.081302
TREX-DA: TOMP,sd_FDR,30.000000,0.194610
TREX-DA: TOMP,TPR,30.000000,0.067833
TREX-DA: TOMP,sd_TPR,30.000000,0.069887
TREX-DA: TOMP,Avg_L,30.000000,4.735000
TREX-DA: TOMP,Avg_T,30.000000,6.045000
